model,epoch,average_loss,accuracy,correct_data,total_data
global,1,5.622974279969182,0.0,0,9950
global,2,5.622974322908488,0.0,0,9950
global,3,5.6229743597136075,0.0,0,9950
global,4,5.622974321374941,0.0,0,9950
global,5,5.622974345911687,0.0,0,9950
global,6,5.622974333643314,0.0,0,9950
global,7,5.622974318307848,0.0,0,9950
global,8,5.350876559923642,0.0,0,9950
global,9,5.3508765905945745,0.0,0,9950
global,10,5.350876521584976,0.0,0,9950
global,11,5.350876564524282,0.0,0,9950
global,12,5.350876552255908,0.0,0,9950
global,13,5.350876547655268,0.0,0,9950
global,14,5.350876535386895,0.0,0,9950
global,15,5.350876578326202,0.0,0,9950
global,16,5.35087663813452,0.0,0,9950
global,17,5.350876457176017,0.0,0,9950
global,18,5.3139201960731395,0.0,0,9950
global,19,5.313920170002846,0.0,0,9950
global,20,5.313920153133833,0.0,0,9950
global,21,5.313920171536393,0.0,0,9950
global,22,5.313920183804766,0.0,0,9950
global,23,5.313920137798367,0.0,0,9950
global,24,5.313920189938953,0.0,0,9950
global,25,5.313920162335113,0.0,0,9950
global,26,5.32659141348834,0.0,0,9950
17,27,0.1369383148691762,99.45728643216081,9896,9950
17,27,nan,0.0,0,9950
global,27,5.326591430357353,0.0,0,9950
global,28,5.326591361347754,0.0,0,9950
global,29,5.3265914518270066,0.0,0,9950
global,30,5.330556389123351,0.0,0,9950
global,31,5.330556306311832,0.0,0,9950
global,32,5.340167845146141,0.0,0,9950
global,33,5.3533345407457205,0.0,0,9950
global,34,5.370131449483747,0.0,0,9950
global,35,5.37013145715148,0.0,0,9950
global,36,5.37013149855724,0.0,0,9950
global,37,5.37013146175212,0.0,0,9950
global,38,5.370131394276068,0.0,0,9950
global,39,5.370131483221773,0.0,0,9950
global,40,5.370131489355959,0.0,0,9950
global,41,5.370131513892706,0.0,0,9950
global,42,5.370131420346361,0.0,0,9950
global,43,5.383915710449219,0.0,0,9950
global,44,5.383915695113752,0.0,0,9950
global,45,5.383915756455618,0.0,0,9950
global,46,5.3972832623199,0.0,0,9950
global,47,5.397283286856647,0.0,0,9950
global,48,5.3972832270483275,0.0,0,9950
global,49,5.397283208645768,0.0,0,9950
global,50,5.39728324391734,0.0,0,9950
global,51,5.397283273054727,0.0,0,9950
global,52,5.397283266920541,0.0,0,9950
global,53,5.397283254652167,0.0,0,9950
global,54,5.3972832960579264,0.0,0,9950
global,55,5.397283216313501,0.0,0,9950
global,56,5.39728324851798,0.0,0,9950
global,57,5.397283230115421,0.0,0,9950
global,58,5.376309814453125,0.0,0,9950
global,59,5.376309740842887,0.0,0,9950
global,60,5.365219959661589,0.0,0,9950
global,61,5.365220001067349,0.0,0,9950
global,62,5.31831639735543,0.0,0,9950
global,63,5.318316466365029,0.0,0,9950
global,64,5.31831637895287,0.0,0,9950
global,65,5.318316391221243,0.0,0,9950
global,66,5.318316489368228,0.0,0,9950
global,67,5.318316380486417,0.0,0,9950
global,68,5.327472857758028,0.0,0,9950
global,69,5.333071436282977,0.0,0,9950
global,70,5.333071505292576,0.0,0,9950
global,71,5.287099095636876,0.0,0,9950
global,72,5.294562776651814,0.0,0,9950
global,73,5.30918907433898,0.0,0,9950
global,74,5.309189120345379,0.0,0,9950
global,75,5.273032655955559,0.0,0,9950
global,76,5.273032617616893,0.0,0,9950
global,77,5.273032588479507,0.0,0,9950
global,78,5.2898334844387955,0.0,0,9950
global,79,5.306609152022318,0.0,0,9950
global,80,5.3066090937475465,0.0,0,9950
global,81,5.3090029615852705,0.0,0,9950
global,82,5.305477452877179,0.0,0,9950
global,83,5.305477411471419,0.0,0,9950
global,84,5.305477416072059,0.0,0,9950
global,85,5.315477889937971,0.0,0,9950
global,86,5.315477889937971,0.0,0,9950
global,87,5.315477871535411,0.0,0,9950
global,88,5.315477919075358,0.0,0,9950
global,89,5.315477928276637,0.0,0,9950
global,90,5.315477839330932,0.0,0,9950
global,91,5.333541580276873,0.0,0,9950
global,92,5.333541598679433,0.0,0,9950
global,93,5.3335416354845515,0.0,0,9950
global,94,5.333541598679433,0.0,0,9950
global,95,5.333541568008499,0.0,0,9950
global,96,5.333541592545246,0.0,0,9950
global,97,5.333541641618738,0.0,0,9950
global,98,5.290332902304491,0.0,0,9950
global,99,5.290332765818841,0.0,0,9950
global,100,5.2903327826878535,0.0,0,9950
