model,epoch,average_loss,accuracy,correct_data,total_data
global,1,5.3552212938471655,0.0,0,9950
global,2,5.341365183154542,0.0,0,9950
global,3,5.389217001756831,0.0,0,9950
global,4,5.454926451103172,0.0,0,9950
global,5,5.494674015524399,0.0,0,9950
global,6,5.354014596603624,0.0,0,9950
global,7,5.4881200911172074,0.0,0,9950
global,8,6.408270280540888,0.0,0,9950
global,9,7.59130464180031,0.0,0,9950
global,10,8.375120671717966,0.0,0,9950
global,11,10.191031935802057,0.0,0,9950
global,12,11.829993767666457,0.0,0,9950
global,13,12.98427453735965,0.0,0,9950
global,14,15.769108003395885,0.0,0,9950
global,15,15.071936716050958,0.0,0,9950
global,16,17.752930116893058,0.0,0,9950
global,17,15.619197056449238,0.0,0,9950
global,18,16.406550225492698,0.0,0,9950
global,19,15.585477021950574,0.0,0,9950
global,20,16.920708069154365,0.0,0,9950
0,21,1.0323291692302454,83.22613065326632,8281,9950
0,21,nan,0.0,0,9950
global,21,15.211129769943467,0.0,0,9950
global,22,15.581417892686087,0.0,0,9950
20,23,0.9707242699244514,64.65326633165829,6433,9950
20,23,nan,0.0,0,9950
global,23,16.04016035377081,0.0,0,9950
global,24,17.364682089647456,0.0,0,9950
74,25,0.925280633284219,71.11557788944724,7076,9950
74,25,nan,0.0,0,9950
global,25,17.867551974962705,0.0,0,9950
global,26,16.88477729835702,0.0,0,9950
95,27,0.6213128071693919,68.77386934673368,6843,9950
95,27,nan,0.0,0,9950
global,27,18.609647302675487,0.0,0,9950
global,28,22.63908465054766,0.0,0,9950
10,29,0.9822209918918322,72.76381909547739,7240,9950
10,29,nan,0.0,0,9950
global,29,20.69781422984061,0.0,0,9950
global,30,18.928683002414417,0.0,0,9950
30,31,1.0159241033199444,57.86934673366834,5758,9950
30,31,nan,0.0,0,9950
global,31,20.073898815365894,0.0,0,9950
global,32,18.423577923798682,0.0,0,9950
44,33,0.7720350372851195,91.28643216080403,9083,9950
44,33,nan,0.0,0,9950
global,33,15.982275728005261,0.0,0,9950
global,34,17.455525592439738,0.0,0,9950
55,35,0.8670406395226867,75.41708542713567,7504,9950
55,35,nan,0.0,0,9950
global,35,20.116287301988457,0.0,0,9950
global,36,6.886582023582267,0.0,0,9950
global,37,23.842529658792007,0.0,0,9950
global,38,7.21274434151961,0.0,0,9950
global,39,30.45654878395886,0.0,0,9950
global,40,40.70979762091709,0.0,0,9950
global,41,84.01632238340139,0.0,0,9950
global,42,94.25137000922582,0.0,0,9950
global,43,5.879257939784371,0.0,0,9950
global,44,5.475874439028639,0.0,0,9950
global,45,5.69361627933368,0.0,0,9950
global,46,5.740567232831639,0.0,0,9950
global,47,5.5520690549917555,0.0,0,9950
global,48,5.582820798020866,0.0,0,9950
global,49,5.544723912531407,0.0,0,9950
global,50,5.560634641407722,0.0,0,9950
global,51,5.09567740588931,0.0,0,9950
global,52,4.915762327568016,0.0,0,9950
global,53,41.064078436616676,0.0,0,9950
global,54,28.90870006772142,0.0,0,9950
global,55,4.790413123662748,0.0,0,9950
global,56,5.05626896997193,0.0,0,9950
global,57,5.146155424645198,0.0,0,9950
global,58,4.957708372183181,0.0,0,9950
global,59,4.192570566148614,0.0,0,9950
global,60,3.6378274444120016,0.0,0,9950
global,61,3.429685718018805,0.0,0,9950
global,62,21.402420016341473,0.0,0,9950
global,63,3.2757088573973383,0.0,0,9950
global,64,25.87104704430355,0.0,0,9950
global,65,19.03005055796561,0.0,0,9950
global,66,3.858104645235455,0.0,0,9950
global,67,3.759729229337606,0.0,0,9950
global,68,3.8067320749867504,0.0,0,9950
global,69,3.4443569593573335,0.0,0,9950
global,70,3.306760361254515,0.0,0,9950
global,71,41.96054114566976,0.0,0,9950
global,72,3.170578479095919,0.0,0,9950
global,73,31.877571181100816,0.0,0,9950
global,74,3.3605096174843947,0.0,0,9950
global,75,3.1744700814251923,0.0,0,9950
global,76,3.318614291090462,0.0,0,9950
global,77,22.310413855164494,0.0,0,9950
global,78,3.5575362622438362,0.0,0,9950
global,79,17.836701423990068,0.0,0,9950
global,80,15.97509086570548,0.0,0,9950
global,81,17.70295516891096,0.0,0,9950
global,82,34.81943567323924,0.0,0,9950
global,83,15.095313309712626,0.0,0,9950
global,84,9.178338610778502,0.16080402010050251,16,9950
global,85,9.13106821338136,0.3417085427135678,34,9950
global,86,11.071556206324592,0.010050251256281407,1,9950
global,87,3.4568329171798937,0.0,0,9950
global,88,3.2556328939313266,0.0,0,9950
global,89,10.56741382081305,0.13065326633165827,13,9950
global,90,8.60033971125157,0.37185929648241206,37,9950
global,91,3.225144882585535,0.0,0,9950
global,92,3.455870471743483,0.0,0,9950
global,93,3.4096929356560635,0.0,0,9950
global,94,6.281876614824611,2.814070351758794,280,9950
global,95,8.116145131480154,0.7437185929648241,74,9950
global,96,7.964183565839451,0.3819095477386935,38,9950
global,97,6.988765393741167,0.4522613065326633,45,9950
global,98,6.974335716669284,0.31155778894472363,31,9950
global,99,4.066939187361367,0.0,0,9950
global,100,4.422919528520287,0.0,0,9950
