local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
89,1,1,1,0.061067745089530945,36.160714285714285,324,896
89,2,1,2,0.03366900235414505,49.330357142857146,442,896
91,1,1,1,0.051597580313682556,32.5242718446602,335,1030
91,2,1,2,0.02538435533642769,60.09708737864078,619,1030
69,1,1,1,0.05611992999911308,48.13559322033898,284,590
69,2,1,2,0.03130459412932396,76.27118644067797,450,590
74,1,1,1,0.04342754930257797,32.02319587628865,497,1552
74,2,1,2,0.020754875615239143,50.579896907216494,785,1552
59,1,1,1,0.05379867181181908,27.823691460055095,303,1089
59,2,1,2,0.03036138229072094,44.90358126721763,489,1089
60,1,1,1,0.04985874146223068,25.011225864391555,557,2227
60,2,1,2,0.028610505163669586,45.262685226762464,1008,2227
29,1,1,1,0.04822584241628647,29.930555555555554,431,1440
29,2,1,2,0.028700828552246094,44.30555555555556,638,1440
99,1,1,1,0.06683947145938873,21.604139715394567,167,773
99,2,1,2,0.032836854457855225,48.253557567917206,373,773
17,1,1,1,0.05142343416810036,25.47649301143583,401,1574
17,2,1,2,0.027786599472165108,43.4561626429479,684,1574
84,1,1,1,0.0625310018658638,26.722689075630253,318,1190
84,2,1,2,0.03245876729488373,39.411764705882355,469,1190
69,3,2,1,0.0547112412750721,50.0,295,590
69,4,2,2,0.032370179891586304,76.27118644067797,450,590
51,3,2,1,0.060452651232481,19.447092469018113,204,1049
51,4,2,2,0.030202675610780716,46.52049571020019,488,1049
47,3,2,1,0.12302766740322113,0.0,0,134
47,4,2,2,0.11014232039451599,11.194029850746269,15,134
25,3,2,1,0.058051638305187225,44.20289855072464,305,690
25,4,2,2,0.02959001064300537,65.94202898550725,455,690
26,3,2,1,0.05623457580804825,21.991701244813278,318,1446
26,4,2,2,0.03483191505074501,33.81742738589212,489,1446
30,3,2,1,0.07966603338718414,16.049382716049383,78,486
30,4,2,2,0.04244537651538849,43.62139917695473,212,486
90,3,2,1,0.058137454092502594,42.836041358936484,290,677
90,4,2,2,0.023315325379371643,65.87887740029542,446,677
31,3,2,1,0.08012629300355911,11.73913043478261,54,460
31,4,2,2,0.03812336176633835,40.65217391304348,187,460
7,3,2,1,0.05298628285527229,40.06734006734007,357,891
7,4,2,2,0.026701409369707108,48.484848484848484,432,891
55,3,2,1,0.05801647529006004,21.568627450980394,231,1071
55,4,2,2,0.029549291357398033,44.44444444444444,476,1071
81,5,3,1,0.06767509877681732,31.136950904392762,241,774
81,6,3,2,0.038676612079143524,33.72093023255814,261,774
63,5,3,1,0.056950367987155914,28.37837837837838,252,888
63,6,3,2,0.02591700106859207,45.72072072072072,406,888
8,5,3,1,0.06125621497631073,14.937210839391938,226,1513
8,6,3,2,0.037704430520534515,29.279576999339064,443,1513
90,5,3,1,0.05722687020897865,43.72230428360414,296,677
90,6,3,2,0.02357608638703823,66.46971935007386,450,677
20,5,3,1,0.05670224875211716,48.3271375464684,390,807
20,6,3,2,0.03293537721037865,49.44237918215613,399,807
15,5,3,1,0.05600050836801529,27.209705372616984,314,1154
15,6,3,2,0.028561269864439964,44.194107452339686,510,1154
4,5,3,1,0.061877116560935974,36.07103218645949,325,901
4,6,3,2,0.03216616064310074,41.84239733629301,377,901
75,5,3,1,0.06297639012336731,29.63917525773196,230,776
75,6,3,2,0.029629120603203773,53.608247422680414,416,776
0,5,3,1,0.058233220130205154,20.51901025950513,340,1657
0,6,3,2,0.03478413075208664,31.32166566083283,519,1657
12,5,3,1,0.0864451602101326,2.0710059171597637,7,338
12,6,3,2,0.04730922728776932,42.30769230769231,143,338
22,7,4,1,0.0479486882686615,35.85034013605442,527,1470
22,8,4,2,0.02421378530561924,55.23809523809524,812,1470
69,7,4,1,0.053665805608034134,54.23728813559322,320,590
69,8,4,2,0.02967390976846218,76.27118644067797,450,590
34,7,4,1,0.05800174921751022,25.43798177995795,363,1427
34,8,4,2,0.033723458647727966,37.771548703573934,539,1427
81,7,4,1,0.06729099899530411,33.850129198966414,262,774
81,8,4,2,0.0341520719230175,40.43927648578811,313,774
7,7,4,1,0.05272924154996872,39.73063973063973,354,891
7,8,4,2,0.025868859142065048,51.85185185185185,462,891
25,7,4,1,0.05783289298415184,44.927536231884055,310,690
25,8,4,2,0.028645109385252,65.5072463768116,452,690
43,7,4,1,0.06389615684747696,30.866807610993657,292,946
43,8,4,2,0.0363088957965374,39.112050739957716,370,946
56,7,4,1,0.08250722289085388,1.0752688172043012,2,186
56,8,4,2,0.0665939599275589,40.86021505376344,76,186
14,7,4,1,0.06293671578168869,21.02665350444225,213,1013
14,8,4,2,0.036190543323755264,29.911154985192496,303,1013
68,7,4,1,0.06554511189460754,30.438521066208086,354,1163
68,8,4,2,0.03730206564068794,36.71539122957868,427,1163
66,9,5,1,0.06318078935146332,16.333808844507846,229,1402
66,10,5,2,0.03964858129620552,28.031383737517835,393,1402
95,9,5,1,0.05365267023444176,51.41903171953256,308,599
95,10,5,2,0.028392743319272995,81.80300500834724,490,599
59,9,5,1,0.05150442197918892,29.843893480257115,325,1089
59,10,5,2,0.028596946969628334,43.06703397612488,469,1089
2,9,5,1,0.06243443116545677,36.85950413223141,223,605
2,10,5,2,0.03918804973363876,53.884297520661164,326,605
56,9,5,1,0.08243869245052338,0.0,0,186
56,10,5,2,0.06642080843448639,39.784946236559136,74,186
22,9,5,1,0.04847242310643196,34.14965986394558,502,1470
22,10,5,2,0.024292439222335815,54.69387755102041,804,1470
50,9,5,1,0.06606868654489517,15.698393077873918,127,809
50,10,5,2,0.028059378266334534,41.409147095179236,335,809
99,9,5,1,0.06519287824630737,21.86287192755498,169,773
99,10,5,2,0.03448450192809105,56.01552393272963,433,773
97,9,5,1,0.05487912893295288,29.101401483924157,353,1213
97,10,5,2,0.027834631502628326,42.45671887881286,515,1213
88,9,5,1,0.07472790032625198,20.398009950248756,123,603
88,10,5,2,0.04704298824071884,47.59535655058043,287,603
45,11,6,1,0.07067814469337463,24.364723467862483,163,669
45,12,6,2,0.04242659732699394,52.76532137518684,353,669
90,11,6,1,0.05172750726342201,47.26735598227474,320,677
90,12,6,2,0.023433707654476166,61.00443131462334,413,677
0,11,6,1,0.05921779200434685,20.27761013880507,336,1657
0,12,6,2,0.03547869250178337,30.356065178032587,503,1657
20,11,6,1,0.0561826229095459,46.468401486988846,375,807
20,12,6,2,0.03172764927148819,51.42503097893433,415,807
60,11,6,1,0.05059456080198288,24.427480916030532,544,2227
60,12,6,2,0.028806449845433235,44.99326448136507,1002,2227
91,11,6,1,0.049757007509469986,33.20388349514563,342,1030
91,12,6,2,0.025080962106585503,63.30097087378641,652,1030
57,11,6,1,0.05882801488041878,21.923743500866554,253,1154
57,12,6,2,0.02685249224305153,39.77469670710572,459,1154
35,11,6,1,0.09282774478197098,7.011070110701106,19,271
35,12,6,2,0.06243329122662544,34.686346863468636,94,271
47,11,6,1,0.1173388734459877,0.0,0,134
47,12,6,2,0.10449913144111633,10.44776119402985,14,134
74,11,6,1,0.0435112901031971,30.347938144329895,471,1552
74,12,6,2,0.02084491029381752,50.19329896907217,779,1552
59,13,7,1,0.05777855962514877,26.905417814508723,293,1089
59,14,7,2,0.028238119557499886,40.67952249770432,443,1089
65,13,7,1,0.05788217484951019,25.966101694915256,383,1475
65,14,7,2,0.03209850564599037,42.847457627118644,632,1475
35,13,7,1,0.09281671047210693,2.5830258302583027,7,271
35,14,7,2,0.0595821738243103,34.686346863468636,94,271
25,13,7,1,0.05551796779036522,45.94202898550724,317,690
25,14,7,2,0.02918604016304016,67.10144927536233,463,690
75,13,7,1,0.0663958191871643,26.15979381443299,203,776
75,14,7,2,0.0293114110827446,51.932989690721655,403,776
57,13,7,1,0.058864109218120575,21.23050259965338,245,1154
57,14,7,2,0.027596481144428253,36.82842287694974,425,1154
85,13,7,1,0.05493275076150894,24.698189134808853,491,1988
85,14,7,2,0.03595297411084175,32.54527162977867,647,1988
89,13,7,1,0.0660899430513382,30.46875,273,896
89,14,7,2,0.035187654197216034,50.44642857142857,452,896
11,13,7,1,0.05489754304289818,47.05056179775281,335,712
11,14,7,2,0.02717735804617405,59.69101123595506,425,712
97,13,7,1,0.055293016135692596,29.513602638087388,358,1213
97,14,7,2,0.027835041284561157,39.73619126133553,482,1213
69,15,8,1,0.051536835730075836,54.23728813559322,320,590
69,16,8,2,0.02912578545510769,76.27118644067797,450,590
25,15,8,1,0.05561179667711258,44.927536231884055,310,690
25,16,8,2,0.028914911672472954,66.81159420289855,461,690
14,15,8,1,0.0672215074300766,16.48568608094768,167,1013
14,16,8,2,0.03664575517177582,32.08292201382034,325,1013
1,15,8,1,0.055875495076179504,32.00431034482759,297,928
1,16,8,2,0.024695200845599174,57.11206896551724,530,928
63,15,8,1,0.05691699683666229,24.774774774774773,220,888
63,16,8,2,0.02630884386599064,48.986486486486484,435,888
31,15,8,1,0.07633566111326218,13.260869565217392,61,460
31,16,8,2,0.035323601216077805,40.43478260869565,186,460
49,15,8,1,0.08162739127874374,1.8181818181818181,8,440
49,16,8,2,0.04889386147260666,34.31818181818182,151,440
18,15,8,1,0.08189951628446579,16.60377358490566,88,530
18,16,8,2,0.039310283958911896,51.509433962264154,273,530
13,15,8,1,0.059039730578660965,17.56838905775076,289,1645
13,16,8,2,0.03331014886498451,36.109422492401215,594,1645
67,15,8,1,0.0779866874217987,11.502347417840376,49,426
67,16,8,2,0.04291770979762077,40.845070422535215,174,426
40,17,9,1,0.05643567815423012,19.6439923712651,309,1573
40,18,9,2,0.03519062325358391,36.17291799109981,569,1573
90,17,9,1,0.05106848478317261,49.63072378138848,336,677
90,18,9,2,0.020572368055582047,67.50369276218612,457,677
65,17,9,1,0.05993862450122833,24.881355932203387,367,1475
65,18,9,2,0.0323457270860672,45.49152542372881,671,1475
14,17,9,1,0.0672580823302269,18.460019743336623,187,1013
14,18,9,2,0.03638748079538345,35.53800592300099,360,1013
93,17,9,1,0.05677902325987816,22.732491389207805,396,1742
93,18,9,2,0.03240695595741272,38.97818599311137,679,1742
30,17,9,1,0.07732822000980377,15.22633744855967,74,486
30,18,9,2,0.041636500507593155,43.62139917695473,212,486
56,17,9,1,0.0816182941198349,0.0,0,186
56,18,9,2,0.06555304676294327,35.483870967741936,66,186
82,17,9,1,0.07900675386190414,8.799999999999999,44,500
82,18,9,2,0.04834185913205147,37.8,189,500
39,17,9,1,0.05503755807876587,26.3573543928924,267,1013
39,18,9,2,0.02726370096206665,45.50839091806515,461,1013
99,17,9,1,0.06772482395172119,22.639068564036222,175,773
99,18,9,2,0.03223128244280815,50.064683053040106,387,773
77,19,10,1,0.053132373839616776,22.388059701492537,300,1340
77,20,10,2,0.027307219803333282,43.208955223880594,579,1340
16,19,10,1,0.0794224739074707,25.141242937853107,178,708
16,20,10,2,0.03852159529924393,60.16949152542372,426,708
60,19,10,1,0.05183421075344086,22.67624607094746,505,2227
60,20,10,2,0.02866791933774948,44.45442299057027,990,2227
47,19,10,1,0.12301196902990341,0.7462686567164178,1,134
47,20,10,2,0.10650250315666199,0.7462686567164178,1,134
94,19,10,1,0.059468336403369904,20.156438026474127,335,1662
94,20,10,2,0.034128837287425995,36.1612515042118,601,1662
33,19,10,1,0.0892387181520462,0.5825242718446602,3,515
33,20,10,2,0.05555812641978264,27.378640776699033,141,515
61,19,10,1,0.13332901895046234,1.1764705882352942,1,85
61,20,10,2,0.12466246634721756,5.88235294117647,5,85
95,19,10,1,0.05315589904785156,49.91652754590985,299,599
95,20,10,2,0.028042316436767578,81.80300500834724,490,599
30,19,10,1,0.07669355720281601,13.786008230452676,67,486
30,20,10,2,0.03987652808427811,43.00411522633745,209,486
6,19,10,1,0.055659785866737366,17.38241308793456,340,1956
6,20,10,2,0.03236183896660805,32.464212678936605,635,1956
26,21,11,1,0.0576176643371582,20.12448132780083,291,1446
26,22,11,2,0.035039760172367096,34.99308437067773,506,1446
84,21,11,1,0.06358867138624191,24.45378151260504,291,1190
84,22,11,2,0.03290161117911339,34.87394957983193,415,1190
32,21,11,1,0.06789585202932358,17.006802721088434,125,735
32,22,11,2,0.02313339151442051,46.25850340136054,340,735
6,21,11,1,0.05552312731742859,18.25153374233129,357,1956
6,22,11,2,0.0331452451646328,31.850715746421265,623,1956
99,21,11,1,0.06505144387483597,23.02716688227684,178,773
99,22,11,2,0.030955946072936058,54.980595084087966,425,773
13,21,11,1,0.05991872027516365,18.419452887537993,303,1645
13,22,11,2,0.033531397581100464,36.048632218844986,593,1645
93,21,11,1,0.05841674283146858,21.871412169919633,381,1742
93,22,11,2,0.032382797449827194,39.09299655568312,681,1742
12,21,11,1,0.08867989480495453,3.2544378698224854,11,338
12,22,11,2,0.05068349093198776,39.349112426035504,133,338
28,21,11,1,0.059226322919130325,22.45414294750158,355,1581
28,22,11,2,0.03522855043411255,34.21884882985452,541,1581
15,21,11,1,0.05977531522512436,24.610051993067593,284,1154
15,22,11,2,0.028820699080824852,40.38128249566724,466,1154
39,23,12,1,0.053952738642692566,29.615004935834154,300,1013
39,24,12,2,0.027414729818701744,45.21224086870681,458,1013
86,23,12,1,0.06463687121868134,33.39980059820538,335,1003
86,24,12,2,0.034570205956697464,38.6839481555334,388,1003
0,23,12,1,0.05986762419342995,19.43270971635486,322,1657
0,24,12,2,0.034737344831228256,31.32166566083283,519,1657
34,23,12,1,0.05636339262127876,28.100911002102315,401,1427
34,24,12,2,0.03429180383682251,41.836019621583745,597,1427
36,23,12,1,0.09602595865726471,2.941176470588235,12,408
36,24,12,2,0.05942228436470032,36.76470588235294,150,408
92,23,12,1,0.05476144328713417,23.03206997084548,395,1715
92,24,12,2,0.03164159506559372,38.89212827988338,667,1715
67,23,12,1,0.07821687310934067,11.737089201877934,50,426
67,24,12,2,0.04427561163902283,41.07981220657277,175,426
30,23,12,1,0.08136730641126633,13.168724279835391,64,486
30,24,12,2,0.04345579445362091,42.38683127572017,206,486
23,23,12,1,0.06322862952947617,37.48251748251748,268,715
23,24,12,2,0.036808423697948456,61.25874125874125,438,715
15,23,12,1,0.058925408869981766,25.563258232235704,295,1154
15,24,12,2,0.02869374305009842,39.77469670710572,459,1154
38,25,13,1,0.06626982986927032,17.595048629531387,199,1131
38,26,13,2,0.031230006366968155,40.318302387267906,456,1131
81,25,13,1,0.06736451387405396,31.912144702842376,247,774
81,26,13,2,0.037255603820085526,37.46770025839793,290,774
76,25,13,1,0.0940151959657669,1.502145922746781,7,466
76,26,13,2,0.05303151160478592,38.8412017167382,181,466
16,25,13,1,0.07209350913763046,27.25988700564972,193,708
16,26,13,2,0.04108434170484543,60.16949152542372,426,708
60,25,13,1,0.05221297964453697,23.66412213740458,527,2227
60,26,13,2,0.02900523506104946,44.58913336326897,993,2227
7,25,13,1,0.0568779855966568,37.93490460157127,338,891
7,26,13,2,0.027196476235985756,48.26038159371493,430,891
18,25,13,1,0.08857493102550507,11.69811320754717,62,530
18,26,13,2,0.04237347096204758,49.43396226415094,262,530
54,25,13,1,0.05447109416127205,28.230088495575224,319,1130
54,26,13,2,0.028853604570031166,41.68141592920354,471,1130
50,25,13,1,0.06748710572719574,16.81087762669963,136,809
50,26,13,2,0.02920730784535408,39.55500618046972,320,809
25,25,13,1,0.060428980737924576,36.95652173913043,255,690
25,26,13,2,0.028485694900155067,66.66666666666666,460,690
75,27,14,1,0.06713851541280746,26.288659793814436,204,776
75,28,14,2,0.029888806864619255,53.22164948453608,413,776
69,27,14,1,0.052979983389377594,47.96610169491525,283,590
69,28,14,2,0.031178658828139305,76.27118644067797,450,590
70,27,14,1,0.06065977364778519,22.708039492242595,322,1418
70,28,14,2,0.03181682154536247,40.267983074753175,571,1418
66,27,14,1,0.06412535905838013,16.405135520684734,230,1402
66,28,14,2,0.03971767798066139,26.105563480741793,366,1402
36,27,14,1,0.0962984636425972,4.411764705882353,18,408
36,28,14,2,0.05966635048389435,37.00980392156863,151,408
76,27,14,1,0.09508141130208969,1.0729613733905579,5,466
76,28,14,2,0.05320427566766739,36.05150214592275,168,466
88,27,14,1,0.07665611803531647,20.8955223880597,126,603
88,28,14,2,0.04643569141626358,47.2636815920398,285,603
65,27,14,1,0.05869186297059059,24.677966101694913,364,1475
65,28,14,2,0.03329092264175415,40.13559322033898,592,1475
89,27,14,1,0.06428301334381104,31.25,280,896
89,28,14,2,0.035292159765958786,49.107142857142854,440,896
30,27,14,1,0.08424364030361176,10.08230452674897,49,486
30,28,14,2,0.04328368976712227,44.44444444444444,216,486
75,29,15,1,0.0682603195309639,25.902061855670105,201,776
75,30,15,2,0.028399690985679626,53.09278350515464,412,776
67,29,15,1,0.08569688349962234,5.164319248826291,22,426
67,30,15,2,0.045675475150346756,40.61032863849765,173,426
89,29,15,1,0.06349613517522812,31.58482142857143,283,896
89,30,15,2,0.03537134453654289,51.5625,462,896
84,29,15,1,0.061948325484991074,27.73109243697479,330,1190
84,30,15,2,0.03239419683814049,36.470588235294116,434,1190
27,29,15,1,0.056656286120414734,23.81852551984877,378,1587
27,30,15,2,0.034591980278491974,35.53875236294896,564,1587
45,29,15,1,0.07075546681880951,24.813153961136024,166,669
45,30,15,2,0.04226677864789963,52.76532137518684,353,669
19,29,15,1,0.05263970419764519,31.85328185328185,330,1036
19,30,15,2,0.02498503588140011,60.231660231660236,624,1036
70,29,15,1,0.0594877265393734,23.836389280677007,338,1418
70,30,15,2,0.032265618443489075,43.01833568406206,610,1418
41,29,15,1,0.07026354968547821,35.744089012517385,257,719
41,30,15,2,0.033006202429533005,64.39499304589708,463,719
20,29,15,1,0.06257951259613037,33.08550185873606,267,807
20,30,15,2,0.03244626522064209,50.92936802973978,411,807
25,31,16,1,0.060183994472026825,37.10144927536232,256,690
25,32,16,2,0.02906017191708088,66.66666666666666,460,690
23,31,16,1,0.06235653907060623,38.32167832167832,274,715
23,32,16,2,0.039673857390880585,61.25874125874125,438,715
76,31,16,1,0.09224702417850494,3.4334763948497855,16,466
76,32,16,2,0.054155848920345306,37.76824034334764,176,466
70,31,16,1,0.06008122116327286,23.201692524682652,329,1418
70,32,16,2,0.031860191375017166,42.31311706629055,600,1418
85,31,16,1,0.05759996175765991,21.47887323943662,427,1988
85,32,16,2,0.03524584695696831,32.84708249496982,653,1988
6,31,16,1,0.05541865527629852,18.047034764826176,353,1956
6,32,16,2,0.03250190243124962,32.668711656441715,639,1956
68,31,16,1,0.06418213248252869,29.492691315563196,343,1163
68,32,16,2,0.03791443258523941,39.55288048151333,460,1163
74,31,16,1,0.04357524216175079,31.25,485,1552
74,32,16,2,0.021167928352952003,50.45103092783505,783,1552
63,31,16,1,0.05769552290439606,26.238738738738736,233,888
63,32,16,2,0.02621418796479702,48.76126126126126,433,888
35,31,16,1,0.09717542678117752,0.36900369003690037,1,271
35,32,16,2,0.06134450063109398,34.31734317343174,93,271
38,33,17,1,0.06745173782110214,17.50663129973475,198,1131
38,34,17,2,0.032051023095846176,39.08045977011494,442,1131
31,33,17,1,0.07328672707080841,16.73913043478261,77,460
31,34,17,2,0.03637758269906044,41.08695652173913,189,460
29,33,17,1,0.050165917724370956,28.055555555555557,404,1440
29,34,17,2,0.0279938206076622,47.56944444444444,685,1440
86,33,17,1,0.06105785816907883,35.3938185443669,355,1003
86,34,17,2,0.03445929288864136,40.37886340977069,405,1003
59,33,17,1,0.057775162160396576,26.446280991735538,288,1089
59,34,17,2,0.028940139338374138,37.37373737373738,407,1089
67,33,17,1,0.08797280490398407,3.286384976525822,14,426
67,34,17,2,0.04806051775813103,41.54929577464789,177,426
35,33,17,1,0.10017126053571701,1.107011070110701,3,271
35,34,17,2,0.0657561793923378,35.05535055350554,95,271
24,33,17,1,0.09009411185979843,0.9615384615384616,3,312
24,34,17,2,0.04785676300525665,47.756410256410255,149,312
5,33,17,1,0.056790586560964584,19.28746928746929,314,1628
5,34,17,2,0.02646755985915661,47.2972972972973,770,1628
46,33,17,1,0.05696926638484001,20.745798319327733,395,1904
46,34,17,2,0.031053291633725166,36.76470588235294,700,1904
82,35,18,1,0.07866265624761581,8.6,43,500
82,36,18,2,0.049969591200351715,35.0,175,500
96,35,18,1,0.08191642165184021,7.717041800643088,24,311
96,36,18,2,0.057462096214294434,43.729903536977496,136,311
3,35,18,1,0.07608944177627563,11.011523687580025,86,781
