local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
37,1,1,1,0.05291612818837166,34.27812223206377,387,1129
37,2,1,2,0.025294261053204536,62.35606731620903,704,1129
44,1,1,1,0.05970676615834236,22.514285714285716,394,1750
44,2,1,2,0.03560527786612511,37.82857142857143,662,1750
94,1,1,1,0.05571681261062622,19.915764139590856,331,1662
94,2,1,2,0.033867157995700836,35.018050541516246,582,1662
74,1,1,1,0.04289664700627327,32.53865979381443,505,1552
74,2,1,2,0.021280154585838318,47.358247422680414,735,1552
82,1,1,1,0.07702266424894333,11.799999999999999,59,500
82,2,1,2,0.04927916079759598,35.4,177,500
83,1,1,1,0.05489011108875275,21.044546850998465,411,1953
83,2,1,2,0.033813413232564926,40.2457757296467,786,1953
41,1,1,1,0.06315481662750244,44.22809457579972,318,719
41,2,1,2,0.030760161578655243,61.61335187760779,443,719
65,1,1,1,0.0573858805000782,25.694915254237287,379,1475
65,2,1,2,0.03096887096762657,47.86440677966102,706,1475
26,1,1,1,0.055149395018815994,23.374827109266942,338,1446
26,2,1,2,0.0345260389149189,33.19502074688796,480,1446
24,1,1,1,0.07737268507480621,8.974358974358974,28,312
24,2,1,2,0.04084954783320427,54.807692307692314,171,312
94,3,2,1,0.054966870695352554,21.179302045728036,352,1662
94,4,2,2,0.03335046395659447,35.98074608904934,598,1662
71,3,2,1,0.06512042135000229,18.94865525672372,155,818
71,4,2,2,0.030651506036520004,46.69926650366748,382,818
66,3,2,1,0.06234314665198326,18.40228245363766,258,1402
66,4,2,2,0.03857450932264328,27.46077032810271,385,1402
35,3,2,1,0.08574936538934708,15.867158671586715,43,271
35,4,2,2,0.05666958913207054,36.53136531365313,99,271
38,3,2,1,0.06279788166284561,20.778072502210435,235,1131
38,4,2,2,0.032006047666072845,39.08045977011494,442,1131
84,3,2,1,0.06353647261857986,26.38655462184874,314,1190
84,4,2,2,0.03273184597492218,36.470588235294116,434,1190
42,3,2,1,0.05309826508164406,25.510204081632654,350,1372
42,4,2,2,0.030960172414779663,40.2332361516035,552,1372
43,3,2,1,0.061737049371004105,31.3953488372093,297,946
43,4,2,2,0.03623567894101143,37.2093023255814,352,946
11,3,2,1,0.057798225432634354,48.87640449438202,348,712
11,4,2,2,0.025409378111362457,57.58426966292135,410,712
95,3,2,1,0.05176054313778877,55.09181969949917,330,599
95,4,2,2,0.030411558225750923,81.80300500834724,490,599
