model,epoch,average_loss,accuracy,correct_data,total_data
global,1,5.622207885435478,0.0,0,9950
global,2,5.620643241537276,0.0,0,9950
global,3,5.6202482934693,0.0,0,9950
global,4,5.613460676490362,0.0,0,9950
global,5,5.613200410622448,0.0,0,9950
global,6,5.613153677322158,0.0,0,9950
global,7,5.6129423867997215,0.0,0,9950
global,8,5.6110748873763345,0.0,0,9950
global,9,5.61096433706619,0.0,0,9950
global,10,5.611721028850306,0.0,0,9950
global,11,5.611319925126119,0.0,0,9950
global,12,5.607174210284823,0.0,0,9950
global,13,5.6073001926748,0.0,0,9950
global,14,5.605037732915064,0.0,0,9950
global,15,5.605193187004358,0.0,0,9950
global,16,5.603213043979664,0.0,0,9950
global,17,5.6025228851165005,0.0,0,9950
global,18,5.600912409643432,0.0,0,9950
global,19,5.599213068209701,0.0,0,9950
global,20,5.598630809688089,0.0,0,9950
0,21,0.18986193829445383,99.37688442211055,9888,9950
0,21,nan,0.0,0,9950
global,21,5.593060023628887,0.0,0,9950
global,22,5.593125099680532,0.0,0,9950
20,23,0.47576298315920423,96.20100502512562,9572,9950
20,23,nan,0.0,0,9950
global,23,5.590228791356686,0.0,0,9950
global,24,5.590369977328047,0.0,0,9950
global,25,5.587372758568232,0.0,0,9950
global,26,5.587392728412571,0.0,0,9950
global,27,5.587551261863517,0.0,0,9950
global,28,5.588001446747899,0.0,0,9950
global,29,5.588903515686342,0.0,0,9950
global,30,5.589287824007734,0.0,0,9950
global,31,5.5859860152814855,0.0,0,9950
global,32,5.5865872315066545,0.0,0,9950
global,33,5.58669978002807,0.0,0,9950
global,34,5.5847732298577855,0.0,0,9950
global,35,5.585217739086056,0.0,0,9950
global,36,5.585212299596125,0.0,0,9950
global,37,5.58636866123832,0.0,0,9950
global,38,5.58506385074788,0.0,0,9950
global,39,5.581482856788827,0.0,0,9950
global,40,5.579778304363615,0.0,0,9950
global,41,5.578885337024478,0.0,0,9950
global,42,5.573984459345065,0.0,0,9950
global,43,5.573666578129908,0.0,0,9950
global,44,5.568435570798328,0.0,0,9950
global,45,5.568304179589353,0.0,0,9950
global,46,5.568534846473579,0.0,0,9950
global,47,5.564622333469103,0.0,0,9950
global,48,5.5629754700013745,0.0,0,9950
global,49,5.562794609644905,0.0,0,9950
global,50,5.562137733344457,0.0,0,9950
global,51,5.5609369019168104,0.0,0,9950
global,52,5.557962304503475,0.0,0,9950
global,53,5.557678402081207,0.0,0,9950
global,54,5.557272213116363,0.0,0,9950
global,55,5.5565556726503615,0.0,0,9950
global,56,5.5529410372786785,0.0,0,9950
global,57,5.550156291405759,0.0,0,9950
global,58,5.550242731295638,0.0,0,9950
global,59,5.550713366024458,0.0,0,9950
global,60,5.550957104860239,0.0,0,9950
global,61,5.55099681451692,0.0,0,9950
global,62,5.5494759426404485,0.0,0,9950
global,63,5.548329210137602,0.0,0,9950
global,64,5.543885430570823,0.0,0,9950
global,65,5.543809388127159,0.0,0,9950
global,66,5.542148744209328,0.0,0,9950
global,67,5.541304782886601,0.0,0,9950
global,68,5.541500836089628,0.0,0,9950
global,69,5.541510480564443,0.0,0,9950
global,70,5.5425377758543695,0.0,0,9950
global,71,5.5429483369606825,0.0,0,9950
global,72,5.541297573683849,0.0,0,9950
global,73,5.541852295842003,0.0,0,9950
global,74,5.5420206961320275,0.0,0,9950
global,75,5.54027383468858,0.0,0,9950
global,76,5.540626950671325,0.0,0,9950
global,77,5.538928098438972,0.0,0,9950
global,78,5.537653537155995,0.0,0,9950
global,79,5.537522368311283,0.0,0,9950
global,80,5.537780255648359,0.0,0,9950
global,81,5.536177466311047,0.0,0,9950
global,82,5.53521672387818,0.0,0,9950
global,83,5.534518087569194,0.0,0,9950
global,84,5.5343893478623585,0.0,0,9950
global,85,5.534938823757459,0.0,0,9950
global,86,5.533946211158331,0.0,0,9950
global,87,5.534563012817996,0.0,0,9950
global,88,5.53483041121133,0.0,0,9950
global,89,5.5344204113830875,0.0,0,9950
global,90,5.534579783684046,0.0,0,9950
global,91,5.534529625974109,0.0,0,9950
global,92,5.535186591220262,0.0,0,9950
global,93,5.534071198276539,0.0,0,9950
global,94,5.534555228535255,0.0,0,9950
global,95,5.534314858901441,0.0,0,9950
global,96,5.534420098539573,0.0,0,9950
global,97,5.5349869265148985,0.0,0,9950
global,98,5.5353696767529055,0.0,0,9950
global,99,5.535893047083563,0.0,0,9950
global,100,5.534888141574572,0.0,0,9950
