local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
84,1,1,1,0.06273110955953598,26.554621848739497,316,1190
84,2,1,2,0.03229661285877228,39.747899159663866,473,1190
86,1,1,1,0.06290005147457123,35.3938185443669,355,1003
86,2,1,2,0.03510892391204834,36.390827517447654,365,1003
65,1,1,1,0.05627074092626572,25.22033898305085,372,1475
65,2,1,2,0.03111274167895317,45.6271186440678,673,1475
96,1,1,1,0.07883840799331665,15.112540192926044,47,311
96,2,1,2,0.05407685413956642,43.40836012861736,135,311
55,1,1,1,0.057447101920843124,21.66199813258637,232,1071
55,2,1,2,0.02898126281797886,47.05882352941176,504,1071
56,1,1,1,0.08363623172044754,0.0,0,186
56,2,1,2,0.06798858195543289,33.87096774193548,63,186
28,1,1,1,0.0564689114689827,25.616698292220114,405,1581
28,2,1,2,0.033674608916044235,37.571157495256166,594,1581
93,1,1,1,0.05595685541629791,22.043628013777266,384,1742
93,2,1,2,0.03192615509033203,38.46153846153847,670,1742
16,1,1,1,0.0659983679652214,38.70056497175141,274,708
16,2,1,2,0.03639750927686691,60.16949152542372,426,708
79,1,1,1,0.1017511636018753,8.121827411167512,16,197
79,2,1,2,0.08363912254571915,31.472081218274113,62,197
65,3,2,1,0.05668121948838234,24.677966101694913,364,1475
65,4,2,2,0.03267426788806915,44.74576271186441,660,1475
48,3,2,1,0.07032426446676254,15.372424722662439,97,631
48,4,2,2,0.04164956137537956,35.182250396196515,222,631
44,3,2,1,0.06045141816139221,20.514285714285716,359,1750
44,4,2,2,0.035916171967983246,37.542857142857144,657,1750
24,3,2,1,0.07931768894195557,7.371794871794872,23,312
24,4,2,2,0.04270903766155243,51.92307692307693,162,312
25,3,2,1,0.05621234327554703,44.05797101449275,304,690
25,4,2,2,0.02919396013021469,66.3768115942029,458,690
99,3,2,1,0.0687292143702507,21.345407503234153,165,773
99,4,2,2,0.030584707856178284,50.45278137128072,390,773
85,3,2,1,0.054304469376802444,21.88128772635815,435,1988
85,4,2,2,0.035642609000205994,31.136820925553323,619,1988
29,3,2,1,0.04923390969634056,28.333333333333332,408,1440
29,4,2,2,0.02764004096388817,45.763888888888886,659,1440
7,3,2,1,0.05367179587483406,37.03703703703704,330,891
7,4,2,2,0.0256335511803627,52.974186307519645,472,891
20,3,2,1,0.05579069256782532,47.21189591078067,381,807
20,4,2,2,0.03204816207289696,52.66418835192069,425,807
76,5,3,1,0.08978451788425446,7.725321888412018,36,466
76,6,3,2,0.050718098878860474,38.62660944206009,180,466
59,5,3,1,0.053217995911836624,27.640036730945823,301,1089
59,6,3,2,0.027994252741336823,43.34251606978879,472,1089
8,5,3,1,0.06079879030585289,16.721744877726373,253,1513
8,6,3,2,0.03601972013711929,32.71645736946464,495,1513
85,5,3,1,0.05376069247722626,22.38430583501006,445,1988
85,6,3,2,0.03582889586687088,31.58953722334004,628,1988
95,5,3,1,0.053307171911001205,53.08848080133556,318,599
95,6,3,2,0.028252743184566498,81.80300500834724,490,599
14,5,3,1,0.06356893479824066,20.236920039486673,205,1013
14,6,3,2,0.03610381856560707,34.64955577492596,351,1013
4,5,3,1,0.06263448297977448,37.957824639289676,342,901
4,6,3,2,0.031496305018663406,46.281908990011104,417,901
70,5,3,1,0.0573122613132,22.425952045133993,318,1418
70,6,3,2,0.03153510019183159,41.6784203102962,591,1418
94,5,3,1,0.05673159658908844,20.156438026474127,335,1662
94,6,3,2,0.03397499397397041,34.356197352587245,571,1662
11,5,3,1,0.0517582967877388,50.28089887640449,358,712
11,6,3,2,0.026779640465974808,58.28651685393258,415,712
21,7,4,1,0.05495147779583931,20.21549512570549,394,1949
21,8,4,2,0.0329446941614151,32.88866085171883,641,1949
65,7,4,1,0.056600023061037064,25.152542372881353,371,1475
65,8,4,2,0.03207330405712128,43.45762711864406,641,1475
32,7,4,1,0.06231539696455002,22.993197278911566,169,735
32,8,4,2,0.02333068661391735,44.625850340136054,328,735
76,7,4,1,0.08885756134986877,7.939914163090128,37,466
76,8,4,2,0.051155295222997665,38.62660944206009,180,466
7,7,4,1,0.05460488796234131,37.14927048260381,331,891
7,8,4,2,0.02648754045367241,51.290684624017956,457,891
24,7,4,1,0.0812845230102539,5.128205128205128,16,312
24,8,4,2,0.04347715154290199,53.205128205128204,166,312
41,7,4,1,0.05926810950040817,44.506258692628656,320,719
41,8,4,2,0.03181036189198494,61.335187760778865,441,719
52,7,4,1,0.05999458581209183,39.77987421383648,253,636
52,8,4,2,0.03255542367696762,67.13836477987421,427,636
13,7,4,1,0.05871013551950455,17.872340425531917,294,1645
13,8,4,2,0.033609215170145035,35.56231003039514,585,1645
