local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
98,1,1,1,0.08333028107881546,3.2171581769436997,12,373
98,2,1,2,0.04965526983141899,41.01876675603217,153,373
0,1,1,1,0.05847398191690445,22.510561255280628,373,1657
0,2,1,2,0.035202812403440475,30.29571514785757,502,1657
77,1,1,1,0.05431842431426048,22.83582089552239,306,1340
77,2,1,2,0.02721072919666767,44.25373134328358,593,1340
44,1,1,1,0.05936393514275551,21.771428571428572,381,1750
44,2,1,2,0.035583287477493286,36.51428571428571,639,1750
66,1,1,1,0.06243429332971573,17.475035663338087,245,1402
66,2,1,2,0.03879125416278839,25.748930099857347,361,1402
67,1,1,1,0.07942993193864822,11.032863849765258,47,426
67,2,1,2,0.04201027750968933,40.61032863849765,173,426
33,1,1,1,0.08018877357244492,11.067961165048544,57,515
33,2,1,2,0.054413262754678726,24.854368932038835,128,515
25,1,1,1,0.057553112506866455,42.7536231884058,295,690
25,2,1,2,0.02833600342273712,66.08695652173913,456,690
19,1,1,1,0.0467117540538311,37.74131274131275,391,1036
19,2,1,2,0.02500959113240242,62.64478764478765,649,1036
92,1,1,1,0.05136359855532646,27.580174927113703,473,1715
92,2,1,2,0.03044581227004528,44.25655976676385,759,1715
77,3,2,1,0.05489764362573624,23.283582089552237,312,1340
77,4,2,2,0.027508530765771866,40.59701492537313,544,1340
57,3,2,1,0.05411010608077049,25.99653379549394,300,1154
57,4,2,2,0.026365214958786964,40.81455805892548,471,1154
52,3,2,1,0.05516976863145828,43.39622641509434,276,636
52,4,2,2,0.03034421242773533,67.13836477987421,427,636
28,3,2,1,0.0570136122405529,23.845667299177737,377,1581
28,4,2,2,0.034362588077783585,36.93864642631246,584,1581
29,3,2,1,0.04958813637495041,28.055555555555557,404,1440
29,4,2,2,0.02851725183427334,44.23611111111111,637,1440
61,3,2,1,0.12786491215229034,0.0,0,85
61,4,2,2,0.12020497024059296,1.1764705882352942,1,85
99,3,2,1,0.06669827550649643,23.93272962483829,185,773
99,4,2,2,0.02984468825161457,54.59249676584734,422,773
34,3,2,1,0.059201162308454514,26.48913805185704,378,1427
34,4,2,2,0.03339559957385063,40.784863349684656,582,1427
8,3,2,1,0.060335610061883926,17.25049570389954,261,1513
8,4,2,2,0.03628703951835632,33.2452081956378,503,1513
85,3,2,1,0.05446075275540352,21.780684104627767,433,1988
85,4,2,2,0.035451628267765045,33.098591549295776,658,1988
89,5,3,1,0.06285592913627625,32.8125,294,896
89,6,3,2,0.03319597244262695,50.89285714285714,456,896
70,5,3,1,0.05548153072595596,26.375176304654442,374,1418
70,6,3,2,0.03078489378094673,44.56981664315938,632,1418
9,5,3,1,0.04901992902159691,28.549019607843135,364,1275
9,6,3,2,0.019254019483923912,53.01960784313725,676,1275
99,5,3,1,0.0657850056886673,21.733505821474775,168,773
99,6,3,2,0.031094254925847054,53.8163001293661,416,773
37,5,3,1,0.05383753031492233,36.04960141718335,407,1129
37,6,3,2,0.024544168263673782,67.31620903454385,760,1129
17,5,3,1,0.05302100256085396,25.03176620076239,394,1574
17,6,3,2,0.028296060860157013,40.66073697585769,640,1574
4,5,3,1,0.06547311693429947,35.62708102108768,321,901
4,6,3,2,0.032259486615657806,38.8457269700333,350,901
82,5,3,1,0.07692094892263412,12.0,60,500
82,6,3,2,0.048874497413635254,38.4,192,500
30,5,3,1,0.07940533012151718,12.139917695473251,59,486
30,6,3,2,0.04152831435203552,44.650205761316876,217,486
13,5,3,1,0.059141822159290314,17.99392097264438,296,1645
13,6,3,2,0.0329991839826107,37.568389057750764,618,1645
24,7,4,1,0.07846076041460037,7.051282051282051,22,312
24,8,4,2,0.04198027402162552,53.52564102564102,167,312
77,7,4,1,0.05617858096957207,21.940298507462686,294,1340
77,8,4,2,0.02773437276482582,39.25373134328358,526,1340
