local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
98,1,1,1,0.08332692831754684,3.2171581769436997,12,373
98,2,1,2,0.04955091327428818,41.01876675603217,153,373
0,1,1,1,0.058503005653619766,22.389861194930596,371,1657
0,2,1,2,0.034986961632966995,29.57151478575739,490,1657
77,1,1,1,0.054291341453790665,23.283582089552237,312,1340
77,2,1,2,0.027407262474298477,43.134328358208954,578,1340
44,1,1,1,0.05937029421329498,21.485714285714288,376,1750
44,2,1,2,0.03537221625447273,37.82857142857143,662,1750
66,1,1,1,0.062465496361255646,17.83166904422254,250,1402
66,2,1,2,0.03881460428237915,25.392296718972894,356,1402
67,1,1,1,0.07944300770759583,10.7981220657277,46,426
67,2,1,2,0.04205399379134178,40.845070422535215,174,426
33,1,1,1,0.08021946996450424,11.067961165048544,57,515
33,2,1,2,0.05486956611275673,24.660194174757283,127,515
25,1,1,1,0.05751901492476463,42.7536231884058,295,690
25,2,1,2,0.02798014134168625,66.08695652173913,456,690
19,1,1,1,0.04678279906511307,36.87258687258687,382,1036
19,2,1,2,0.025241337716579437,61.969111969111964,642,1036
92,1,1,1,0.05137310177087784,28.221574344023324,484,1715
92,2,1,2,0.03048844262957573,42.15743440233236,723,1715
77,3,2,1,0.0526842437684536,25.0,335,1340
77,4,2,2,0.027679605409502983,39.92537313432835,535,1340
57,3,2,1,0.05695142596960068,25.476603119584055,294,1154
57,4,2,2,0.026563692837953568,39.42807625649913,455,1154
52,3,2,1,0.05703107640147209,44.0251572327044,280,636
52,4,2,2,0.0322042778134346,67.13836477987421,427,636
28,3,2,1,0.056541431695222855,23.46616065781151,371,1581
28,4,2,2,0.03409794718027115,36.05313092979127,570,1581
29,3,2,1,0.049440834671258926,29.51388888888889,425,1440
29,4,2,2,0.02768050692975521,46.38888888888889,668,1440
61,3,2,1,0.12591955065727234,0.0,0,85
61,4,2,2,0.11814451962709427,5.88235294117647,5,85
99,3,2,1,0.06575024873018265,22.38033635187581,173,773
99,4,2,2,0.031908068805933,50.840879689521344,393,773
34,3,2,1,0.058657679706811905,26.138752627890682,373,1427
34,4,2,2,0.03323402628302574,40.294323756131746,575,1427
8,3,2,1,0.06049887835979462,14.805023132848646,224,1513
8,4,2,2,0.0370558463037014,31.725049570389952,480,1513
85,3,2,1,0.05465887114405632,22.38430583501006,445,1988
85,4,2,2,0.03532235696911812,33.95372233400402,675,1988
89,5,3,1,0.061033833771944046,36.607142857142854,328,896
89,6,3,2,0.0334375724196434,49.888392857142854,447,896
70,5,3,1,0.05584486573934555,24.188998589562765,343,1418
70,6,3,2,0.031932007521390915,42.101551480959095,597,1418
9,5,3,1,0.049147602170705795,27.84313725490196,355,1275
9,6,3,2,0.019206618890166283,57.72549019607843,736,1275
99,5,3,1,0.06599152088165283,22.639068564036222,175,773
99,6,3,2,0.030919337645173073,51.746442432082794,400,773
37,5,3,1,0.053083859384059906,33.12666076173605,374,1129
37,6,3,2,0.025307418778538704,61.64747564216121,696,1129
17,5,3,1,0.05186109617352486,25.412960609911057,400,1574
17,6,3,2,0.028413111343979836,40.9148665819568,644,1574
4,5,3,1,0.06353995203971863,35.73806881243063,322,901
