21,118.1663,0.5
23,83.9564,0.64
25,125.1928,0.87
27,84.9381,0.5
29,126.2748,1.5
31,111.2916,1.03
33,128.3211,0.81
35,84.8634,0.49
37,74.2924,0.52
39,103.559,1.08
41,127.0195,1.2
43,60.1254,0.64
45,110.3808,0.93
47,15.2524,0.69
49,117.6291,1.09
51,131.1104,0.85
