98,0,77,44,66,67,33,25,19,92
0.01260313205420971,0.0838613510131836,0.17597129940986633,0.0711607038974762,0.1401519924402237,0.015723902732133865,0.02327745035290718,0.03997490182518959,0.3603306710720062,0.07694464176893234
108.21607887260792,72.25135163095567,27.85282803050482,89.9224437970716,36.58434176666296,99.0635597340793,80.89771886752277,63.115117574209194,10.465320902359156,81.50163857152658
77,57,52,28,29,61,99,34,8,85
0.14156275987625122,0.434016615152359,0.02108318917453289,0.0679597556591034,0.08836472779512405,0.0014301592018455267,0.03916880488395691,0.08799540251493454,0.0767972320318222,0.04162130504846573
19.905194456659345,5.352450955561335,80.9916053472133,54.614849063979385,36.98639655702401,155.21896076591287,54.45414498686028,36.7746134226155,45.58364457065439,116.76815804993672
89,70,9,99,37,17,4,82,30,13
0.20397871732711792,0.04118336737155914,0.052693355828523636,0.38411685824394226,0.06436192989349365,0.03821277990937233,0.12179958075284958,0.028775488957762718,0.02804405987262726,0.036833930760622025
19.271344130336207,98.91277130949774,72.13920868492737,10.233223560585294,54.644853907698845,116.59897217600162,27.839459809072043,36.68779779212616,36.53139702707796,125.665983675476
24,77,38,89,8,28,48,62,16,76
0.020753439515829086,0.054251234978437424,0.06509961932897568,0.11734938621520996,0.04718799889087677,0.04579618573188782,0.22303998470306396,0.11032544076442719,0.25483033061027527,0.061366427689790726
54.63762681222415,89.86712467669281,63.217964110908575,27.76487429521168,116.65916735569905,125.61413587973489,9.988629552491876,18.603298985779293,10.459513401361543,27.558288944540465
73,49,66,2,62,24,56,25,10,97
0.06507747620344162,0.18724843859672546,0.0488506443798542,0.14474815130233765,0.2539407014846802,0.04865526780486107,0.01729302853345871,0.11081092059612274,0.06961247324943542,0.05376288294792175
63.129580975487436,9.86186561623191,125.65495600552332,18.496773928227405,9.638247798104995,27.859636802962253,46.87468489477423,27.32132004147299,54.17573266477921,98.79918177956992
50,99,30,37,67,0,63,39,52,44
0.22536517679691315,0.22708381712436676,0.04128764197230339,0.06354228407144547,0.02898179180920124,0.04059724137187004,0.1451757550239563,0.08548256009817123,0.10492710769176483,0.037556663155555725
10.674696006287961,10.297474034761246,36.30734957019722,54.72179058870767,45.31668892275643,125.62381840240329,18.76624946921001,36.464401652716376,18.954881603985125,143.40946076706376
66,72,39,28,82,63,93,98,12,10
0.04894727095961571,0.05662129446864128,0.1151442676782608,0.04090048372745514,0.02691522426903248,0.33783450722694397,0.03579164296388626,0.01475839875638485,0.01336977630853653,0.3097171485424042
72.15781654319406,54.17520540671143,19.376180502090946,98.90451222801971,54.12239050796698,5.246844296936392,125.67407312667956,72.02818594350757,72.04495192347795,5.808922764093117
77,28,16,1,70,34,54,21,14,75
0.05534955859184265,0.040633201599121094,0.0736544132232666,0.33230265974998474,0.044872183352708817,0.04522625729441643,0.08500335365533829,0.031940050423145294,0.16390278935432434,0.1271153837442398
54.307348360396865,89.94947854994075,27.578110614373017,5.326848836528185,72.23292334416315,72.10932252164937,27.90923311323244,143.58725162118327,11.247756734352667,18.84568602072625
45,99,72,16,74,61,62,90,43,25
0.10782474279403687,0.06991070508956909,0.0441766157746315,0.08190112560987473,0.038600627332925797,0.005234448239207268,0.37281572818756104,0.10940764844417572,0.05944186821579933,0.11068643629550934
22.85321308141442,40.67830937386195,103.33923769253865,31.808667384861963,147.89943928434954,59.7273181974756,5.4227023414155555,22.802757712113326,58.553056702607336,22.978716747021444
84,18,67,52,95,36,68,49,61,7
0.03140322491526604,0.10232251137495041,0.20999334752559662,0.07426774501800537,0.07139240950345993,0.2084963321685791,0.030714360997080803,0.22533464431762695,0.004603452980518341,0.041471969336271286
112.29007758229353,22.767287173362902,5.581311424404351,32.003410157649604,31.674364727005575,5.393176019745328,112.21453365094915,5.372906476775741,41.71875292602986,67.49386907920785
29,92,35,7,25,14,74,13,32,17
0.13798372447490692,0.09192311763763428,0.010099031031131744,0.10595722496509552,0.04760841652750969,0.23373080790042877,0.10651054978370667,0.09893685579299927,0.05906696990132332,0.10818342119455338
45.34543522884911,81.0348955504664,116.53727525318884,36.49396621789005,62.93191385338603,18.7174611865895,63.30406803118481,72.22906000617064,54.04165738041233,63.20268850281905
43,94,30,38,40,20,75,61,26,17
0.3705122768878937,0.04623951390385628,0.02387075126171112,0.09977124631404877,0.04783952236175537,0.15615209937095642,0.1512858122587204,0.002170516410842538,0.054248321801424026,0.04790986701846123
6.707476006293276,103.19037700410829,58.46147569660725,32.512499474360816,94.39191177114965,15.11296977661075,14.937032652371348,112.4331441971739,76.53248455006704,94.32190662996852
42,89,83,18,67,8,21,60,56,28
0.43054381012916565,0.026628905907273293,0.057868435978889465,0.009954637847840786,0.006971627939492464,0.21544182300567627,0.057621803134679794,0.04504850134253502,0.00241922028362751,0.14750123023986816
5.801193561735607,72.03158554694079,81.13611008284165,116.52037610167159,134.3846871508246,19.699888370410648,81.30643172494874,116.79279361598043,170.23767851888724,28.507164840889125
82,77,78,73,40,83,97,72,98,61
