local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
98,1,1,1,0.08332329988479614,3.485254691689008,13,373
98,2,1,2,0.04961353540420532,41.28686327077748,154,373
0,1,1,1,0.05860360339283943,23.295111647555824,386,1657
0,2,1,2,0.03530190885066986,28.907664453832226,479,1657
77,1,1,1,0.05429338663816452,22.98507462686567,308,1340
77,2,1,2,0.02698192559182644,43.35820895522388,581,1340
44,1,1,1,0.05943876504898071,21.485714285714288,376,1750
44,2,1,2,0.03551783412694931,36.971428571428575,647,1750
66,1,1,1,0.06243973225355148,17.68901569186876,248,1402
66,2,1,2,0.03896971791982651,25.677603423680456,360,1402
67,1,1,1,0.07944687455892563,11.267605633802818,48,426
67,2,1,2,0.04214291274547577,40.845070422535215,174,426
33,1,1,1,0.08021891862154007,10.87378640776699,56,515
33,2,1,2,0.05417428910732269,25.24271844660194,130,515
25,1,1,1,0.05755586549639702,42.7536231884058,295,690
25,2,1,2,0.028022313490509987,66.23188405797102,457,690
19,1,1,1,0.046727195382118225,37.64478764478765,390,1036
19,2,1,2,0.025110887363553047,62.74131274131274,650,1036
92,1,1,1,0.051412951201200485,27.463556851311953,471,1715
92,2,1,2,0.03072299435734749,42.04081632653061,721,1715
77,3,2,1,0.05214362591505051,25.671641791044774,344,1340
77,4,2,2,0.027485469356179237,40.74626865671642,546,1340
57,3,2,1,0.05699566379189491,25.99653379549394,300,1154
57,4,2,2,0.026255011558532715,41.59445407279029,480,1154
52,3,2,1,0.05704773962497711,43.86792452830189,279,636
52,4,2,2,0.03208145126700401,67.13836477987421,427,636
28,3,2,1,0.05621330067515373,24.09867172675522,381,1581
28,4,2,2,0.03380243107676506,36.74889310562935,581,1581
29,3,2,1,0.04951333999633789,28.61111111111111,412,1440
29,4,2,2,0.027643240988254547,47.5,684,1440
61,3,2,1,0.12584780156612396,0.0,0,85
61,4,2,2,0.11825008690357208,7.0588235294117645,6,85
99,3,2,1,0.06562533229589462,22.121604139715394,171,773
99,4,2,2,0.03173447772860527,52.652005174644245,407,773
34,3,2,1,0.058862026780843735,25.858444288717592,369,1427
34,4,2,2,0.033385567367076874,40.22424667133847,574,1427
8,3,2,1,0.060454390943050385,14.738929279576999,223,1513
8,4,2,2,0.036994121968746185,33.57567746199604,508,1513
85,3,2,1,0.0546560138463974,22.43460764587525,446,1988
85,4,2,2,0.03519419580698013,34.054325955734406,677,1988
89,5,3,1,0.06105708330869675,36.71875,329,896
89,6,3,2,0.03349166736006737,49.21875,441,896
70,5,3,1,0.05604543164372444,23.90691114245416,339,1418
70,6,3,2,0.03201647475361824,40.40902679830747,573,1418
9,5,3,1,0.04932862147688866,28.000000000000004,357,1275
9,6,3,2,0.01920214481651783,55.372549019607845,706,1275
99,5,3,1,0.06626005470752716,22.639068564036222,175,773
99,6,3,2,0.03138996288180351,52.39327296248383,405,773
37,5,3,1,0.05334150791168213,33.48095659875997,378,1129
37,6,3,2,0.025574777275323868,61.91319751992914,699,1129
17,5,3,1,0.05180284008383751,26.493011435832276,417,1574
17,6,3,2,0.02764384262263775,42.8843710292249,675,1574
4,5,3,1,0.06385279446840286,35.96004439511653,324,901
4,6,3,2,0.033330950886011124,44.39511653718091,400,901
82,5,3,1,0.07745865732431412,13.200000000000001,66,500
82,6,3,2,0.049062129110097885,35.8,179,500
30,5,3,1,0.08108513057231903,13.580246913580247,66,486
30,6,3,2,0.04211684688925743,43.20987654320987,210,486
13,5,3,1,0.05816073343157768,18.480243161094226,304,1645
13,6,3,2,0.03290785476565361,38.054711246200604,626,1645
