local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
37,1,1,1,0.05286211892962456,34.63241806908769,391,1129
37,2,1,2,0.02510947361588478,63.50752878653676,717,1129
44,1,1,1,0.05961364135146141,22.914285714285715,401,1750
44,2,1,2,0.03561067953705788,38.0,665,1750
94,1,1,1,0.055670127272605896,20.81829121540313,346,1662
94,2,1,2,0.033627986907958984,35.07821901323707,583,1662
74,1,1,1,0.04290490970015526,32.47422680412371,504,1552
74,2,1,2,0.021129179745912552,47.48711340206185,737,1552
82,1,1,1,0.07701669633388519,11.200000000000001,56,500
82,2,1,2,0.04905632510781288,34.4,172,500
83,1,1,1,0.05472378805279732,20.993343573988735,410,1953
83,2,1,2,0.03375958278775215,40.2457757296467,786,1953
41,1,1,1,0.06284082680940628,44.22809457579972,318,719
41,2,1,2,0.03077675588428974,60.639777468706534,436,719
65,1,1,1,0.05746385455131531,25.6271186440678,378,1475
65,2,1,2,0.030720164999365807,47.45762711864407,700,1475
26,1,1,1,0.05500279739499092,22.475795297372063,325,1446
26,2,1,2,0.034383632242679596,34.99308437067773,506,1446
24,1,1,1,0.07736535370349884,8.974358974358974,28,312
24,2,1,2,0.040923263877630234,53.52564102564102,167,312
94,3,2,1,0.05507361516356468,21.058965102286404,350,1662
94,4,2,2,0.033611495047807693,35.49939831528279,590,1662
71,3,2,1,0.0651593804359436,17.48166259168704,143,818
71,4,2,2,0.030509257689118385,47.066014669926645,385,818
66,3,2,1,0.062300246208906174,18.33095577746077,257,1402
66,4,2,2,0.03872115537524223,26.676176890156917,374,1402
35,3,2,1,0.08601014316082001,15.867158671586715,43,271
35,4,2,2,0.056829046458005905,37.63837638376384,102,271
38,3,2,1,0.06267572194337845,20.778072502210435,235,1131
38,4,2,2,0.031536929309368134,39.52254641909814,447,1131
84,3,2,1,0.06358141452074051,26.302521008403364,313,1190
84,4,2,2,0.03302321210503578,35.042016806722685,417,1190
42,3,2,1,0.05317399650812149,24.56268221574344,337,1372
42,4,2,2,0.031117578968405724,37.90087463556851,520,1372
43,3,2,1,0.061852890998125076,31.289640591966172,296,946
43,4,2,2,0.03612671419978142,38.16067653276956,361,946
11,3,2,1,0.05776243656873703,48.87640449438202,348,712
11,4,2,2,0.02582007646560669,57.30337078651685,408,712
95,3,2,1,0.05177546292543411,55.425709515859765,332,599
95,4,2,2,0.030623219907283783,81.80300500834724,490,599
15,5,3,1,0.056491997092962265,28.682842287694974,331,1154
15,6,3,2,0.029374457895755768,33.96880415944541,392,1154
88,5,3,1,0.07422851771116257,23.217247097844112,140,603
88,6,3,2,0.04628584906458855,47.42951907131012,286,603
13,5,3,1,0.0580996610224247,18.966565349544073,312,1645
13,6,3,2,0.032602790743112564,36.474164133738604,600,1645
42,5,3,1,0.053207945078611374,27.259475218658892,374,1372
42,6,3,2,0.03135022521018982,36.66180758017493,503,1372
72,5,3,1,0.06222929432988167,20.628525382755843,256,1241
72,6,3,2,0.0369344986975193,34.48831587429492,428,1241
22,5,3,1,0.04543222486972809,35.64625850340136,524,1470
22,6,3,2,0.023944413289427757,58.36734693877551,858,1470
6,5,3,1,0.054893672466278076,19.222903885480573,376,1956
6,6,3,2,0.03178603574633598,33.02658486707566,646,1956
0,5,3,1,0.05814855545759201,21.907060953530475,363,1657
0,6,3,2,0.0348103903234005,32.52866626433313,539,1657
69,5,3,1,0.058694928884506226,46.440677966101696,274,590
69,6,3,2,0.031136279925704002,76.27118644067797,450,590
17,5,3,1,0.051554564386606216,24.650571791613725,388,1574
17,6,3,2,0.028236789628863335,39.83481575603558,627,1574
31,7,4,1,0.08168290555477142,14.565217391304348,67,460
31,8,4,2,0.037172943353652954,40.869565217391305,188,460
94,7,4,1,0.0540945827960968,21.179302045728036,352,1662
94,8,4,2,0.03319602832198143,38.8086642599278,645,1662
47,7,4,1,0.12488515675067902,1.4925373134328357,2,134
47,8,4,2,0.10936900228261948,13.432835820895523,18,134
15,7,4,1,0.056968219578266144,28.162911611785095,325,1154
15,8,4,2,0.02858027070760727,33.10225303292894,382,1154
11,7,4,1,0.05475238338112831,49.859550561797754,355,712
11,8,4,2,0.026608766987919807,56.88202247191011,405,712
35,7,4,1,0.08545344322919846,15.498154981549817,42,271
35,8,4,2,0.05597737058997154,38.00738007380074,103,271
62,7,4,1,0.06906639039516449,24.295774647887324,138,568
62,8,4,2,0.04131653904914856,46.654929577464785,265,568
77,7,4,1,0.054239917546510696,23.65671641791045,317,1340
77,8,4,2,0.026789814233779907,44.70149253731343,599,1340
21,7,4,1,0.0538092777132988,20.31811185223191,396,1949
21,8,4,2,0.03280620276927948,30.887634684453563,602,1949
93,7,4,1,0.05640876665711403,22.847301951779563,398,1742
93,8,4,2,0.03187291696667671,38.97818599311137,679,1742
91,9,5,1,0.05310062691569328,33.300970873786405,343,1030
91,10,5,2,0.025986919179558754,62.81553398058253,647,1030
78,9,5,1,0.08445749431848526,8.413461538461538,35,416
78,10,5,2,0.0465218685567379,44.71153846153847,186,416
82,9,5,1,0.07620956003665924,14.6,73,500
82,10,5,2,0.04828178510069847,34.8,174,500
2,9,5,1,0.06311988830566406,37.52066115702479,227,605
2,10,5,2,0.03882645070552826,53.884297520661164,326,605
77,9,5,1,0.05340109393000603,24.62686567164179,330,1340
77,10,5,2,0.027279755100607872,41.56716417910447,557,1340
31,9,5,1,0.08043169230222702,12.608695652173912,58,460
31,10,5,2,0.03791224583983421,40.65217391304348,187,460
70,9,5,1,0.05565148591995239,22.566995768688294,320,1418
70,10,5,2,0.03110884130001068,45.839210155148095,650,1418
65,9,5,1,0.054650936275720596,26.305084745762713,388,1475
65,10,5,2,0.030637172982096672,47.45762711864407,700,1475
60,9,5,1,0.04933936521410942,27.570722945666816,614,2227
60,10,5,2,0.028055371716618538,47.238437359676695,1052,2227
36,9,5,1,0.08794552832841873,17.892156862745097,73,408
36,10,5,2,0.05479157716035843,37.00980392156863,151,408
63,11,6,1,0.05401841551065445,29.054054054054053,258,888
