89,91,69,74,59,60,29,99,17,84
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.04652937442236427,0.017617447465440986,0.25071937198208966,0.007454983783407894,9.701553879333711e-15,0.016350758561524712,0.04652937442236427,1.2417996782474814e-14,0.25071937198208966,0.0005928894904322618
69,51,47,25,26,30,90,31,7,55
1.0,1.0,0.8127729084195104,1.0,1.0,0.9340153041376873,1.0,0.8127729084195104,0.9340153041376873,1.0
0.0005086215048015006,0.11383660430737005,0.42243804807812163,4.898321101660429e-15,0.17988514247861,0.3931679227377683,2.4066181138261813e-15,0.42243804807812163,0.3931679227377683,0.17988514247861
81,63,8,90,20,15,4,75,0,12
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
5.458121198117433e-15,0.07598328342087977,4.290819886967834e-14,0.30369133626094863,0.05171628720720256,0.00036105545455096587,0.07598328342087977,0.0008148532509810488,0.30369133626094863,1.044525546442494e-14
22,69,34,81,7,25,43,56,14,68
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.008468166978479814,9.277181024234546e-16,0.05112244498749182,0.0117106921001879,0.05112244498749182,0.2553313612135519,0.150393935217646,1.3912969684966807e-15,0.2553313612135519,0.150393935217646
66,95,59,2,56,22,50,99,97,88
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.26921672911766026,9.798470355630687e-05,0.06972529546963728,0.06972529546963728,0.26921672911766026,2.8125319972540625e-14,0.046557865762076066,0.11516199939933884,1.664947501556467e-14,0.11516199939933884
45,90,0,20,60,91,57,35,47,74
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.20098479435126435,0.277146489154727,0.277146489154727,0.1555955294921743,7.650091021618388e-15,0.1555955294921743,5.874591896189491e-15,0.021572756915173137,0.20098479435126435,0.15247708568431728
59,65,35,25,75,57,85,89,11,97
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
1.4958230728971015e-15,0.15102318147849886,0.022215050584017175,0.12896431167692046,0.12096957534202067,0.15102318147849886,0.06807531695102609,0.06807531695102609,0.0526968939339873,0.007639070066995509
69,25,14,1,63,31,49,18,13,67
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.014848239354565033,0.2588339792331466,0.2588339792331466,0.012611731299077458,0.14591802663182088,0.014848239354565033,0.009674456546136646,0.38057353891950274,0.14591802663182088,0.38057353891950274
40,90,65,14,93,30,56,82,39,99
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.08809290249623372,0.1564264219766687,0.08809290249623372,0.040485417067152515,1.771346150057739e-14,0.0017261349804129761,0.1564264219766687,0.0019090838234786447,0.018711186523179518,0.040485417067152515
77,16,60,47,94,33,61,95,30,6
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.016582070491185777,4.937564325109695e-13,0.04915701119384832,5.319967809350301e-13,0.04915701119384832,0.008152793326176492,1.2963801007852553e-05,6.43574884625592e-07,0.23469455691722138,0.23469455691722138
26,84,32,6,99,13,93,12,28,15
1.0,1.0,1.0,1.0,0.8652811229731379,1.0,1.0,0.8652811229731379,1.0,1.0
0.003986002208982407,0.08124117181503257,0.10643394909072999,0.09509743113657067,0.4096817588289437,0.08124117181503257,0.10643394909072999,0.4096817588289437,0.09509743113657067,1.7358342880708933e-14
39,86,0,34,36,92,67,30,23,15
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.18020309189934425,0.18020309189934425,0.021695985207916907,0.25454949931149984,0.24593142266120047,0.13329307408940969,0.1191847900075617,0.24593142266120047,0.25454949931149984,0.00010974627265989052
38,81,76,16,60,7,18,54,50,25
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.17312536994247563,0.12693944161362133,0.0031509658322494355,0.17312536994247563,0.12693944161362133,0.0031509658322494355,0.003277076409278638,0.1286154097576374,0.0010263156282491837,0.023324470469364762
75,69,70,66,36,76,88,65,89,30
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.1296566727097935,6.312558424442056e-08,0.06760165997207637,0.03144965464289752,0.23920470759801837,0.1324597593333962,0.0027672794004404097,0.1324597593333962,0.06760165997207637,0.23920470759801837
75,67,89,84,27,45,19,70,41,20
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
7.59571985122385e-15,0.17728092916242508,0.06804815103351294,0.17728092916242508,5.301416920131487e-14,1.8777071008655515e-14,8.089382531858546e-15,0.06804815103351294,0.001082472438735148,1.803504075677316e-14
25,23,76,70,85,6,68,74,63,35
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
6.661338147750939e-16,0.1775344883980794,0.017069008327091545,0.018988962679828775,0.017069008327091545,0.06326614578592907,0.1775344883980794,0.19821049776145375,3.1086244689504383e-15,0.1344234590022003
38,31,29,86,59,67,35,24,5,46
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.03270018645669439,7.463805072882438e-15,1.8144640814424034e-14,0.2512196933461875,0.2512196933461875,8.386178554800543e-15,0.024708298481405044,2.386263670124267e-16,0.13352827266001338,0.1075742446729726
82,96,3,25,2,8,84,54,78,31
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.2528406400837927,0.0006348379353739656,0.14195498793417088,0.14195498793417088,0.03879855571016509,0.0034307030544128763,0.26187791429966495,0.17463766152269758,0.2528406400837927,0.26187791429966495
7,92,38,18,96,99,22,64,12,16
1.0,1.0,1.0,1.0,1.0,0.8749009553098228,1.0,1.0,0.8749009553098228,1.0
0.10697277813240688,0.10697277813240688,0.15512220404474147,0.00010730432952469158,0.12353628864174301,0.4074209040577756,0.07665164829297727,0.0015230360674987312,0.4074209040577756,0.15512220404474147
81,15,59,7,68,53,76,56,63,11
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
3.260155172580964e-14,0.058082386011758885,0.058082386011758885,0.0023884737118672283,0.1938585200791695,0.3178408276036959,0.3178408276036959,0.03625913962444201,0.0023884737118672283,0.1938585200791695
0,18,27,50,82,44,79,20,69,23
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.05205475384954828,0.04598509146505722,0.1278039604741638,0.07709689691856303,0.18710208985464719,0.08429774615142727,0.300622492225733,0.300622492225733,0.18710208985464719,0.0003040842361645386
12,23,52,19,80,2,44,8,82,58
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
2.1186433338062726e-14,0.0004724832103793704,0.28713978544787944,0.005984247955520582,0.10965963587683732,0.10124421159684074,0.10965963587683732,0.10093455440969969,0.10124421159684074,0.28713978544787944
20,9,57,74,2,92,23,81,3,5
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.16728679931885287,2.688149386437228e-14,0.14943571289559915,3.594849767451876e-14,0.02257782308937247,3.1097741154284606e-14,0.0016114402495249734,0.01067257678767408,0.14943571289559915,0.16728679931885287
67,87,90,88,15,72,3,12,54,76
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.021011461370749843,0.1087806342700425,0.0026166937386919355,0.14998780962618935,0.1087806342700425,0.23912309061088363,0.23912309061088363,0.00021989429254860347,0.14998780962618935,0.002974776394443161
74,16,75,48,28,58,93,17,20,34
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.10511127352423179,0.31732987057113404,0.010723915057374536,0.16115068902776747,0.13309121254477496,0.13309121254477496,0.16115068902776747,0.15770617539542245,0.31732987057113404,0.017578940650760395
17,3,87,52,86,61,79,80,49,59
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.02771937491776402,0.030595467680807314,0.19366616746660212,3.731199779588845e-15,0.2468761946415239,0.10077580891456177,1.4476111407513857e-14,0.19366616746660212,0.006734110521243431,0.2468761946415239
95,46,85,8,54,90,27,15,74,44
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
0.04490170774581024,0.023974478872191465,0.02451649628490419,0.0009902153872383454,0.012849632683472601,0.023974478872191465,0.10154076646731094,0.0023109015658616594,0.01043717808314712,0.10154076646731094
46,17,59,22,99,72,52,98,91,82
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
