model,epoch,average_loss,accuracy,correct_data,total_data
global,1,5.351830905933476,0.0,0,9950
global,2,5.316598940135247,0.0,0,9950
global,3,5.338395431748586,0.0,0,9950
global,4,5.348005910902167,0.0,0,9950
global,5,5.33893875505457,0.0,0,9950
global,6,5.35035179559909,0.0,0,9950
global,7,5.366526868043833,0.0,0,9950
global,8,5.382769525422523,0.0,0,9950
global,9,5.397636384436833,0.0,0,9950
global,10,5.409659370153992,0.0,0,9950
global,11,5.3860415112672735,0.0,0,9950
global,12,5.3957322639196965,0.0,0,9950
global,13,5.382966466549054,0.0,0,9950
global,14,5.362448034238576,0.0,0,9950
global,15,5.372779284913336,0.0,0,9950
global,16,5.389067227924289,0.0,0,9950
global,17,5.394511132935183,0.0,0,9950
global,18,5.382489190029738,0.0,0,9950
global,19,5.381398312362594,0.0,0,9950
global,20,5.390547644840413,0.0,0,9950
0,21,1.039587622024306,89.78894472361809,8934,9950
0,21,nan,0.0,0,9950
global,21,1.491981267497767,0.3015075376884422,30,9950
global,22,1.6586936325763337,0.3015075376884422,30,9950
20,23,0.6840291764149115,93.62814070351759,9316,9950
20,23,nan,0.0,0,9950
global,23,0.968846978230692,76.24120603015075,7586,9950
global,24,1.052674954476668,79.34673366834171,7895,9950
74,25,0.40108352239407485,89.30653266331659,8886,9950
74,25,nan,0.0,0,9950
global,25,0.5450596655074077,83.16582914572864,8275,9950
global,26,0.6885716408580991,77.84924623115577,7746,9950
95,27,0.10765862047971793,95.39698492462311,9492,9950
95,27,nan,0.0,0,9950
global,27,0.19847140058201163,89.79899497487438,8935,9950
global,28,0.26552228247100984,86.67336683417085,8624,9950
5,29,0.17304639634175517,95.89949748743719,9542,9950
5,29,nan,0.0,0,9950
global,29,0.40626280760645267,87.50753768844221,8707,9950
global,30,0.8226719241885084,73.92964824120602,7356,9950
10,31,0.10858101931049596,97.36683417085426,9688,9950
10,31,nan,0.0,0,9950
global,31,0.21016782084901128,93.39698492462311,9293,9950
global,32,0.40091916932532534,87.41708542713567,8698,9950
15,33,0.2422299205358304,92.01005025125627,9155,9950
15,33,nan,0.0,0,9950
global,33,0.354439904534038,87.89949748743719,8746,9950
global,34,0.4828440364281736,84.31155778894473,8389,9950
25,35,0.11897379530135112,96.8140703517588,9633,9950
25,35,nan,0.0,0,9950
global,35,0.1817902064203617,93.42713567839196,9296,9950
global,36,0.2770118837500337,89.96984924623116,8952,9950
30,37,0.11097246529468939,95.98994974874373,9551,9950
30,37,nan,0.0,0,9950
global,37,0.2007564021834177,92.31155778894473,9185,9950
global,38,0.28801992708714164,89.86934673366834,8942,9950
37,39,0.13538377210722496,94.5427135678392,9407,9950
37,39,nan,0.0,0,9950
global,39,0.2602761181395258,89.04522613065326,8860,9950
global,40,0.43503068943119527,82.66331658291458,8225,9950
44,41,0.2676196525324529,95.32663316582915,9485,9950
