21,117.7235,0.5
23,81.9015,0.64
25,124.7883,0.94
27,84.2041,0.5
29,125.9676,1.48
31,111.8318,1.02
33,129.1493,0.83
35,86.1817,0.65
37,74.2794,0.55
39,102.9628,1.16
41,127.9306,1.22
43,61.0213,0.57
45,110.5402,0.91
47,15.5407,0.74
49,117.1467,1.05
51,129.7776,0.89
