local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
98,1,1,1,0.08333215117454529,3.485254691689008,13,373
98,2,1,2,0.04966490715742111,41.01876675603217,153,373
0,1,1,1,0.058558832854032516,22.933011466505736,380,1657
0,2,1,2,0.03531169518828392,28.062764031382017,465,1657
77,1,1,1,0.05423785746097565,23.507462686567166,315,1340
77,2,1,2,0.02725599706172943,44.17910447761194,592,1340
44,1,1,1,0.0592728927731514,22.228571428571428,389,1750
44,2,1,2,0.03517888858914375,37.714285714285715,660,1750
66,1,1,1,0.06247565522789955,17.68901569186876,248,1402
66,2,1,2,0.038841456174850464,26.24821683309558,368,1402
67,1,1,1,0.0794367641210556,11.267605633802818,48,426
67,2,1,2,0.04215483367443085,41.07981220657277,175,426
33,1,1,1,0.08028396219015121,11.262135922330096,58,515
33,2,1,2,0.0545634888112545,23.883495145631066,123,515
25,1,1,1,0.05761240795254707,42.7536231884058,295,690
25,2,1,2,0.027987593784928322,66.3768115942029,458,690
19,1,1,1,0.04677167534828186,37.06563706563706,384,1036
19,2,1,2,0.025161826983094215,62.93436293436293,652,1036
92,1,1,1,0.051293857395648956,28.45481049562682,488,1715
92,2,1,2,0.030740879476070404,42.565597667638485,730,1715
77,3,2,1,0.0547497421503067,22.462686567164177,301,1340
77,4,2,2,0.027817336842417717,39.850746268656714,534,1340
57,3,2,1,0.05426713824272156,25.64991334488735,296,1154
57,4,2,2,0.026846567168831825,39.25476603119584,453,1154
52,3,2,1,0.055013157427310944,44.0251572327044,280,636
52,4,2,2,0.03045559674501419,67.13836477987421,427,636
28,3,2,1,0.05713579058647156,24.28842504743833,384,1581
28,4,2,2,0.034350890666246414,36.36938646426312,575,1581
29,3,2,1,0.049569178372621536,27.708333333333336,399,1440
29,4,2,2,0.02816714532673359,45.06944444444444,649,1440
61,3,2,1,0.12808683514595032,0.0,0,85
61,4,2,2,0.1201646700501442,1.1764705882352942,1,85
99,3,2,1,0.06687360256910324,24.0620957309185,186,773
99,4,2,2,0.030098721385002136,53.04010349288486,410,773
34,3,2,1,0.05926181375980377,26.06867554309741,372,1427
34,4,2,2,0.033670853823423386,40.43447792571829,577,1427
8,3,2,1,0.060435324907302856,16.192994051553207,245,1513
8,4,2,2,0.03656703606247902,32.78255122273628,496,1513
85,3,2,1,0.05479014664888382,20.875251509054326,415,1988
85,4,2,2,0.0351678840816021,34.00402414486921,676,1988
89,5,3,1,0.06306159496307373,32.700892857142854,293,896
