model,epoch,average_loss,accuracy,correct_data,total_data
global,1,5.384188278428274,0.0,0,9950
global,2,5.378788791062245,0.0,0,9950
global,3,5.538785378920972,0.0,0,9950
global,4,5.604041491944586,0.0,0,9950
global,5,5.929825174149556,0.0,0,9950
global,6,6.715014455210623,0.0,0,9950
global,7,6.618954529115303,0.0,0,9950
global,8,7.314634374877317,0.0,0,9950
global,9,8.808788939816269,0.0,0,9950
global,10,9.937899068707797,0.0,0,9950
global,11,11.545750339833935,0.0,0,9950
global,12,11.531328588131085,0.0,0,9950
global,13,12.032539096238025,0.0,0,9950
global,14,14.342579529728722,0.0,0,9950
global,15,13.338079294175959,0.0,0,9950
global,16,16.39915057771769,0.0,0,9950
global,17,16.98614341237437,0.0,0,9950
global,18,18.68754927592062,0.0,0,9950
global,19,16.837386216973538,0.0,0,9950
global,20,18.23675437122134,0.0,0,9950
0,21,0.9400373491450171,84.5427135678392,8412,9950
0,21,nan,0.0,0,9950
global,21,2.1711002319182584,0.0,0,9950
global,22,2.3852561272089208,0.0,0,9950
20,23,0.7133376316089726,86.95477386934674,8652,9950
20,23,nan,0.0,0,9950
global,23,1.1420758048972892,53.40703517587939,5314,9950
global,24,0.9466136253778659,58.2713567839196,5798,9950
74,25,0.5700574425357071,85.94974874371859,8552,9950
74,25,nan,0.0,0,9950
global,25,2.3869420389913434,0.0,0,9950
global,26,2.411460045282565,0.0,0,9950
95,27,0.35624495233123626,85.23618090452261,8481,9950
95,27,nan,0.0,0,9950
global,27,0.26778809676817317,91.6180904522613,9116,9950
global,28,1.6797191570032781,0.0,0,9950
5,29,0.5690821213458651,88.65326633165829,8821,9950
5,29,nan,0.0,0,9950
global,29,0.5862345351406079,85.62814070351759,8520,9950
global,30,1.230570066059055,54.07035175879397,5380,9950
10,31,0.7237038038244199,80.36180904522612,7996,9950
10,31,nan,0.0,0,9950
global,31,1.4702640897664592,39.64824120603015,3945,9950
global,32,2.2863632263490303,0.0,0,9950
15,33,0.8910354602756213,71.92964824120604,7157,9950
15,33,nan,0.0,0,9950
global,33,2.4144895313972206,0.0,0,9950
global,34,2.002057893839314,32.68341708542714,3252,9950
25,35,0.5789055326835594,77.60804020100502,7722,9950
25,35,nan,0.0,0,9950
global,35,1.2483806389660093,49.336683417085425,4909,9950
global,36,0.8096002567233752,62.27135678391959,6196,9950
30,37,0.537463430950989,87.00502512562814,8657,9950
30,37,nan,0.0,0,9950
global,37,0.7376162919087625,75.47738693467336,7510,9950
global,38,0.8212241720074984,70.37185929648241,7002,9950
37,39,0.5411581169780175,82.1608040201005,8175,9950
37,39,nan,0.0,0,9950
global,39,1.7745814276460428,0.0,0,9950
global,40,0.26966767306303857,89.49748743718592,8905,9950
44,41,0.5276405756197982,90.63316582914572,9018,9950
44,41,nan,0.0,0,9950
global,41,0.7093765427479193,81.63819095477388,8123,9950
global,42,1.2879242472432966,51.14572864321608,5089,9950
49,43,0.3792505837445283,92.20100502512562,9174,9950
49,43,nan,0.0,0,9950
global,43,0.4424640141779454,89.71859296482411,8927,9950
global,44,0.21858292215433553,96.46231155778895,9598,9950
55,45,0.37757627750760947,89.8391959798995,8939,9950
55,45,nan,0.0,0,9950
global,45,0.38645482087255123,87.23618090452261,8680,9950
global,46,0.7648517346022716,74.47236180904522,7410,9950
61,47,0.07856538432327347,99.68844221105527,9919,9950
61,47,nan,0.0,0,9950
global,47,0.03729956679607756,99.92964824120602,9943,9950
global,48,1.7227634794148967,99.69849246231156,9920,9950
65,49,0.6140803621761763,86.34170854271358,8591,9950
65,49,nan,0.0,0,9950
global,49,1.0573542927497595,63.90954773869346,6359,9950
global,50,1.2016657586792605,53.90954773869346,5364,9950
85,51,0.7388372451935581,80.48241206030151,8008,9950
85,51,nan,0.0,0,9950
global,51,1.3050814420613812,53.84924623115578,5358,9950
global,52,3.6031877849329654,0.0,0,9950
global,53,1.304399656362869,53.07537688442211,5281,9950
global,54,1.1103944504320922,60.93467336683417,6063,9950
global,55,1.1277267314201624,62.08040201005025,6177,9950
global,56,1.4392821349330882,50.49246231155779,5024,9950
global,57,1.2161180206758893,58.86432160804021,5857,9950
global,58,1.3619438156051253,53.427135678391956,5316,9950
global,59,1.4048386137689177,54.08040201005026,5381,9950
global,60,1.8936182093021259,40.01005025125628,3981,9950
global,61,3.1533288436199554,16.50251256281407,1642,9950
global,62,3.7961829502738302,0.0,0,9950
global,63,4.470076412028404,0.0,0,9950
global,64,4.775892153025872,0.0,0,9950
global,65,4.741999020983825,5.0954773869346734,507,9950
global,66,3.5523996401072746,13.618090452261306,1355,9950
global,67,2.858619118695283,23.175879396984925,2306,9950
global,68,3.982341725718436,17.015075376884422,1693,9950
global,69,5.191144685218083,0.0,0,9950
global,70,5.4265946063324435,0.0,0,9950
global,71,5.473508596755751,0.0,0,9950
global,72,6.171848106192584,0.0,0,9950
global,73,6.02117166030347,0.0,0,9950
global,74,5.394700413996251,0.0,0,9950
global,75,5.81991248356038,0.0,0,9950
global,76,5.840561182990146,0.0,0,9950
global,77,3.177837029078498,28.673366834170857,2853,9950
global,78,5.051072051081825,16.0,1592,9950
global,79,3.038835050496624,23.025125628140703,2291,9950
global,80,2.1190918152775597,40.06030150753769,3986,9950
global,81,3.8835185878121075,14.994974874371858,1492,9950
global,82,3.559773834075161,18.763819095477388,1867,9950
global,83,3.343420215395827,20.412060301507537,2031,9950
global,84,3.1791394319007145,23.326633165829147,2321,9950
global,85,3.339215032682946,19.63819095477387,1954,9950
global,86,4.882172922105646,5.63819095477387,561,9950
global,87,4.716771392055493,9.939698492462313,989,9950
global,88,5.411328637204577,4.341708542713567,432,9950
global,89,5.4952944486225075,4.874371859296482,485,9950
global,90,6.79359485415358,2.6733668341708543,266,9950
global,91,6.512353084698394,1.4572864321608041,145,9950
global,92,4.855924888112437,4.763819095477387,474,9950
global,93,5.447037976135561,1.7386934673366834,173,9950
global,94,4.67128097610857,4.0,398,9950
global,95,5.852923277275047,0.5326633165829145,53,9950
global,96,6.464973681272574,0.36180904522613067,36,9950
global,97,7.189159843406485,0.1407035175879397,14,9950
global,98,7.219068414889389,0.22110552763819094,22,9950
global,99,5.859023382292321,1.5979899497487435,159,9950
global,100,5.608842805641979,1.6582914572864322,165,9950
