model,epoch,average_loss,accuracy,correct_data,total_data
global,1,5.621973766537767,0.0,0,9950
global,2,5.61980957491314,0.0,0,9950
global,3,5.620865199410137,0.0,0,9950
global,4,5.613510785126806,0.0,0,9950
global,5,5.612827016552489,0.0,0,9950
global,6,5.613554354720379,0.0,0,9950
global,7,5.6141009506148905,0.0,0,9950
global,8,5.6120107449478835,0.0,0,9950
global,9,5.611956233499038,0.0,0,9950
global,10,5.611739103230999,0.0,0,9950
global,11,5.611926927422759,0.0,0,9950
global,12,5.60807221532467,0.0,0,9950
global,13,5.607382722020748,0.0,0,9950
global,14,5.607058968855508,0.0,0,9950
global,15,5.607566503783566,0.0,0,9950
global,16,5.606596828441524,0.0,0,9950
global,17,5.606508529893118,0.0,0,9950
global,18,5.604842521629142,0.0,0,9950
global,19,5.602870207360042,0.0,0,9950
global,20,5.600991183333661,0.0,0,9950
0,21,0.80577486527026,97.43718592964824,9695,9950
0,21,nan,0.0,0,9950
global,21,5.595561643054138,0.0,0,9950
global,22,5.595520718828517,0.0,0,9950
20,23,0.7940277408235636,93.38693467336684,9292,9950
20,23,nan,0.0,0,9950
global,23,5.592470611112201,0.0,0,9950
global,24,5.592415993848638,0.0,0,9950
74,25,0.3797016127504895,91.01507537688443,9056,9950
74,25,nan,0.0,0,9950
global,25,5.5854689079553035,0.0,0,9950
global,26,5.585514112309595,0.0,0,9950
95,27,0.5464888949370265,80.1608040201005,7976,9950
95,27,nan,0.0,0,9950
global,27,5.586671098105272,0.0,0,9950
global,28,5.58686728319331,0.0,0,9950
global,29,5.586906791955382,0.0,0,9950
global,30,5.586829257370838,0.0,0,9950
global,31,5.582908470882243,0.0,0,9950
global,32,5.582490873863948,0.0,0,9950
global,33,5.582172423702987,0.0,0,9950
global,34,5.580924658080441,0.0,0,9950
global,35,5.580902214625373,0.0,0,9950
global,36,5.580727816634441,0.0,0,9950
global,37,5.580277705360298,0.0,0,9950
global,38,5.578878972805924,0.0,0,9950
global,39,5.575317585240656,0.0,0,9950
global,40,5.573904264057102,0.0,0,9950
global,41,5.572143140629907,0.0,0,9950
global,42,5.567669525913257,0.0,0,9950
global,43,5.567330897345615,0.0,0,9950
global,44,5.5626041860915905,0.0,0,9950
global,45,5.562831477639663,0.0,0,9950
global,46,5.562812461661334,0.0,0,9950
global,47,5.5594565586109255,0.0,0,9950
global,48,5.558277598625452,0.0,0,9950
global,49,5.557896038419638,0.0,0,9950
global,50,5.556496850401912,0.0,0,9950
global,51,5.555371941801291,0.0,0,9950
global,52,5.554940660946333,0.0,0,9950
global,53,5.551693106033095,0.0,0,9950
global,54,5.5518151962817015,0.0,0,9950
global,55,5.551693087630536,0.0,0,9950
global,56,5.548148898790829,0.0,0,9950
global,57,5.544175200342533,0.0,0,9950
global,58,5.544450649855724,0.0,0,9950
global,59,5.544734708699749,0.0,0,9950
global,60,5.544625814619975,0.0,0,9950
global,61,5.54497088101641,0.0,0,9950
global,62,5.544180307052843,0.0,0,9950
global,63,5.5428357501006005,0.0,0,9950
global,64,5.538344859981057,0.0,0,9950
global,65,5.537246354452929,0.0,0,9950
global,66,5.535670475792046,0.0,0,9950
global,67,5.534565734863281,0.0,0,9950
global,68,5.5338955320425365,0.0,0,9950
global,69,5.533946034800467,0.0,0,9950
global,70,5.533720790537158,0.0,0,9950
global,71,5.533773863519256,0.0,0,9950
global,72,5.532814723642627,0.0,0,9950
global,73,5.532449928168675,0.0,0,9950
global,74,5.532585581103761,0.0,0,9950
global,75,5.530243149953871,0.0,0,9950
global,76,5.530352165183829,0.0,0,9950
global,77,5.529536720160863,0.0,0,9950
global,78,5.528116318592474,0.0,0,9950
global,79,5.52881272819174,0.0,0,9950
global,80,5.529012903568134,0.0,0,9950
global,81,5.527779953539671,0.0,0,9950
global,82,5.52819296218642,0.0,0,9950
global,83,5.527559796050565,0.0,0,9950
global,84,5.528131881023771,0.0,0,9950
global,85,5.528624779782702,0.0,0,9950
global,86,5.527654259456462,0.0,0,9950
global,87,5.5282493951692055,0.0,0,9950
global,88,5.528790658922052,0.0,0,9950
global,89,5.529352323445843,0.0,0,9950
global,90,5.529367453416987,0.0,0,9950
global,91,5.529487858297837,0.0,0,9950
global,92,5.5300129293317175,0.0,0,9950
global,93,5.528927342400479,0.0,0,9950
global,94,5.529719752019374,0.0,0,9950
global,95,5.530143955556592,0.0,0,9950
global,96,5.530647438854428,0.0,0,9950
global,97,5.5313218880658175,0.0,0,9950
global,98,5.531584696554059,0.0,0,9950
global,99,5.531906078856195,0.0,0,9950
global,100,5.53075292079293,0.0,0,9950
