local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
83,1,1,1,0.05430847778916359,21.761392729134666,425,1953
83,2,1,2,0.03401724621653557,38.70967741935484,756,1953
85,1,1,1,0.054010309278964996,23.2897384305835,463,1988
85,2,1,2,0.03520466387271881,33.45070422535211,665,1988
64,1,1,1,0.06528026610612869,16.894018887722982,161,953
64,2,1,2,0.03824947774410248,32.948583420776494,314,953
95,1,1,1,0.05299576744437218,53.42237061769616,320,599
95,2,1,2,0.029140662401914597,81.80300500834724,490,599
54,1,1,1,0.05481196567416191,29.646017699115045,335,1130
54,2,1,2,0.029298391193151474,40.97345132743363,463,1130
55,1,1,1,0.05681069567799568,21.755368814192344,233,1071
55,2,1,2,0.02988635003566742,43.69747899159664,468,1071
27,1,1,1,0.053472425788640976,27.15816005040958,431,1587
27,2,1,2,0.033958833664655685,38.752362948960304,615,1587
92,1,1,1,0.05203283205628395,26.005830903790088,446,1715
92,2,1,2,0.031216388568282127,41.10787172011662,705,1715
15,1,1,1,0.05708330124616623,27.38301559792028,316,1154
15,2,1,2,0.030941829085350037,32.06239168110919,370,1154
78,1,1,1,0.0840182825922966,7.9326923076923075,33,416
78,2,1,2,0.04647526144981384,42.06730769230769,175,416
64,3,2,1,0.06533146649599075,16.894018887722982,161,953
64,4,2,2,0.03841560333967209,32.84365162644281,313,953
47,3,2,1,0.12214936316013336,0.0,0,134
47,4,2,2,0.11351077258586884,7.462686567164178,10,134
43,3,2,1,0.06109815090894699,32.45243128964059,307,946
43,4,2,2,0.03617405146360397,35.94080338266385,340,946
23,3,2,1,0.06098475679755211,43.77622377622378,313,715
23,4,2,2,0.03847704827785492,61.25874125874125,438,715
24,3,2,1,0.07701199501752853,10.256410256410255,32,312
24,4,2,2,0.04082825779914856,53.205128205128204,166,312
98,3,2,1,0.08313630521297455,3.2171581769436997,12,373
98,4,2,2,0.0492984913289547,41.28686327077748,154,373
84,3,2,1,0.0628640353679657,26.638655462184875,317,1190
84,4,2,2,0.033385273069143295,36.470588235294116,434,1190
28,3,2,1,0.05691814795136452,23.845667299177737,377,1581
28,4,2,2,0.034016452729701996,38.07716635041113,602,1581
6,3,2,1,0.055597882717847824,19.427402862985684,380,1956
6,4,2,2,0.03254107013344765,33.02658486707566,646,1956
17,3,2,1,0.051653239876031876,24.587039390088947,387,1574
17,4,2,2,0.028291352093219757,39.64421855146124,624,1574
75,5,3,1,0.0630899965763092,30.412371134020617,236,776
75,6,3,2,0.029071051627397537,54.76804123711341,425,776
58,5,3,1,0.05851330980658531,43.212951432129515,347,803
58,6,3,2,0.033630628138780594,52.179327521793276,419,803
7,5,3,1,0.05398452281951904,38.60830527497194,344,891
7,6,3,2,0.02622152678668499,50.841750841750844,453,891
84,5,3,1,0.0634840875864029,26.134453781512608,311,1190
84,6,3,2,0.033127740025520325,35.88235294117647,427,1190
94,5,3,1,0.05560668557882309,19.855595667870034,330,1662
94,6,3,2,0.03358672931790352,35.860409145607704,596,1662
13,5,3,1,0.058632947504520416,18.054711246200608,297,1645
13,6,3,2,0.03295702114701271,38.17629179331307,628,1645
3,5,3,1,0.07621962577104568,12.93213828425096,101,781
3,6,3,2,0.03666485473513603,31.498079385403326,246,781
69,5,3,1,0.05609569326043129,46.779661016949156,276,590
69,6,3,2,0.031362492591142654,76.27118644067797,450,590
93,5,3,1,0.055390939116477966,23.478760045924226,409,1742
93,6,3,2,0.031837090849876404,40.355912743972446,703,1742
10,5,3,1,0.05744960531592369,23.461091753774678,202,861
10,6,3,2,0.021879760548472404,51.33565621370499,442,861
20,7,4,1,0.05631966516375542,42.13135068153655,340,807
20,8,4,2,0.03203650563955307,54.15117719950434,437,807
64,7,4,1,0.06529799848794937,17.628541448058762,168,953
64,8,4,2,0.03775010630488396,32.633788037775446,311,953
31,7,4,1,0.08271963149309158,11.521739130434783,53,460
31,8,4,2,0.03703949227929115,40.869565217391305,188,460
75,7,4,1,0.06283844262361526,31.056701030927837,241,776
75,8,4,2,0.029795601963996887,53.09278350515464,412,776
6,7,4,1,0.055748213082551956,20.60327198364008,403,1956
6,8,4,2,0.03227343037724495,31.79959100204499,622,1956
23,7,4,1,0.06277488172054291,44.47552447552447,318,715
23,8,4,2,0.03897703438997269,61.25874125874125,438,715
40,7,4,1,0.055778831243515015,20.91544818817546,329,1573
40,8,4,2,0.034973423928022385,34.64717101080738,545,1573
51,7,4,1,0.06020036339759827,20.972354623450904,220,1049
51,8,4,2,0.030623456463217735,45.853193517635845,481,1049
12,7,4,1,0.08881652355194092,4.733727810650888,16,338
12,8,4,2,0.04845063015818596,40.828402366863905,138,338
63,7,4,1,0.05502811074256897,28.603603603603606,254,888
63,8,4,2,0.025576798245310783,48.64864864864865,432,888
61,9,5,1,0.12501610815525055,1.1764705882352942,1,85
61,10,5,2,0.11837291717529297,4.705882352941177,4,85
96,9,5,1,0.0791178047657013,12.861736334405144,40,311
96,10,5,2,0.0543660894036293,43.40836012861736,135,311
54,9,5,1,0.05551290884613991,29.469026548672566,333,1130
54,10,5,2,0.02921352908015251,42.56637168141593,481,1130
1,9,5,1,0.05793708562850952,30.926724137931032,287,928
1,10,5,2,0.02444569580256939,57.650862068965516,535,928
51,9,5,1,0.06082533299922943,21.163012392755004,222,1049
51,10,5,2,0.02991999126970768,49.47569113441373,519,1049
20,9,5,1,0.05689598247408867,42.75092936802974,345,807
20,10,5,2,0.03207479789853096,53.28376703841388,430,807
46,9,5,1,0.05608348175883293,20.27310924369748,386,1904
46,10,5,2,0.03138964623212814,36.554621848739494,696,1904
92,9,5,1,0.052272822707891464,27.113702623906704,465,1715
92,10,5,2,0.03088119439780712,40.05830903790088,687,1715
90,9,5,1,0.056729093194007874,45.64254062038405,309,677
90,10,5,2,0.02294648438692093,66.46971935007386,450,677
82,9,5,1,0.0770946517586708,11.799999999999999,59,500
82,10,5,2,0.048927146941423416,34.0,170,500
41,11,6,1,0.060344595462083817,45.34075104311544,326,719
41,12,6,2,0.030267195776104927,64.53407510431154,464,719
84,11,6,1,0.06201954931020737,27.22689075630252,324,1190
84,12,6,2,0.03232681006193161,39.32773109243698,468,1190
93,11,6,1,0.05522463470697403,25.430539609644086,443,1742
93,12,6,2,0.03168050944805145,40.24110218140069,701,1742
94,11,6,1,0.05518943816423416,19.614921780986762,326,1662
94,12,6,2,0.03341372311115265,36.8231046931408,612,1662
55,11,6,1,0.05660989135503769,22.03548085901027,236,1071
55,12,6,2,0.029683370143175125,45.938375350140056,492,1071
85,11,6,1,0.053874801844358444,21.07645875251509,419,1988
85,12,6,2,0.035632822662591934,31.63983903420523,629,1988
52,11,6,1,0.05728625878691673,42.924528301886795,273,636
52,12,6,2,0.03101329319179058,67.13836477987421,427,636
32,11,6,1,0.06161453574895859,26.53061224489796,195,735
32,12,6,2,0.0227965135127306,47.3469387755102,348,735
43,11,6,1,0.06311342865228653,31.07822410147992,294,946
43,12,6,2,0.03686786815524101,33.40380549682875,316,946
95,11,6,1,0.05163237825036049,54.42404006677797,326,599
95,12,6,2,0.029991770163178444,81.80300500834724,490,599
54,13,7,1,0.0549374595284462,30.265486725663713,342,1130
54,14,7,2,0.028688792139291763,41.23893805309734,466,1130
60,13,7,1,0.04979390650987625,26.178715761113608,583,2227
60,14,7,2,0.028115296736359596,47.01392007184553,1047,2227
32,13,7,1,0.06099196523427963,29.523809523809526,217,735
32,14,7,2,0.022464657202363014,49.25170068027211,362,735
23,13,7,1,0.05992148071527481,43.91608391608391,314,715
23,14,7,2,0.04017925262451172,61.25874125874125,438,715
69,13,7,1,0.05731622129678726,47.62711864406779,281,590
69,14,7,2,0.03247438371181488,76.27118644067797,450,590
52,13,7,1,0.05695514380931854,42.76729559748428,272,636
52,14,7,2,0.03215641900897026,67.13836477987421,427,636
79,13,7,1,0.09910798072814941,7.614213197969544,15,197
79,14,7,2,0.08440741896629333,30.96446700507614,61,197
83,13,7,1,0.05491636320948601,20.583717357910906,402,1953
83,14,7,2,0.03355724364519119,39.221710189452125,766,1953
9,13,7,1,0.050361890345811844,27.52941176470588,351,1275
9,14,7,2,0.01966206543147564,54.98039215686275,701,1275
90,13,7,1,0.0572701096534729,45.937961595273265,311,677
90,14,7,2,0.02415141649544239,63.36779911373708,429,677
64,15,8,1,0.06530632823705673,17.103882476390346,163,953
