local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
89,1,1,1,0.06100529804825783,36.38392857142857,326,896
89,2,1,2,0.03354692459106445,49.888392857142854,447,896
91,1,1,1,0.05167156830430031,31.844660194174757,328,1030
91,2,1,2,0.026141777634620667,56.699029126213595,584,1030
69,1,1,1,0.05603044852614403,48.13559322033898,284,590
69,2,1,2,0.03115101158618927,76.27118644067797,450,590
74,1,1,1,0.043503932654857635,31.958762886597935,496,1552
74,2,1,2,0.021090872585773468,48.06701030927835,746,1552
59,1,1,1,0.05383402109146118,26.997245179063363,294,1089
59,2,1,2,0.0308738574385643,43.98530762167126,479,1089
60,1,1,1,0.050068750977516174,24.517287831163,546,2227
60,2,1,2,0.028433583676815033,45.84643017512349,1021,2227
29,1,1,1,0.04807104170322418,30.694444444444446,442,1440
29,2,1,2,0.028391603380441666,45.208333333333336,651,1440
99,1,1,1,0.06685134768486023,21.733505821474775,168,773
99,2,1,2,0.0328972227871418,49.159120310478656,380,773
17,1,1,1,0.051541298627853394,24.7141041931385,389,1574
17,2,1,2,0.02792101912200451,41.99491740787802,661,1574
84,1,1,1,0.06259254366159439,26.89075630252101,320,1190
84,2,1,2,0.032526370137929916,38.40336134453782,457,1190
69,3,2,1,0.05408284068107605,50.847457627118644,300,590
69,4,2,2,0.031944673508405685,76.27118644067797,450,590
51,3,2,1,0.06077192351222038,19.351763584366065,203,1049
51,4,2,2,0.030292732641100883,47.09246901811249,494,1049
47,3,2,1,0.12335915118455887,0.0,0,134
47,4,2,2,0.11011616140604019,9.701492537313433,13,134
25,3,2,1,0.0578315407037735,43.913043478260875,303,690
25,4,2,2,0.029153531417250633,66.08695652173913,456,690
26,3,2,1,0.056216903030872345,21.507607192254497,311,1446
26,4,2,2,0.03478493168950081,34.716459197786996,502,1446
30,3,2,1,0.07969366759061813,16.049382716049383,78,486
30,4,2,2,0.04243212565779686,43.415637860082306,211,486
90,3,2,1,0.058207038789987564,42.98375184638109,291,677
90,4,2,2,0.023038217797875404,66.17429837518463,448,677
31,3,2,1,0.08000518381595612,12.82608695652174,59,460
31,4,2,2,0.03821288049221039,40.65217391304348,187,460
7,3,2,1,0.05296728387475014,40.4040404040404,360,891
7,4,2,2,0.026842549443244934,47.586980920314254,424,891
55,3,2,1,0.058249592781066895,20.168067226890756,216,1071
55,4,2,2,0.030134331434965134,45.0046685340803,482,1071
81,5,3,1,0.0679987370967865,31.266149870801037,242,774
81,6,3,2,0.03900428116321564,34.49612403100775,267,774
63,5,3,1,0.05700327083468437,28.040540540540544,249,888
63,6,3,2,0.026251859962940216,43.80630630630631,389,888
8,5,3,1,0.06120138242840767,14.540647719762061,220,1513
8,6,3,2,0.03727615997195244,29.411764705882355,445,1513
90,5,3,1,0.05705982446670532,43.72230428360414,296,677
90,6,3,2,0.023318029940128326,66.91285081240767,453,677
20,5,3,1,0.05687149986624718,47.95539033457249,387,807
20,6,3,2,0.03279389068484306,48.946716232961585,395,807
15,5,3,1,0.05605917051434517,26.16984402079723,302,1154
15,6,3,2,0.028628062456846237,42.98093587521664,496,1154
4,5,3,1,0.06210000813007355,35.84905660377358,323,901
4,6,3,2,0.03198576718568802,41.731409544950054,376,901
75,5,3,1,0.06298276036977768,29.381443298969074,228,776
75,6,3,2,0.030947664752602577,51.03092783505154,396,776
0,5,3,1,0.05801449343562126,21.062160531080266,349,1657
0,6,3,2,0.034495092928409576,30.959565479782743,513,1657
12,5,3,1,0.08655490726232529,1.183431952662722,4,338
12,6,3,2,0.04770033061504364,44.97041420118343,152,338
22,7,4,1,0.04785183444619179,35.4421768707483,521,1470
22,8,4,2,0.024101486429572105,55.306122448979586,813,1470
69,7,4,1,0.05300997570157051,54.74576271186441,323,590
