local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
84,1,1,1,0.06262333691120148,26.554621848739497,316,1190
84,2,1,2,0.032226938754320145,38.15126050420168,454,1190
86,1,1,1,0.06301864981651306,35.3938185443669,355,1003
86,2,1,2,0.03498189151287079,35.294117647058826,354,1003
65,1,1,1,0.05636994540691376,24.881355932203387,367,1475
65,2,1,2,0.030915576964616776,45.28813559322034,668,1475
96,1,1,1,0.07884494960308075,15.755627009646304,49,311
96,2,1,2,0.05401090532541275,43.40836012861736,135,311
55,1,1,1,0.05745048075914383,21.19514472455649,227,1071
55,2,1,2,0.029096350073814392,47.05882352941176,504,1071
56,1,1,1,0.08363623172044754,0.0,0,186
56,2,1,2,0.06798568367958069,33.87096774193548,63,186
28,1,1,1,0.05627461522817612,25.616698292220114,405,1581
28,2,1,2,0.033754862844944,35.86337760910816,567,1581
93,1,1,1,0.055817559361457825,22.67508610792193,395,1742
93,2,1,2,0.0319208949804306,39.38002296211251,686,1742
16,1,1,1,0.06601519882678986,38.84180790960452,275,708
16,2,1,2,0.03635149821639061,60.31073446327684,427,708
79,1,1,1,0.10175308585166931,8.121827411167512,16,197
79,2,1,2,0.08360036462545395,30.96446700507614,61,197
65,3,2,1,0.05685194581747055,24.47457627118644,361,1475
65,4,2,2,0.03128122538328171,44.40677966101695,655,1475
48,3,2,1,0.07146831601858139,15.055467511885896,95,631
48,4,2,2,0.041689660400152206,34.54833597464342,218,631
44,3,2,1,0.059797193855047226,24.0,420,1750
44,4,2,2,0.03526126220822334,38.05714285714286,666,1750
24,3,2,1,0.07732617855072021,8.012820512820513,25,312
24,4,2,2,0.04042183235287666,52.56410256410257,164,312
25,3,2,1,0.056979548186063766,43.188405797101446,298,690
25,4,2,2,0.02926579676568508,66.66666666666666,460,690
99,3,2,1,0.0665706992149353,21.733505821474775,168,773
99,4,2,2,0.03407138213515282,48.900388098318246,378,773
85,3,2,1,0.053748391568660736,22.937625754527165,456,1988
85,4,2,2,0.03532491251826286,33.199195171026155,660,1988
29,3,2,1,0.04910881817340851,30.208333333333332,435,1440
29,4,2,2,0.02782345749437809,46.25,666,1440
7,3,2,1,0.05382108688354492,38.49607182940517,343,891
7,4,2,2,0.02528727613389492,51.96408529741863,463,891
20,3,2,1,0.05717157945036888,43.37050805452293,350,807
20,4,2,2,0.03301721811294556,49.19454770755886,397,807
76,5,3,1,0.08699265122413635,7.510729613733906,35,466
76,6,3,2,0.04953435808420181,38.62660944206009,180,466
59,5,3,1,0.05396949499845505,26.262626262626267,286,1089
59,6,3,2,0.02938280813395977,38.01652892561984,414,1089
8,5,3,1,0.06079680845141411,14.144084600132187,214,1513
8,6,3,2,0.036977093666791916,31.262392597488432,473,1513
85,5,3,1,0.05396444350481033,21.830985915492956,434,1988
85,6,3,2,0.03491001948714256,33.903420523138834,674,1988
95,5,3,1,0.052544478327035904,53.58931552587646,321,599
95,6,3,2,0.02828294411301613,81.80300500834724,490,599
14,5,3,1,0.06275451183319092,22.211253701875616,225,1013
14,6,3,2,0.035617027431726456,31.688055281342546,321,1013
4,5,3,1,0.06076469644904137,35.73806881243063,322,901
4,6,3,2,0.034701138734817505,46.281908990011104,417,901
70,5,3,1,0.056216947734355927,23.413258110014105,332,1418
70,6,3,2,0.030976446345448494,42.80677009873061,607,1418
94,5,3,1,0.05533435568213463,20.517448856799035,341,1662
94,6,3,2,0.0339125394821167,36.040914560770155,599,1662
11,5,3,1,0.05446963012218475,47.6123595505618,339,712
11,6,3,2,0.026789994910359383,58.98876404494382,420,712
21,7,4,1,0.05357220396399498,21.03642893791688,410,1949
21,8,4,2,0.03317326307296753,33.45305284761416,652,1949
65,7,4,1,0.05646992474794388,25.423728813559322,375,1475
65,8,4,2,0.03195000812411308,45.559322033898304,672,1475
32,7,4,1,0.061777979135513306,26.258503401360546,193,735
32,8,4,2,0.02256336621940136,46.25850340136054,340,735
76,7,4,1,0.08640735596418381,8.583690987124463,40,466
76,8,4,2,0.04982790723443031,38.62660944206009,180,466
7,7,4,1,0.05361483246088028,39.16947250280584,349,891
7,8,4,2,0.02611888386309147,50.953984287317624,454,891
24,7,4,1,0.07733704894781113,7.6923076923076925,24,312
24,8,4,2,0.0422639437019825,50.96153846153846,159,312
41,7,4,1,0.057716384530067444,45.75799721835883,329,719
