local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
98,1,1,1,0.08332598209381104,3.2171581769436997,12,373
98,2,1,2,0.04957353696227074,41.28686327077748,154,373
0,1,1,1,0.05858108028769493,22.329511164755584,370,1657
0,2,1,2,0.035235099494457245,28.545564272782137,473,1657
77,1,1,1,0.05425539240241051,23.582089552238806,316,1340
77,2,1,2,0.027230074629187584,42.08955223880597,564,1340
44,1,1,1,0.059369783848524094,21.314285714285713,373,1750
44,2,1,2,0.03528643026947975,37.028571428571425,648,1750
66,1,1,1,0.062436021864414215,17.546362339514978,246,1402
66,2,1,2,0.038840267807245255,26.676176890156917,374,1402
67,1,1,1,0.07945294678211212,10.7981220657277,46,426
67,2,1,2,0.04212576895952225,40.61032863849765,173,426
33,1,1,1,0.08021726459264755,10.87378640776699,56,515
33,2,1,2,0.054563503712415695,24.854368932038835,128,515
25,1,1,1,0.05755076929926872,42.7536231884058,295,690
25,2,1,2,0.02802467718720436,66.3768115942029,458,690
19,1,1,1,0.0467388890683651,37.54826254826255,389,1036
19,2,1,2,0.024953510612249374,63.61003861003861,659,1036
92,1,1,1,0.05142048001289368,27.8134110787172,477,1715
92,2,1,2,0.03064090572297573,42.332361516034986,726,1715
77,3,2,1,0.05434500426054001,23.507462686567166,315,1340
77,4,2,2,0.02768256701529026,40.59701492537313,544,1340
57,3,2,1,0.05430040881037712,25.82322357019064,298,1154
57,4,2,2,0.026819394901394844,37.43500866551127,432,1154
52,3,2,1,0.05527813360095024,43.710691823899374,278,636
52,4,2,2,0.03074626624584198,67.13836477987421,427,636
28,3,2,1,0.05707642063498497,24.09867172675522,381,1581
28,4,2,2,0.034454818814992905,37.19165085388994,588,1581
29,3,2,1,0.049636371433734894,27.916666666666668,402,1440
29,4,2,2,0.028360629454255104,44.93055555555556,647,1440
61,3,2,1,0.12816745042800903,0.0,0,85
61,4,2,2,0.12012553960084915,1.1764705882352942,1,85
99,3,2,1,0.06643231958150864,23.803363518758086,184,773
99,4,2,2,0.030363615602254868,53.04010349288486,410,773
34,3,2,1,0.05922422930598259,25.998598458304134,371,1427
34,4,2,2,0.033310666680336,40.854940434477925,583,1427
8,3,2,1,0.06064632162451744,16.12690019828156,244,1513
8,4,2,2,0.03671206533908844,31.19629874421679,472,1513
85,3,2,1,0.05469513684511185,20.774647887323944,413,1988
85,4,2,2,0.03510301187634468,34.40643863179074,684,1988
89,5,3,1,0.06303827464580536,33.25892857142857,298,896
89,6,3,2,0.03348102793097496,49.888392857142854,447,896
70,5,3,1,0.055429741740226746,26.657263751763043,378,1418
70,6,3,2,0.030677417293190956,44.781382228490834,635,1418
9,5,3,1,0.04897933080792427,28.705882352941174,366,1275
9,6,3,2,0.01939225383102894,51.450980392156865,656,1275
99,5,3,1,0.0658787339925766,21.733505821474775,168,773
99,6,3,2,0.03108993172645569,54.33376455368693,420,773
37,5,3,1,0.05372172221541405,36.935341009743134,417,1129
37,6,3,2,0.02476290985941887,66.16474756421611,747,1129
17,5,3,1,0.053058281540870667,24.015247776365946,378,1574
17,6,3,2,0.02845383621752262,39.96188055908513,629,1574
4,5,3,1,0.06539975851774216,35.73806881243063,322,901
4,6,3,2,0.03234417736530304,37.40288568257492,337,901
82,5,3,1,0.07694872468709946,12.8,64,500
82,6,3,2,0.048721980303525925,38.6,193,500
30,5,3,1,0.08002518117427826,12.551440329218108,61,486
30,6,3,2,0.04132005199790001,43.20987654320987,210,486
13,5,3,1,0.05921298637986183,18.84498480243161,310,1645
13,6,3,2,0.03276539966464043,37.81155015197568,622,1645
24,7,4,1,0.07844934612512589,6.41025641025641,20,312
24,8,4,2,0.04229303076863289,52.88461538461539,165,312
77,7,4,1,0.05535552278161049,22.910447761194032,307,1340
77,8,4,2,0.02751551754772663,41.268656716417915,553,1340
38,7,4,1,0.06334039568901062,20.601237842617152,233,1131
38,8,4,2,0.03160717710852623,42.17506631299735,477,1131
89,7,4,1,0.061658669263124466,34.263392857142854,307,896
89,8,4,2,0.03400628641247749,49.441964285714285,443,896
8,7,4,1,0.058838993310928345,17.580964970257764,266,1513
8,8,4,2,0.036085065454244614,32.38598810310641,490,1513
28,7,4,1,0.05719377100467682,25.616698292220114,405,1581
28,8,4,2,0.033975325524806976,36.93864642631246,584,1581
48,7,4,1,0.0701301097869873,15.530903328050712,98,631
48,8,4,2,0.041283756494522095,34.86529318541997,220,631
62,7,4,1,0.07056640088558197,21.12676056338028,120,568
62,8,4,2,0.041940391063690186,46.30281690140845,263,568
16,7,4,1,0.06064647063612938,37.14689265536723,263,708
16,8,4,2,0.04059850797057152,60.16949152542372,426,708
76,7,4,1,0.083400197327137,11.802575107296137,55,466
76,8,4,2,0.04940734803676605,38.62660944206009,180,466
73,9,5,1,0.06680253148078918,18.336886993603414,172,938
73,10,5,2,0.033724863082170486,33.90191897654584,318,938
49,9,5,1,0.07998356223106384,6.363636363636363,28,440
49,10,5,2,0.047521378844976425,32.5,143,440
66,9,5,1,0.0641842931509018,17.68901569186876,248,1402
66,10,5,2,0.03891948610544205,25.320970042796002,355,1402
2,9,5,1,0.06419827789068222,34.54545454545455,209,605
2,10,5,2,0.039133016020059586,54.049586776859506,327,605
62,9,5,1,0.06868042796850204,23.943661971830984,136,568
62,10,5,2,0.04168064519762993,46.654929577464785,265,568
24,9,5,1,0.07998352497816086,4.807692307692308,15,312
24,10,5,2,0.042355652898550034,50.96153846153846,159,312
56,9,5,1,0.08134399354457855,0.0,0,186
56,10,5,2,0.06642008572816849,27.956989247311824,52,186
25,9,5,1,0.05979571491479874,40.28985507246377,278,690
25,10,5,2,0.02868332900106907,66.23188405797102,457,690
10,9,5,1,0.062061816453933716,19.628339140534262,169,861
10,10,5,2,0.02166300266981125,51.800232288037165,446,861
97,9,5,1,0.05591800436377525,27.947238252267105,339,1213
97,10,5,2,0.027557043358683586,40.560593569662,492,1213
50,11,6,1,0.060539864003658295,20.519159456118665,166,809
50,12,6,2,0.027321331202983856,41.03831891223733,332,809
99,11,6,1,0.06609361618757248,23.803363518758086,184,773
99,12,6,2,0.029577286913990974,49.935316946959894,386,773
30,11,6,1,0.08200964331626892,8.847736625514404,43,486
30,12,6,2,0.04065285995602608,43.82716049382716,213,486
37,11,6,1,0.05347226560115814,34.63241806908769,391,1129
37,12,6,2,0.02550310641527176,64.12754650132861,724,1129
67,11,6,1,0.07827500998973846,9.624413145539906,41,426
67,12,6,2,0.041075147688388824,40.61032863849765,173,426
0,11,6,1,0.05928664654493332,21.122510561255282,350,1657
0,12,6,2,0.03448983281850815,30.59746529873265,507,1657
63,11,6,1,0.06037788465619087,24.54954954954955,218,888
63,12,6,2,0.02656196616590023,45.608108108108105,405,888
39,11,6,1,0.05621512606739998,27.541954590325762,279,1013
39,12,6,2,0.025814592838287354,49.1609081934847,498,1013
52,11,6,1,0.06288430839776993,34.276729559748425,218,636
52,12,6,2,0.03283313289284706,67.13836477987421,427,636
44,11,6,1,0.060264281928539276,23.02857142857143,403,1750
44,12,6,2,0.036345042288303375,36.628571428571426,641,1750
66,13,7,1,0.06531685590744019,15.691868758915833,220,1402
66,14,7,2,0.03918027505278587,26.961483594864475,378,1402
72,13,7,1,0.06322328001260757,20.1450443190975,250,1241
72,14,7,2,0.03672264516353607,33.92425463336019,421,1241
39,13,7,1,0.055461153388023376,27.14708785784798,275,1013
39,14,7,2,0.026387764140963554,45.01480750246792,456,1013
28,13,7,1,0.055995598435401917,24.920936116382038,394,1581
28,14,7,2,0.03403417021036148,38.96268184693233,616,1581
82,13,7,1,0.07770881056785583,9.0,45,500
82,14,7,2,0.04976087063550949,38.4,192,500
63,13,7,1,0.06057649105787277,23.1981981981982,206,888
63,14,7,2,0.02659393846988678,48.085585585585584,427,888
93,13,7,1,0.05553543567657471,24.39724454649828,425,1742
93,14,7,2,0.03205156698822975,40.64293915040184,708,1742
98,13,7,1,0.08517056703567505,0.5361930294906166,2,373
98,14,7,2,0.04909265413880348,39.41018766756032,147,373
12,13,7,1,0.08407828956842422,5.9171597633136095,20,338
12,14,7,2,0.047955822199583054,42.01183431952663,142,338
10,13,7,1,0.06303597241640091,20.441347270615566,176,861
10,14,7,2,0.0220541600137949,48.89663182346109,421,861
77,15,8,1,0.054026924073696136,21.26865671641791,285,1340
77,16,8,2,0.02791643887758255,39.92537313432835,535,1340
28,15,8,1,0.05552525445818901,24.794433902593298,392,1581
28,16,8,2,0.0344139002263546,37.19165085388994,588,1581
16,15,8,1,0.06374054402112961,34.74576271186441,246,708
16,16,8,2,0.04267869517207146,60.16949152542372,426,708
1,15,8,1,0.060613907873630524,28.55603448275862,265,928
1,16,8,2,0.02453979104757309,60.991379310344826,566,928
70,15,8,1,0.057001322507858276,22.28490832157969,316,1418
70,16,8,2,0.031671542674303055,42.94781382228491,609,1418
34,15,8,1,0.057417627424001694,24.8072880168185,354,1427
34,16,8,2,0.03371938690543175,43.51786965662228,621,1427
54,15,8,1,0.05476749315857887,30.08849557522124,340,1130
54,16,8,2,0.02898152731359005,43.98230088495575,497,1130
21,15,8,1,0.05401208996772766,19.497178040020525,380,1949
21,16,8,2,0.03327636793255806,31.400718317085683,612,1949
14,15,8,1,0.06711500883102417,18.756169792694966,190,1013
14,16,8,2,0.03684059530496597,32.28035538005923,327,1013
75,15,8,1,0.06827995926141739,24.355670103092784,189,776
75,16,8,2,0.0304022915661335,47.29381443298969,367,776
45,17,9,1,0.06950948387384415,26.45739910313901,177,669
45,18,9,2,0.04195943847298622,52.91479820627802,354,669
99,17,9,1,0.06476472318172455,24.708926261319533,191,773
99,18,9,2,0.02934517152607441,50.45278137128072,390,773
72,17,9,1,0.06555434316396713,18.372280419016924,228,1241
72,18,9,2,0.036611802875995636,34.48831587429492,428,1241
16,17,9,1,0.06458088755607605,32.34463276836158,229,708
16,18,9,2,0.039703164249658585,60.31073446327684,427,708
74,17,9,1,0.041663117706775665,34.40721649484536,534,1552
74,18,9,2,0.021639471873641014,45.94072164948454,713,1552
61,17,9,1,0.13015303015708923,0.0,0,85
61,18,9,2,0.1196397915482521,0.0,0,85
62,17,9,1,0.06222797930240631,30.28169014084507,172,568
62,18,9,2,0.039557721465826035,45.598591549295776,259,568
90,17,9,1,0.05943953990936279,39.7341211225997,269,677
90,18,9,2,0.02454168163239956,67.3559822747415,456,677
43,17,9,1,0.0665716677904129,25.581395348837212,242,946
43,18,9,2,0.03782103955745697,41.54334038054968,393,946
25,17,9,1,0.05227192863821983,48.26086956521739,333,690
25,18,9,2,0.026693806052207947,66.08695652173913,456,690
