model,epoch,average_loss,accuracy,correct_data,total_data
global,1,5.621456674547051,0.0,0,9950
global,2,5.621885599874372,0.0,0,9950
global,3,5.621988214080657,0.0,0,9950
global,4,5.620843496658095,0.0,0,9950
global,5,5.617118781775086,0.0,0,9950
global,6,5.616950516437166,0.0,0,9950
global,7,5.615303649902343,0.0,0,9950
global,8,5.615280950344987,0.0,0,9950
global,9,5.6145319063579615,0.0,0,9950
global,10,5.614872300037787,0.0,0,9950
global,11,5.613387833024988,0.0,0,9950
global,12,5.609970940824729,0.0,0,9950
global,13,5.61017934981303,0.0,0,9950
global,14,5.609281246626197,0.0,0,9950
global,15,5.608962557231961,0.0,0,9950
global,16,5.60510050864675,0.0,0,9950
global,17,5.60316822454558,0.0,0,9950
global,18,5.602238625377866,0.0,0,9950
global,19,5.600558378133343,0.0,0,9950
global,20,5.6006706184118835,0.0,0,9950
0,21,0.45753226064557406,100.0,9950,9950
0,21,nan,0.0,0,9950
global,21,5.592541967037335,0.0,0,9950
global,22,5.5868968377041455,0.0,0,9950
3,23,0.4136548718974818,99.98994974874373,9949,9950
3,23,nan,0.0,0,9950
global,23,5.577592891520592,0.0,0,9950
global,24,5.577684318504142,0.0,0,9950
5,25,0.4251471819470276,99.8391959798995,9934,9950
5,25,nan,0.0,0,9950
global,25,5.57410641770866,0.0,0,9950
global,26,5.573003926492816,0.0,0,9950
9,27,0.36448125350415406,99.98994974874373,9949,9950
9,27,nan,0.0,0,9950
global,27,5.566544552903679,0.0,0,9950
global,28,5.563109638463312,0.0,0,9950
10,29,0.38970116965135737,99.98994974874373,9949,9950
10,29,nan,0.0,0,9950
global,29,5.555673095089706,0.0,0,9950
global,30,5.554322503631439,0.0,0,9950
12,31,0.27871433382657307,100.0,9950,9950
12,31,nan,0.0,0,9950
global,31,5.560307699999019,0.0,0,9950
global,32,5.556810276664082,0.0,0,9950
15,33,0.3891368339768606,99.94974874371859,9945,9950
15,33,nan,0.0,0,9950
global,33,5.552567707617678,0.0,0,9950
global,34,5.551793924456265,0.0,0,9950
18,35,0.31815972917643026,99.98994974874373,9949,9950
18,35,nan,0.0,0,9950
global,35,5.552360592942741,0.0,0,9950
global,36,5.551204214431532,0.0,0,9950
20,37,0.3631346208965359,99.93969849246231,9944,9950
20,37,nan,0.0,0,9950
global,37,5.549296169568546,0.0,0,9950
global,38,5.54989482323728,0.0,0,9950
24,39,0.5692077377932755,100.0,9950,9950
24,39,nan,0.0,0,9950
global,39,5.55154371252012,0.0,0,9950
global,40,5.551495327590099,0.0,0,9950
25,41,0.35918045532763304,98.9748743718593,9848,9950
25,41,nan,0.0,0,9950
global,41,5.5495031630932985,0.0,0,9950
global,42,5.5488406571431375,0.0,0,9950
30,43,0.4501982869095539,99.53768844221106,9904,9950
30,43,nan,0.0,0,9950
global,43,5.553068214301488,0.0,0,9950
global,44,5.5518863620470515,0.0,0,9950
33,45,0.44457734937044846,100.0,9950,9950
33,45,nan,0.0,0,9950
global,45,5.557399402407546,0.0,0,9950
global,46,5.55743184151961,0.0,0,9950
36,47,0.3037152701526431,100.0,9950,9950
36,47,nan,0.0,0,9950
global,47,5.5643516502188675,0.0,0,9950
global,48,5.564089235852112,0.0,0,9950
37,49,0.4088721012709728,99.53768844221106,9904,9950
37,49,nan,0.0,0,9950
global,49,5.562011382903286,0.0,0,9950
global,50,5.561891951824553,0.0,0,9950
42,51,0.3982231125759719,99.90954773869348,9941,9950
42,51,nan,0.0,0,9950
global,51,5.554323198328066,0.0,0,9950
global,52,5.549902267072668,0.0,0,9950
44,53,0.4447615643601921,99.92964824120602,9943,9950
