local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
98,1,1,1,0.08333136886358261,3.2171581769436997,12,373
98,2,1,2,0.049732550978660583,40.75067024128686,152,373
0,1,1,1,0.058620620518922806,22.812311406155704,378,1657
0,2,1,2,0.03536955639719963,27.881713940856972,462,1657
77,1,1,1,0.054280638694763184,23.582089552238806,316,1340
77,2,1,2,0.027330894023180008,42.462686567164184,569,1340
44,1,1,1,0.05943600833415985,21.542857142857144,377,1750
44,2,1,2,0.03557143732905388,37.31428571428572,653,1750
66,1,1,1,0.06244247034192085,17.83166904422254,250,1402
66,2,1,2,0.03897608071565628,25.178316690442227,353,1402
67,1,1,1,0.07944458723068237,11.032863849765258,47,426
67,2,1,2,0.04206926003098488,40.845070422535215,174,426
33,1,1,1,0.0802045539021492,11.067961165048544,57,515
33,2,1,2,0.05442989617586136,24.466019417475728,126,515
25,1,1,1,0.05764160305261612,42.7536231884058,295,690
25,2,1,2,0.02795046754181385,66.23188405797102,457,690
19,1,1,1,0.04670488461852074,37.35521235521235,387,1036
19,2,1,2,0.025378894060850143,61.2934362934363,635,1036
92,1,1,1,0.05129767209291458,27.463556851311953,471,1715
92,2,1,2,0.030596371740102768,41.74927113702624,716,1715
77,3,2,1,0.05364096537232399,24.402985074626866,327,1340
77,4,2,2,0.02764180675148964,40.14925373134328,538,1340
57,3,2,1,0.056750424206256866,25.909878682842287,299,1154
57,4,2,2,0.02639458328485489,41.074523396880416,474,1154
52,3,2,1,0.057040195912122726,43.710691823899374,278,636
52,4,2,2,0.03207859396934509,67.13836477987421,427,636
28,3,2,1,0.056699588894844055,24.035420619860847,380,1581
28,4,2,2,0.034440647810697556,33.586337760910816,531,1581
29,3,2,1,0.04925399646162987,29.930555555555554,431,1440
29,4,2,2,0.027546318247914314,47.013888888888886,677,1440
61,3,2,1,0.12582626938819885,0.0,0,85
61,4,2,2,0.11811716854572296,8.235294117647058,7,85
99,3,2,1,0.06595663726329803,21.733505821474775,168,773
99,4,2,2,0.03163483366370201,54.075032341526516,418,773
34,3,2,1,0.05875657871365547,26.138752627890682,373,1427
34,4,2,2,0.033544544130563736,39.24316748423266,560,1427
8,3,2,1,0.06046811118721962,14.937210839391938,226,1513
8,4,2,2,0.03713444992899895,32.25380039656312,488,1513
85,3,2,1,0.05447107180953026,22.937625754527165,456,1988
85,4,2,2,0.035126280039548874,33.85311871227364,673,1988
89,5,3,1,0.0611775740981102,36.607142857142854,328,896
89,6,3,2,0.03343607857823372,48.660714285714285,436,896
70,5,3,1,0.055954474955797195,23.554301833568406,334,1418
70,6,3,2,0.031951893121004105,42.59520451339915,604,1418
9,5,3,1,0.04926631227135658,28.235294117647058,360,1275
9,6,3,2,0.01936953142285347,56.15686274509804,716,1275
99,5,3,1,0.0671757161617279,22.2509702457956,172,773
99,6,3,2,0.030806925147771835,52.13454075032341,403,773
37,5,3,1,0.053412869572639465,33.746678476527904,381,1129
37,6,3,2,0.02553299069404602,61.55890168290522,695,1129
17,5,3,1,0.05171418562531471,26.11181702668361,411,1574
17,6,3,2,0.027897531166672707,42.94790343074968,676,1574
4,5,3,1,0.06402755528688431,35.405105438401776,319,901
4,6,3,2,0.033393748104572296,43.7291897891232,394,901
82,5,3,1,0.07740724086761475,12.6,63,500
82,6,3,2,0.049355898052453995,34.8,174,500
30,5,3,1,0.0813378319144249,13.991769547325102,68,486
30,6,3,2,0.04218670353293419,43.62139917695473,212,486
13,5,3,1,0.058187320828437805,18.90577507598784,311,1645
13,6,3,2,0.032690443098545074,37.629179331306986,619,1645
24,7,4,1,0.07702703773975372,10.576923076923077,33,312
24,8,4,2,0.041058093309402466,52.88461538461539,165,312
77,7,4,1,0.054345738142728806,23.88059701492537,320,1340
77,8,4,2,0.027398675680160522,41.417910447761194,555,1340
38,7,4,1,0.06195583939552307,21.662245800176834,245,1131
38,8,4,2,0.030950160697102547,42.5287356321839,481,1131
89,7,4,1,0.061118654906749725,36.71875,329,896
89,8,4,2,0.03318246826529503,51.22767857142857,459,896
8,7,4,1,0.06024181842803955,16.853932584269664,255,1513
8,8,4,2,0.0363885834813118,33.443489755452745,506,1513
28,7,4,1,0.05681166797876358,23.33965844402277,369,1581
28,8,4,2,0.033714618533849716,38.58317520556609,610,1581
48,7,4,1,0.07143854349851608,15.530903328050712,98,631
48,8,4,2,0.0413685105741024,32.64659270998415,206,631
62,7,4,1,0.06929545849561691,23.767605633802816,135,568
62,8,4,2,0.04111486300826073,46.478873239436616,264,568
16,7,4,1,0.0645972341299057,37.570621468926554,266,708
16,8,4,2,0.036316268146038055,60.31073446327684,427,708
76,7,4,1,0.08645155280828476,8.798283261802576,41,466
76,8,4,2,0.04921087250113487,38.62660944206009,180,466
73,9,5,1,0.06584256142377853,18.123667377398718,170,938
73,10,5,2,0.033607836812734604,33.04904051172708,310,938
49,9,5,1,0.08128798753023148,3.4090909090909087,15,440
49,10,5,2,0.04876479506492615,34.77272727272727,153,440
66,9,5,1,0.06203525513410568,18.116975748930102,254,1402
66,10,5,2,0.038962122052907944,26.533523537803138,372,1402
2,9,5,1,0.06287215650081635,38.18181818181819,231,605
2,10,5,2,0.03952029347419739,53.884297520661164,326,605
62,9,5,1,0.06926912814378738,24.471830985915492,139,568
62,10,5,2,0.04140012338757515,46.478873239436616,264,568
24,9,5,1,0.07706395536661148,8.333333333333332,26,312
24,10,5,2,0.0409279428422451,54.166666666666664,169,312
56,9,5,1,0.08302728831768036,0.0,0,186
56,10,5,2,0.06794963777065277,32.25806451612903,60,186
25,9,5,1,0.05862369388341904,43.333333333333336,299,690
25,10,5,2,0.027040982618927956,66.66666666666666,460,690
10,9,5,1,0.057646315544843674,23.11265969802555,199,861
10,10,5,2,0.02144584432244301,50.29036004645761,433,861
97,9,5,1,0.05307246372103691,29.67848309975268,360,1213
97,10,5,2,0.027325037866830826,39.81863149216818,483,1213
50,11,6,1,0.06334060430526733,19.77750309023486,160,809
50,12,6,2,0.027882428839802742,45.364647713226205,367,809
99,11,6,1,0.0667036697268486,21.992238033635186,170,773
99,12,6,2,0.03289372846484184,51.746442432082794,400,773
30,11,6,1,0.08117339015007019,13.991769547325102,68,486
30,12,6,2,0.041901107877492905,43.415637860082306,211,486
37,11,6,1,0.052331309765577316,35.075287865367585,396,1129
37,12,6,2,0.024829205125570297,65.45615589016829,739,1129
67,11,6,1,0.07916820794343948,9.624413145539906,41,426
67,12,6,2,0.04346399009227753,40.845070422535215,174,426
0,11,6,1,0.05815684795379639,21.424260712130355,355,1657
0,12,6,2,0.03495149314403534,29.752564876282438,493,1657
63,11,6,1,0.05472064018249512,28.603603603603606,254,888
63,12,6,2,0.02565617859363556,49.66216216216216,441,888
39,11,6,1,0.05461787059903145,30.306021717670284,307,1013
39,12,6,2,0.02649729512631893,44.52122408687068,451,1013
52,11,6,1,0.05691622197628021,43.23899371069182,275,636
52,12,6,2,0.031579744070768356,67.13836477987421,427,636
44,11,6,1,0.06005062535405159,22.228571428571428,389,1750
44,12,6,2,0.03559494763612747,36.22857142857143,634,1750
66,13,7,1,0.0621039979159832,19.115549215406563,268,1402
66,14,7,2,0.038665834814310074,28.10271041369472,394,1402
72,13,7,1,0.06334701180458069,18.61402095084609,231,1241
72,14,7,2,0.036523621529340744,32.634971796937954,405,1241
39,13,7,1,0.05391141399741173,31.19447186574531,316,1013
39,14,7,2,0.025760451331734657,50.444225074037504,511,1013
28,13,7,1,0.05659424886107445,24.3516761543327,385,1581
28,14,7,2,0.03371982276439667,36.87539531941809,583,1581
82,13,7,1,0.07739166170358658,12.0,60,500
82,14,7,2,0.04888877645134926,33.4,167,500
63,13,7,1,0.05475391447544098,28.040540540540544,249,888
63,14,7,2,0.02575005404651165,51.57657657657657,458,888
93,13,7,1,0.05487462133169174,24.454649827784156,426,1742
93,14,7,2,0.031871140003204346,40.52812858783008,706,1742
98,13,7,1,0.08253736793994904,4.021447721179625,15,373
98,14,7,2,0.0485864095389843,41.28686327077748,154,373
12,13,7,1,0.08783583343029022,5.029585798816568,17,338
12,14,7,2,0.047028712928295135,41.71597633136095,141,338
10,13,7,1,0.05798608809709549,23.577235772357724,203,861
10,14,7,2,0.022030051797628403,50.754936120789786,437,861
77,15,8,1,0.053447604179382324,25.0,335,1340
77,16,8,2,0.026938356459140778,44.02985074626866,590,1340
28,15,8,1,0.056469954550266266,23.14990512333966,366,1581
28,16,8,2,0.03454510495066643,33.71283997469956,533,1581
16,15,8,1,0.06234826520085335,38.27683615819209,271,708
16,16,8,2,0.038932595402002335,60.16949152542372,426,708
1,15,8,1,0.05678994953632355,30.81896551724138,286,928
1,16,8,2,0.02463245764374733,57.435344827586206,533,928
70,15,8,1,0.055706217885017395,24.894217207334275,353,1418
70,16,8,2,0.03082193434238434,46.1212976022567,654,1418
34,15,8,1,0.057826343923807144,27.049754730203222,386,1427
34,16,8,2,0.03328174725174904,41.48563419761738,592,1427
54,15,8,1,0.05581127479672432,29.82300884955752,337,1130
54,16,8,2,0.029392607510089874,39.91150442477876,451,1130
21,15,8,1,0.05421467497944832,19.394561313494098,378,1949
21,16,8,2,0.03359636291861534,30.32324268855823,591,1949
14,15,8,1,0.06225968897342682,22.013820335636723,223,1013
14,16,8,2,0.03571920096874237,31.88548864758144,323,1013
75,15,8,1,0.06660319864749908,30.927835051546392,240,776
75,16,8,2,0.028975652530789375,51.41752577319587,399,776
45,17,9,1,0.06770472973585129,28.400597907324364,190,669
45,18,9,2,0.04132462665438652,52.76532137518684,353,669
99,17,9,1,0.06794006377458572,22.76843467011643,176,773
99,18,9,2,0.03295459970831871,52.00517464424321,402,773
72,17,9,1,0.062286898493766785,18.93634165995165,235,1241
72,18,9,2,0.0366806834936142,34.32715551974214,426,1241
16,17,9,1,0.061301544308662415,39.68926553672316,281,708
16,18,9,2,0.03997374325990677,60.16949152542372,426,708
74,17,9,1,0.04377411678433418,27.835051546391753,432,1552
74,18,9,2,0.021491555497050285,48.1958762886598,748,1552
61,17,9,1,0.1261245310306549,0.0,0,85
61,18,9,2,0.1165446788072586,8.235294117647058,7,85
62,17,9,1,0.06914811581373215,25.528169014084508,145,568
62,18,9,2,0.04142725095152855,46.478873239436616,264,568
90,17,9,1,0.056943461298942566,46.971935007385525,318,677
90,18,9,2,0.023549532517790794,66.02658788774004,447,677
43,17,9,1,0.06177481263875961,32.1353065539112,304,946
43,18,9,2,0.0363415963947773,34.883720930232556,330,946
25,17,9,1,0.05698683485388756,43.6231884057971,301,690
25,18,9,2,0.028072046115994453,66.66666666666666,460,690
84,19,10,1,0.0634826123714447,26.302521008403364,313,1190
84,20,10,2,0.031912531703710556,39.831932773109244,474,1190
18,19,10,1,0.0760112926363945,20.754716981132077,110,530
18,20,10,2,0.039821770042181015,49.81132075471698,264,530
67,19,10,1,0.07880593091249466,11.032863849765258,47,426
67,20,10,2,0.04358872026205063,40.140845070422536,171,426
52,19,10,1,0.05740256607532501,43.08176100628931,274,636
52,20,10,2,0.031133204698562622,67.13836477987421,427,636
95,19,10,1,0.0507051944732666,55.25876460767947,331,599
95,20,10,2,0.032544538378715515,81.80300500834724,490,599
36,19,10,1,0.08773955702781677,16.666666666666664,68,408
36,20,10,2,0.055415790528059006,37.00980392156863,151,408
68,19,10,1,0.06217503547668457,31.64230438521066,368,1163
68,20,10,2,0.037120454013347626,36.71539122957868,427,1163
49,19,10,1,0.08100738376379013,2.9545454545454546,13,440
49,20,10,2,0.048927608877420425,32.95454545454545,145,440
61,19,10,1,0.12558822333812714,0.0,0,85
61,20,10,2,0.11550133675336838,7.0588235294117645,6,85
7,19,10,1,0.05347849428653717,39.16947250280584,349,891
7,20,10,2,0.026303114369511604,51.627384960718295,460,891
29,21,11,1,0.04894566535949707,28.819444444444443,415,1440
29,22,11,2,0.02765527367591858,47.56944444444444,685,1440
92,21,11,1,0.051622793078422546,26.763848396501455,459,1715
92,22,11,2,0.030568581074476242,42.565597667638485,730,1715
35,21,11,1,0.08549852669239044,12.546125461254611,34,271
35,22,11,2,0.0560198538005352,36.53136531365313,99,271
7,21,11,1,0.05391579493880272,38.04713804713805,339,891
7,22,11,2,0.0256525669246912,50.841750841750844,453,891
25,21,11,1,0.05619597062468529,44.20289855072464,305,690
25,22,11,2,0.028412187471985817,66.66666666666666,460,690
14,21,11,1,0.0625527948141098,21.618953603158932,219,1013
14,22,11,2,0.03602595254778862,29.417571569595264,298,1013
74,21,11,1,0.043283555656671524,30.21907216494845,469,1552
74,22,11,2,0.02093268558382988,50.06443298969072,777,1552
13,21,11,1,0.05774358659982681,20.607902735562313,339,1645
13,22,11,2,0.03248777613043785,38.2370820668693,629,1645
32,21,11,1,0.060824908316135406,28.163265306122447,207,735
32,22,11,2,0.023006921634078026,46.394557823129254,341,735
17,21,11,1,0.05131841078400612,26.238881829733163,413,1574
17,22,11,2,0.02767181023955345,43.4561626429479,684,1574
43,23,12,1,0.0613359697163105,32.1353065539112,304,946
43,24,12,2,0.036050256341695786,37.52642706131078,355,946
94,23,12,1,0.055020276457071304,20.577617328519857,342,1662
94,24,12,2,0.033723071217536926,35.439229843561975,589,1662
30,23,12,1,0.0809096172451973,13.168724279835391,64,486
30,24,12,2,0.04117774963378906,43.00411522633745,209,486
38,23,12,1,0.06174704059958458,22.281167108753316,252,1131
38,24,12,2,0.030578559264540672,43.32449160035367,490,1131
40,23,12,1,0.05480401962995529,21.741894469167196,342,1573
40,24,12,2,0.03523623198270798,35.02860775588048,551,1573
20,23,12,1,0.05688132718205452,43.37050805452293,350,807
20,24,12,2,0.032791171222925186,50.6815365551425,409,807
75,23,12,1,0.06517083197832108,30.79896907216495,239,776
75,24,12,2,0.031052522361278534,48.840206185567006,379,776
61,23,12,1,0.12523938715457916,0.0,0,85
61,24,12,2,0.11742700636386871,11.76470588235294,10,85
26,23,12,1,0.05522748455405235,23.513139695712308,340,1446
26,24,12,2,0.03501203656196594,31.88105117565698,461,1446
17,23,12,1,0.05117889866232872,25.857687420584497,407,1574
17,24,12,2,0.02754078432917595,42.37611181702668,667,1574
42,25,13,1,0.05340711399912834,25.87463556851312,355,1372
42,26,13,2,0.031579598784446716,38.265306122448976,525,1372
89,25,13,1,0.06081794202327728,35.60267857142857,319,896
89,26,13,2,0.03400328755378723,49.441964285714285,443,896
83,25,13,1,0.05459080636501312,22.939068100358423,448,1953
83,26,13,2,0.033577606081962585,40.29697900665642,787,1953
18,25,13,1,0.07618515193462372,22.07547169811321,117,530
18,26,13,2,0.03974933922290802,50.37735849056604,267,530
67,25,13,1,0.0787331610918045,10.093896713615024,43,426
