21,118.197,0.47
23,84.0934,0.48
25,123.4895,0.48
27,77.7753,0.48
29,124.4341,0.46
31,102.8397,0.46
33,109.6487,0.45
35,82.7142,0.45
37,71.8336,0.46
39,105.2432,0.47
41,125.7357,0.49
43,64.0179,0.52
45,103.5156,0.5
47,20.8659,0.45
49,113.1778,0.46
51,124.9336,0.45
