model,epoch,average_loss,accuracy,correct_data,total_data
global,1,5.3465932798146,0.0,0,9950
global,2,5.3085365563780815,0.0,0,9950
global,3,5.323537248007616,0.0,0,9950
global,4,5.2773145206010525,0.0,0,9950
global,5,5.273542630756321,0.0,0,9950
global,6,5.275154472619445,0.0,0,9950
global,7,5.280012875657585,0.0,0,9950
global,8,5.260431673442898,0.0,0,9950
global,9,5.265101537656545,0.0,0,9950
global,10,5.267368498375667,0.0,0,9950
global,11,5.268030599469515,0.0,0,9950
global,12,5.186886401919264,0.0,0,9950
global,13,5.18581544809006,0.0,0,9950
global,14,5.167762779350856,0.0,0,9950
global,15,5.178806486656917,0.0,0,9950
global,16,5.146480469056709,0.0,0,9950
global,17,5.155776601820135,0.0,0,9950
global,18,5.114568348026755,0.0,0,9950
global,19,5.110431885072335,0.0,0,9950
global,20,5.103546901683711,0.0,0,9950
0,21,0.2175393788419177,99.2964824120603,9880,9950
0,21,nan,0.0,0,9950
global,21,5.094652475328302,0.0,0,9950
global,22,5.109088743583641,0.0,0,9950
20,23,0.522053951282597,96.68341708542714,9620,9950
20,23,nan,0.0,0,9950
global,23,5.1176735944124925,0.0,0,9950
global,24,5.130373096561911,0.0,0,9950
global,25,5.102448436027795,0.0,0,9950
global,26,5.111450758124117,0.0,0,9950
global,27,5.1316542827663705,0.0,0,9950
global,28,5.148564925457365,0.0,0,9950
global,29,5.158758710544912,0.0,0,9950
global,30,5.169740994707424,0.0,0,9950
global,31,4.884452206405563,0.11055276381909547,11,9950
global,32,4.892155872134108,0.1206030150753769,12,9950
global,33,4.901939068511503,0.16080402010050251,16,9950
global,34,4.910423306412433,0.16080402010050251,16,9950
global,35,4.925993620139271,0.21105527638190955,21,9950
global,36,4.950959765563658,0.05025125628140704,5,9950
global,37,4.9668211035033565,0.06030150753768845,6,9950
global,38,4.913342455379927,0.13065326633165827,13,9950
global,39,4.903773434126197,0.1507537688442211,15,9950
global,40,4.857357160865362,0.5628140703517588,56,9950
global,41,4.863228313503553,0.5226130653266331,52,9950
global,42,4.7499235603677565,2.814070351758794,280,9950
global,43,4.76530405322511,2.542713567839196,253,9950
global,44,4.680091038996251,6.542713567839196,651,9950
global,45,4.7062713147647415,5.025125628140704,500,9950
global,46,4.727997005596832,4.331658291457286,431,9950
global,47,4.715557525481411,4.984924623115578,496,9950
global,48,4.622610605517823,12.673366834170855,1261,9950
global,49,4.642743108548111,10.472361809045227,1042,9950
global,50,4.581330957460643,17.246231155778894,1716,9950
global,51,4.583378725291497,16.532663316582916,1645,9950
global,52,4.542991716394472,22.49246231155779,2238,9950
global,53,4.582317431272574,18.814070351758794,1872,9950
global,54,4.6113699325484845,14.773869346733667,1470,9950
global,55,4.648794575600169,9.758793969849245,971,9950
global,56,4.550389413498155,18.84422110552764,1875,9950
global,57,4.280594229386679,52.89447236180904,5263,9950
global,58,4.305853357362987,50.25125628140703,5000,9950
global,59,4.349909813655681,46.25125628140703,4602,9950
global,60,4.388286740096969,43.11557788944724,4290,9950
global,61,4.410914674691819,39.55778894472362,3936,9950
global,62,4.424784226920736,37.72864321608041,3754,9950
global,63,4.4109369203193705,40.391959798994975,4019,9950
global,64,4.342913241745839,49.20603015075377,4896,9950
global,65,4.331191740563168,44.07035175879397,4385,9950
global,66,4.310989013365166,45.41708542713568,4519,9950
global,67,4.335569898135698,42.89447236180904,4268,9950
global,68,4.376380650505948,39.20603015075377,3901,9950
global,69,4.420838029564326,36.18090452261307,3600,9950
global,70,4.4580228243880535,28.91457286432161,2877,9950
global,71,4.48393670163562,24.542713567839197,2442,9950
global,72,4.468860074910686,26.36180904522613,2623,9950
global,73,4.503419586641705,21.266331658291456,2116,9950
global,74,4.541932698158763,17.748743718592966,1766,9950
global,75,4.4307294084558535,27.688442211055275,2755,9950
global,76,4.474062748434555,21.668341708542712,2156,9950
global,77,4.472975238435832,22.150753768844222,2204,9950
global,78,4.481492709825986,21.85929648241206,2175,9950
global,79,4.5074557127066,21.296482412060303,2119,9950
global,80,4.542681823423759,17.70854271356784,1762,9950
global,81,4.544901892887288,18.79396984924623,1870,9950
global,82,4.553532240977838,18.84422110552764,1875,9950
global,83,4.564239155371585,16.934673366834172,1685,9950
global,84,4.601321282314895,13.21608040201005,1315,9950
global,85,4.631815611872841,11.829145728643216,1177,9950
global,86,4.644782757783056,9.728643216080402,968,9950
global,87,4.675517785153796,8.381909547738694,834,9950
global,88,4.7066738569556765,6.824120603015076,679,9950
global,89,4.734385259427018,5.728643216080402,570,9950
global,90,4.763319637739479,4.653266331658291,463,9950
global,91,4.787427251614518,3.3969849246231156,338,9950
global,92,4.815621357826731,2.9246231155778895,291,9950
global,93,4.771831353729095,4.42211055276382,440,9950
global,94,4.795242291167753,3.7688442211055273,375,9950
global,95,4.822116831103761,2.4623115577889445,245,9950
global,96,4.849679497953636,2.130653266331658,212,9950
global,97,4.880814262658507,1.5778894472361809,157,9950
global,98,4.90408562281623,1.105527638190955,110,9950
global,99,4.9205860540495445,0.7537688442211055,75,9950
global,100,4.92542313465521,0.6532663316582915,65,9950
