model,epoch,average_loss,accuracy,correct_data,total_data
global,1,5.6229743029723815,0.0,0,9950
global,2,5.622974246231156,0.0,0,9950
global,3,5.622974264633715,0.0,0,9950
global,4,5.622974361247154,0.0,0,9950
global,5,5.6229743029723815,0.0,0,9950
global,6,5.622974375049074,0.0,0,9950
global,7,5.6229742262950495,0.0,0,9950
global,8,5.622974255432435,0.0,0,9950
global,9,5.622974267700808,0.0,0,9950
global,10,5.622974364314247,0.0,0,9950
global,11,5.622974365847794,0.0,0,9950
global,12,5.622974293771102,0.0,0,9950
global,13,5.6229743842503535,0.0,0,9950
global,14,5.6229743029723815,0.0,0,9950
global,15,5.622974361247154,0.0,0,9950
global,16,5.622974341311047,0.0,0,9950
global,17,5.622974367381341,0.0,0,9950
global,18,5.622974330576221,0.0,0,9950
global,19,5.622974312173661,0.0,0,9950
global,20,5.622974260033075,0.0,0,9950
0,21,0.5776601657196505,98.83417085427135,9834,9950
0,21,nan,0.0,0,9950
global,21,5.622974321374941,0.0,0,9950
global,22,5.367526099430257,0.0,0,9950
20,23,0.7982773427148561,92.69346733668343,9223,9950
20,23,nan,0.0,0,9950
global,23,5.3675261086315365,0.0,0,9950
global,24,5.367526090228977,0.0,0,9950
74,25,0.3589958760247159,92.28140703517587,9182,9950
74,25,nan,0.0,0,9950
global,25,5.367526094829617,0.0,0,9950
global,26,5.367526105564443,0.0,0,9950
95,27,0.5784151585257832,73.79899497487438,7343,9950
95,27,nan,0.0,0,9950
global,27,5.367526053423857,0.0,0,9950
global,28,5.367525989014899,0.0,0,9950
global,29,5.3675260396219375,0.0,0,9950
global,30,5.367526030420658,0.0,0,9950
global,31,5.367525996682632,0.0,0,9950
global,32,5.367526021219378,0.0,0,9950
global,33,5.367526035021298,0.0,0,9950
global,34,5.367526019685831,0.0,0,9950
global,35,5.313064889572374,0.0,0,9950
global,36,5.3130649233103995,0.0,0,9950
global,37,5.334013983184968,0.0,0,9950
global,38,5.334014038392647,0.0,0,9950
global,39,5.334014052194567,0.0,0,9950
global,40,5.334014058328753,0.0,0,9950
global,41,5.334014038392647,0.0,0,9950
global,42,5.334014003121074,0.0,0,9950
global,43,5.334014076731313,0.0,0,9950
global,44,5.31978644289563,0.0,0,9950
global,45,5.31978644289563,0.0,0,9950
global,46,5.3197864413620835,0.0,0,9950
global,47,5.31978646129819,0.0,0,9950
global,48,5.319786435227897,0.0,0,9950
global,49,5.3254040419995485,0.0,0,9950
global,50,5.325404063469201,0.0,0,9950
global,51,5.325404077271121,0.0,0,9950
global,52,5.325404107942054,0.0,0,9950
global,53,5.325404063469201,0.0,0,9950
global,54,5.325404075737574,0.0,0,9950
global,55,5.325404065002748,0.0,0,9950
global,56,5.325404032798269,0.0,0,9950
global,57,5.3254040788046675,0.0,0,9950
global,58,5.336180223627905,0.0,0,9950
global,59,5.336180257365931,0.0,0,9950
global,60,5.336180191423426,0.0,0,9950
global,61,5.336180232829185,0.0,0,9950
global,62,5.336180294171051,0.0,0,9950
global,63,5.3361802911039575,0.0,0,9950
global,64,5.316411767700809,0.0,0,9950
global,65,5.316411786103369,0.0,0,9950
global,66,5.319015486060675,0.0,0,9950
global,67,5.319015446188462,0.0,0,9950
global,68,5.3190154584568345,0.0,0,9950
global,69,5.3190154262523555,0.0,0,9950
global,70,5.319015398648516,0.0,0,9950
global,71,5.319015473792302,0.0,0,9950
global,72,5.319015507530327,0.0,0,9950
global,73,5.319015475325848,0.0,0,9950
global,74,5.3190154661245685,0.0,0,9950
global,75,5.319015441587822,0.0,0,9950
global,76,5.319015430852995,0.0,0,9950
global,77,5.324381161790397,0.0,0,9950
global,78,5.324381129585918,0.0,0,9950
global,79,5.324381100448532,0.0,0,9950
global,80,5.324381154122664,0.0,0,9950
global,81,5.324381167924584,0.0,0,9950
global,82,5.324381166391038,0.0,0,9950
global,83,5.327709476336762,0.0,0,9950
global,84,5.32770937205559,0.0,0,9950
global,85,5.335619732267293,0.0,0,9950
global,86,5.3356197721395064,0.0,0,9950
global,87,5.335619767538867,0.0,0,9950
global,88,5.335619700062814,0.0,0,9950
global,89,5.344070273547915,0.0,0,9950
global,90,5.344070253611809,0.0,0,9950
global,91,5.3440702244744225,0.0,0,9950
global,92,5.344070238276343,0.0,0,9950
global,93,5.3440701876693035,0.0,0,9950
global,94,5.344070238276343,0.0,0,9950
global,95,5.351100253771298,0.0,0,9950
global,96,5.351100276774497,0.0,0,9950
global,97,5.351100243036472,0.0,0,9950
global,98,5.360876124396396,0.0,0,9950
global,99,5.375756148908605,0.0,0,9950
global,100,5.375756130506046,0.0,0,9950
