37,44,94,74,82,83,41,65,26,24
0.10091299563646317,0.08587418496608734,0.11668279767036438,0.13859333097934723,0.011954710818827152,0.06614755094051361,0.02438284642994404,0.17721569538116455,0.2721540033817291,0.006081887986510992
32.51541851808538,59.0869740959249,41.31747115750869,32.4455899714237,121.23966611891093,85.59375570463654,85.48746081754476,24.11545891926419,15.22524766642258,148.70705787722383
94,71,66,35,38,84,42,43,11,95
0.0396885983645916,0.17305561900138855,0.04620221257209778,0.014062104746699333,0.05977465957403183,0.05461810901761055,0.04518979415297508,0.09182780236005783,0.3500085771083832,0.12557253241539001
121.27145428747855,7.816814482483543,85.43106458938107,68.6029855684594,50.012727872200195,58.874991706475,85.48651837698591,23.345425914572914,6.1861919214895,23.164766009553038
15,88,13,42,72,22,6,0,69,17
0.2677999436855316,0.014175359159708023,0.055865995585918427,0.11379410326480865,0.28703373670578003,0.0900510773062706,0.0379578173160553,0.056345902383327484,0.013862092979252338,0.06311403959989548
8.781235664328824,85.41423935829582,59.127766518256884,24.207879364782116,8.547716730432223,32.77782021500019,103.46854235859564,59.04812986560201,85.45696616663997,50.07482925972514
31,94,47,15,11,35,62,77,21,93
0.015067439526319504,0.07535946369171143,0.0029486361891031265,0.5527616143226624,0.03746452182531357,0.00688340375199914,0.02056293375790119,0.17251130938529968,0.05358532443642616,0.06285528093576431
94.47766559814546,68.24557849688873,140.63660368792685,6.501495776101078,58.80261523600587,121.83721770127345,85.48131477569382,24.06606735934501,112.56177557373773,85.76958595562881
91,78,82,2,77,31,70,65,60,36
0.5259143114089966,0.018624914810061455,0.0250331312417984,0.03935084119439125,0.12341668456792831,0.02302904985845089,0.09166080504655838,0.08316337317228317,0.051532845944166183,0.01827404275536537
10.753459994600284,81.35001956726101,72.2768082563055,54.649779401859206,46.03926069552622,72.28182419789223,63.79948485354819,72.52491489998454,170.4143903933145,81.31298940571395
63,42,69,72,83,44,79,50,66,74
