model,epoch,average_loss,accuracy,correct_data,total_data
global,1,5.366720309616932,0.0,0,9950
global,2,5.369646207723187,0.0,0,9950
global,3,5.365526742599718,0.0,0,9950
global,4,5.492469362805237,0.0,0,9950
global,5,5.574344721655151,0.0,0,9950
global,6,5.424921428737928,0.0,0,9950
global,7,6.818800389275479,0.0,0,9950
global,8,7.287285426154209,0.0,0,9950
global,9,9.853329440169597,0.0,0,9950
global,10,11.623892316195233,0.0,0,9950
global,11,15.474381149522024,0.0,0,9950
global,12,11.574306597685695,0.0,0,9950
global,13,14.832946559580128,0.0,0,9950
global,14,11.189935937622684,0.0,0,9950
global,15,9.493724153604939,0.0,0,9950
global,16,7.427052408342984,0.0,0,9950
global,17,7.499454344169578,0.0,0,9950
global,18,8.130630207924387,0.0,0,9950
global,19,8.473352118257303,0.0,0,9950
global,20,9.122723756723069,0.0,0,9950
0,21,0.35419925747205266,99.84924623115577,9935,9950
0,21,nan,0.0,0,9950
global,21,8.36769491531142,0.0,0,9950
global,22,8.95751899757577,0.0,0,9950
3,23,0.35460014458277717,99.7286432160804,9923,9950
3,23,nan,0.0,0,9950
global,23,10.435252237751257,0.0,0,9950
global,24,11.397625367437774,0.0,0,9950
5,25,0.46242815592780184,98.78391959798995,9829,9950
5,25,nan,0.0,0,9950
global,25,13.125959251825535,0.0,0,9950
global,26,14.206725043675409,0.0,0,9950
9,27,0.2954484756508065,98.80402010050251,9831,9950
9,27,nan,0.0,0,9950
global,27,17.090730060213176,0.0,0,9950
global,28,15.611448677101327,0.0,0,9950
10,29,0.438936821635644,97.47738693467338,9699,9950
10,29,nan,0.0,0,9950
global,29,18.290641372143924,0.0,0,9950
global,30,15.698023393333857,0.0,0,9950
12,31,0.21578246236446516,100.0,9950,9950
12,31,nan,0.0,0,9950
global,31,11.427116637876884,0.0,0,9950
global,32,12.370985907933221,0.0,0,9950
15,33,0.4170382560078223,96.63316582914572,9615,9950
15,33,nan,0.0,0,9950
global,33,18.107670548788867,0.0,0,9950
global,34,15.654170452482138,0.0,0,9950
18,35,0.436380221304582,96.7035175879397,9622,9950
18,35,nan,0.0,0,9950
global,35,12.118803827487044,0.0,0,9950
global,36,10.210393345511738,0.0,0,9950
20,37,0.4943442090671865,93.07537688442211,9261,9950
20,37,nan,0.0,0,9950
global,37,8.790155329872016,0.0,0,9950
global,38,3.122922704495377,99.69849246231156,9920,9950
24,39,0.45472267016693574,94.82412060301507,9435,9950
24,39,nan,0.0,0,9950
global,39,3.908282923866157,0.0,0,9950
global,40,4.289178032036403,0.0,0,9950
25,41,0.5203098085298011,77.5175879396985,7713,9950
25,41,nan,0.0,0,9950
global,41,4.089392719364645,0.0,0,9950
global,42,3.6578669800111396,0.3015075376884422,30,9950
30,43,0.44414917020941497,94.91457286432161,9444,9950
30,43,nan,0.0,0,9950
global,43,23.073842853181926,0.0,0,9950
global,44,21.176508402608746,0.0,0,9950
33,45,0.5120047531894703,99.26633165829146,9877,9950
33,45,nan,0.0,0,9950
global,45,4.317049655626767,0.0,0,9950
global,46,4.4875216628798285,0.0,0,9950
36,47,0.3650041727804059,96.90452261306532,9642,9950
36,47,nan,0.0,0,9950
global,47,4.191717339137091,0.0,0,9950
global,48,4.5864633930148795,0.0,0,9950
37,49,0.428948094066064,94.28140703517587,9381,9950
37,49,nan,0.0,0,9950
global,49,4.98865120739194,0.0,0,9950
global,50,5.264005475834986,0.0,0,9950
42,51,0.41555724273374933,97.48743718592965,9700,9950
42,51,nan,0.0,0,9950
global,51,5.853183521673308,0.0,0,9950
global,52,5.7067789953797305,0.0,0,9950
44,53,0.5178082558138286,95.54773869346734,9507,9950
44,53,nan,0.0,0,9950
global,53,5.845698765126904,0.0,0,9950
global,54,6.009292358705147,0.0,0,9950
48,55,0.48346529706638663,95.60804020100502,9513,9950
48,55,nan,0.0,0,9950
global,55,5.440820369241226,0.0,0,9950
global,56,5.707200794315817,0.0,0,9950
49,57,0.4321155208798509,99.91959798994975,9942,9950
49,57,nan,0.0,0,9950
global,57,5.875707162828301,0.0,0,9950
global,58,5.89583703735965,0.0,0,9950
54,59,0.49591743670516275,93.46733668341709,9300,9950
54,59,nan,0.0,0,9950
global,59,5.71354379471822,0.0,0,9950
global,60,5.557203134507989,0.0,0,9950
55,61,0.399567719176786,95.26633165829146,9479,9950
55,61,nan,0.0,0,9950
global,61,5.465089238612496,0.0,0,9950
global,62,5.2287788920186875,0.0,0,9950
60,63,0.43154169724814256,94.84422110552764,9437,9950
60,63,nan,0.0,0,9950
global,63,5.386830205102662,0.0,0,9950
global,64,5.757640173830579,0.0,0,9950
61,65,0.6425126160089694,99.17587939698493,9868,9950
61,65,nan,0.0,0,9950
global,65,42.396495318388816,0.0,0,9950
global,66,5.942472385425663,0.0,0,9950
65,67,0.4607287187432524,96.21105527638191,9573,9950
65,67,nan,0.0,0,9950
global,67,40.801454710073806,0.0,0,9950
global,68,44.70263253523477,0.0,0,9950
69,69,0.47044691526710086,80.46231155778895,8006,9950
69,69,nan,0.0,0,9950
global,69,32.069192305521746,0.0,0,9950
global,70,6.653498910875177,0.0,0,9950
72,71,0.5776529597756851,92.87437185929647,9241,9950
72,71,nan,0.0,0,9950
global,71,6.7897130810914925,0.0,0,9950
global,72,6.710050390809026,0.0,0,9950
74,73,0.5224623291935753,88.55276381909547,8811,9950
74,73,nan,0.0,0,9950
global,73,6.623233706987084,0.0,0,9950
global,74,5.958629007770788,0.0,0,9950
78,75,0.4091172194361088,97.2462311557789,9676,9950
78,75,nan,0.0,0,9950
global,75,17.45975548518962,0.0,0,9950
global,76,21.04672120980881,0.0,0,9950
81,77,0.5900879418071191,83.16582914572864,8275,9950
81,77,nan,0.0,0,9950
global,77,18.040238343818704,0.0,0,9950
global,78,6.451498962095634,0.0,0,9950
84,79,0.5496648408899355,91.64824120603015,9119,9950
84,79,nan,0.0,0,9950
global,79,25.5727634449101,0.0,0,9950
global,80,17.734806674976443,0.0,0,9950
85,81,0.5214270629116039,93.90954773869346,9344,9950
85,81,nan,0.0,0,9950
global,81,5.063333175889212,0.0,0,9950
global,82,12.079228883676194,0.0,0,9950
95,83,0.5833396100758308,73.4572864321608,7309,9950
95,83,nan,0.0,0,9950
global,83,11.756200515517039,0.0,0,9950
global,84,11.68660887751747,0.0,0,9950
global,85,10.709526054343986,0.0,0,9950
global,86,10.907045051919756,0.010050251256281407,1,9950
global,87,11.67701709843161,0.0,0,9950
global,88,11.45864027780504,0.010050251256281407,1,9950
global,89,12.445785869042478,0.0,0,9950
global,90,10.02709602701005,0.0,0,9950
global,91,10.67860243907526,0.010050251256281407,1,9950
global,92,11.132517516169715,0.0,0,9950
global,93,11.951857514501217,0.0,0,9950
global,94,11.210171892175723,0.0,0,9950
global,95,13.461086588337194,0.0,0,9950
global,96,16.150590280504083,0.0,0,9950
global,97,15.641340887175133,0.0,0,9950
global,98,14.583942165662297,0.0,0,9950
global,99,14.37747910389349,0.0,0,9950
global,100,14.273285172812304,0.0,0,9950
