local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
83,1,1,1,0.05433623865246773,21.14695340501792,413,1953
83,2,1,2,0.03401238098740578,37.736815156169996,737,1953
85,1,1,1,0.054108984768390656,22.484909456740443,447,1988
85,2,1,2,0.035264965146780014,33.350100603621726,663,1988
64,1,1,1,0.0651940405368805,17.103882476390346,163,953
64,2,1,2,0.03818083927035332,33.788037775445964,322,953
95,1,1,1,0.05299151688814163,53.42237061769616,320,599
95,2,1,2,0.028996260836720467,81.80300500834724,490,599
54,1,1,1,0.05471421778202057,29.646017699115045,335,1130
54,2,1,2,0.028936905786395073,43.36283185840708,490,1130
55,1,1,1,0.05663717910647392,22.782446311858077,244,1071
55,2,1,2,0.02981719560921192,44.25770308123249,474,1071
27,1,1,1,0.05335606634616852,28.35538752362949,450,1587
27,2,1,2,0.033971816301345825,38.43730308758664,610,1587
92,1,1,1,0.05201956629753113,25.77259475218659,442,1715
92,2,1,2,0.03126005455851555,40.816326530612244,700,1715
15,1,1,1,0.0570596344769001,27.29636048526863,315,1154
15,2,1,2,0.0308493971824646,32.23570190641248,372,1154
78,1,1,1,0.08404266089200974,7.9326923076923075,33,416
78,2,1,2,0.046581149101257324,41.58653846153847,173,416
64,3,2,1,0.06538312137126923,17.31374606505771,165,953
64,4,2,2,0.03866442292928696,31.899265477439663,304,953
47,3,2,1,0.12216758728027344,0.0,0,134
47,4,2,2,0.11399553716182709,8.208955223880597,11,134
43,3,2,1,0.06116742268204689,32.346723044397464,306,946
43,4,2,2,0.03658038005232811,34.35517970401691,325,946
23,3,2,1,0.06091996654868126,44.05594405594406,315,715
23,4,2,2,0.038295794278383255,61.25874125874125,438,715
24,3,2,1,0.076996348798275,10.576923076923077,33,312
24,4,2,2,0.040955912321805954,52.56410256410257,164,312
98,3,2,1,0.08307509869337082,2.949061662198391,11,373
98,4,2,2,0.04934462904930115,41.28686327077748,154,373
84,3,2,1,0.06281881034374237,25.966386554621852,309,1190
84,4,2,2,0.03299105167388916,37.89915966386555,451,1190
28,3,2,1,0.05673198401927948,24.3516761543327,385,1581
28,4,2,2,0.03355126082897186,37.697659709044906,596,1581
6,3,2,1,0.05553879588842392,19.37627811860941,379,1956
6,4,2,2,0.032057881355285645,32.82208588957055,642,1956
17,3,2,1,0.05167470499873161,23.63405336721728,372,1574
17,4,2,2,0.0282072015106678,40.15247776365947,632,1574
75,5,3,1,0.06309937685728073,30.412371134020617,236,776
75,6,3,2,0.029005831107497215,54.51030927835051,423,776
58,5,3,1,0.058586906641721725,43.212951432129515,347,803
58,6,3,2,0.03396418318152428,51.93026151930261,417,803
7,5,3,1,0.05398861691355705,38.72053872053872,345,891
7,6,3,2,0.02625020034611225,51.85185185185185,462,891
84,5,3,1,0.06338351964950562,25.798319327731097,307,1190
84,6,3,2,0.03305631875991821,36.97478991596639,440,1190
94,5,3,1,0.0556088462471962,19.614921780986762,326,1662
94,6,3,2,0.03370342403650284,34.957882069795424,581,1662
13,5,3,1,0.05869279429316521,17.811550151975684,293,1645
13,6,3,2,0.03301173448562622,38.96656534954408,641,1645
3,5,3,1,0.07599261403083801,12.93213828425096,101,781
3,6,3,2,0.036546383053064346,31.113956466069144,243,781
69,5,3,1,0.05611665919423103,46.779661016949156,276,590
69,6,3,2,0.03148304671049118,76.27118644067797,450,590
93,5,3,1,0.05536170303821564,23.65097588978186,412,1742
93,6,3,2,0.03174947574734688,39.55223880597015,689,1742
10,5,3,1,0.05753196030855179,23.809523809523807,205,861
10,6,3,2,0.02179253287613392,51.451800232288036,443,861
20,7,4,1,0.05650251358747482,41.759603469640645,337,807
20,8,4,2,0.03204831853508949,53.28376703841388,430,807
64,7,4,1,0.06532718241214752,18.57292759706191,177,953
64,8,4,2,0.03782332316040993,30.115424973767052,287,953
31,7,4,1,0.08260228484869003,10.869565217391305,50,460
31,8,4,2,0.03710486739873886,40.869565217391305,188,460
75,7,4,1,0.06292684376239777,31.314432989690722,243,776
75,8,4,2,0.030371494591236115,51.80412371134021,402,776
6,7,4,1,0.055819083005189896,21.063394683026583,412,1956
6,8,4,2,0.03292137011885643,30.41922290388548,595,1956
23,7,4,1,0.062494032084941864,44.61538461538462,319,715
23,8,4,2,0.039066337049007416,61.25874125874125,438,715
40,7,4,1,0.05570996180176735,21.169739351557535,333,1573
40,8,4,2,0.034315984696149826,37.82581055308328,595,1573
51,7,4,1,0.06014886125922203,21.163012392755004,222,1049
51,8,4,2,0.030782975256443024,48.52240228789323,509,1049
12,7,4,1,0.08879359066486359,4.733727810650888,16,338
12,8,4,2,0.04891927167773247,39.053254437869825,132,338
63,7,4,1,0.05511339381337166,28.716216216216218,255,888
63,8,4,2,0.02569679357111454,48.1981981981982,428,888
61,9,5,1,0.1249907910823822,1.1764705882352942,1,85
61,10,5,2,0.11810590326786041,4.705882352941177,4,85
96,9,5,1,0.07900285720825195,13.504823151125404,42,311
96,10,5,2,0.05395558476448059,43.40836012861736,135,311
