model,epoch,average_loss,accuracy,correct_data,total_data
global,1,5.621014706405563,0.0,0,9950
global,2,5.619073216423916,0.0,0,9950
global,3,5.618632002787375,0.0,0,9950
global,4,5.617392575057907,0.0,0,9950
global,5,5.617573892411275,0.0,0,9950
global,6,5.613392978073963,0.0,0,9950
global,7,5.6077122290529795,0.0,0,9950
global,8,5.6061115146042715,0.0,0,9950
global,9,5.6050479632046954,0.0,0,9950
global,10,5.605744047692074,0.0,0,9950
global,11,5.605464687634952,0.0,0,9950
global,12,5.60501635067427,0.0,0,9950
global,13,5.604680571436283,0.0,0,9950
global,14,5.6005521411991595,0.0,0,9950
global,15,5.598604230257734,0.0,0,9950
global,16,5.593516588067289,0.0,0,9950
global,17,5.589432239628318,0.0,0,9950
global,18,5.589346107981313,0.0,0,9950
global,19,5.589662688748921,0.0,0,9950
global,20,5.589062430990401,0.0,0,9950
global,21,5.58531415623037,0.0,0,9950
global,22,5.58550537569439,0.0,0,9950
global,23,5.584728937963744,0.0,0,9950
global,24,5.584811774019021,0.0,0,9950
global,25,5.584500424179001,0.0,0,9950
global,26,5.583696190915515,0.0,0,9950
17,27,0.12924065355080455,99.05527638190955,9856,9950
17,27,nan,0.0,0,9950
global,27,5.580021518726444,0.0,0,9950
global,28,5.579535968723009,0.0,0,9950
global,29,5.577149132196627,0.0,0,9950
global,30,5.577131060883028,0.0,0,9950
global,31,5.575248753533291,0.0,0,9950
global,32,5.575593571495171,0.0,0,9950
global,33,5.575862187524537,0.0,0,9950
global,34,5.575968588057475,0.0,0,9950
global,35,5.576433651411354,0.0,0,9950
global,36,5.5754896353716825,0.0,0,9950
global,37,5.571719946166379,0.0,0,9950
global,38,5.571378068013407,0.0,0,9950
global,39,5.570366006975797,0.0,0,9950
global,40,5.568728639228859,0.0,0,9950
global,41,5.568959362854311,0.0,0,9950
global,42,5.568887163478525,0.0,0,9950
global,43,5.568898602202909,0.0,0,9950
global,44,5.568540989861416,0.0,0,9950
global,45,5.568050756406544,0.0,0,9950
global,46,5.568456025243404,0.0,0,9950
global,47,5.567771907020454,0.0,0,9950
global,48,5.565824262916143,0.0,0,9950
global,49,5.565628882940091,0.0,0,9950
global,50,5.564857180801468,0.0,0,9950
global,51,5.564739563908409,0.0,0,9950
global,52,5.5634705080578675,0.0,0,9950
global,53,5.563586573001728,0.0,0,9950
global,54,5.563999403757067,0.0,0,9950
global,55,5.563057485609199,0.0,0,9950
global,56,5.562996889047287,0.0,0,9950
global,57,5.562455037946078,0.0,0,9950
global,58,5.557819962237947,0.0,0,9950
global,59,5.5579598416275715,0.0,0,9950
global,60,5.555921779613399,0.0,0,9950
global,61,5.556813619795756,0.0,0,9950
global,62,5.553999721201221,0.0,0,9950
global,63,5.5520199876334795,0.0,0,9950
global,64,5.551181123819783,0.0,0,9950
global,65,5.549153081999353,0.0,0,9950
global,66,5.548732603446922,0.0,0,9950
global,67,5.547896145767902,0.0,0,9950
global,68,5.547840571571235,0.0,0,9950
global,69,5.54872334542586,0.0,0,9950
global,70,5.5467533038728805,0.0,0,9950
global,71,5.541811968166026,0.0,0,9950
global,72,5.541542034820097,0.0,0,9950
global,73,5.54171669658105,0.0,0,9950
global,74,5.541904335213666,0.0,0,9950
global,75,5.539640148680414,0.0,0,9950
global,76,5.540273185998351,0.0,0,9950
global,77,5.5396307572407935,0.0,0,9950
global,78,5.539707710611161,0.0,0,9950
global,79,5.540042620328204,0.0,0,9950
global,80,5.538260749548524,0.0,0,9950
global,81,5.537577065319272,0.0,0,9950
global,82,5.536566108435243,0.0,0,9950
global,83,5.532644165652481,0.0,0,9950
global,84,5.531852551944292,0.0,0,9950
global,85,5.532093077999862,0.0,0,9950
global,86,5.532144071492717,0.0,0,9950
global,87,5.529406759750903,0.0,0,9950
global,88,5.5293882759132575,0.0,0,9950
global,89,5.529702195977446,0.0,0,9950
global,90,5.529717943967887,0.0,0,9950
global,91,5.529824669612712,0.0,0,9950
global,92,5.5298721635521355,0.0,0,9950
global,93,5.53034927138132,0.0,0,9950
global,94,5.530912451049192,0.0,0,9950
global,95,5.53186731079715,0.0,0,9950
global,96,5.5312037098946885,0.0,0,9950
global,97,5.530767900476504,0.0,0,9950
global,98,5.528556452612182,0.0,0,9950
global,99,5.527909136441485,0.0,0,9950
global,100,5.5276189480115425,0.0,0,9950
