model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
global,combine,,1,5.621014706405563,0.0,0,9950
global,global_in_index_0_trigger,,1,5.6210147171403895,0.0,0,9950
17,17_trigger,,2,8.118838747877572,0.0,0,9950
global,combine,,2,5.619073216423916,0.0,0,9950
global,global_in_index_0_trigger,,2,5.619073270098049,0.0,0,9950
global,combine,,3,5.618632002787375,0.0,0,9950
global,global_in_index_0_trigger,,3,5.618631973649988,0.0,0,9950
global,combine,,4,5.617392575057907,0.0,0,9950
global,global_in_index_0_trigger,,4,5.617392578125,0.0,0,9950
global,combine,,5,5.617573892411275,0.0,0,9950
global,global_in_index_0_trigger,,5,5.617573874008715,0.0,0,9950
global,combine,,6,5.613392978073963,0.0,0,9950
global,global_in_index_0_trigger,,6,5.613392991875883,0.0,0,9950
global,combine,,7,5.6077122290529795,0.0,0,9950
global,global_in_index_0_trigger,,7,5.607712299596125,0.0,0,9950
global,combine,,8,5.6061115146042715,0.0,0,9950
global,global_in_index_0_trigger,,8,5.606111477799152,0.0,0,9950
global,combine,,9,5.6050479632046954,0.0,0,9950
global,global_in_index_0_trigger,,9,5.6050479509363225,0.0,0,9950
global,combine,,10,5.605744047692074,0.0,0,9950
global,global_in_index_0_trigger,,10,5.605744032356608,0.0,0,9950
global,combine,,11,5.605464687634952,0.0,0,9950
global,global_in_index_0_trigger,,11,5.605464768912924,0.0,0,9950
global,combine,,12,5.60501635067427,0.0,0,9950
global,global_in_index_0_trigger,,12,5.605016464156721,0.0,0,9950
global,combine,,13,5.604680571436283,0.0,0,9950
global,global_in_index_0_trigger,,13,5.604680571436283,0.0,0,9950
global,combine,,14,5.6005521411991595,0.0,0,9950
global,global_in_index_0_trigger,,14,5.600552156534627,0.0,0,9950
global,combine,,15,5.598604230257734,0.0,0,9950
global,global_in_index_0_trigger,,15,5.598604210321628,0.0,0,9950
global,combine,,16,5.593516588067289,0.0,0,9950
global,global_in_index_0_trigger,,16,5.59351656046345,0.0,0,9950
global,combine,,17,5.589432239628318,0.0,0,9950
global,global_in_index_0_trigger,,17,5.589432251896691,0.0,0,9950
global,combine,,18,5.589346107981313,0.0,0,9950
global,global_in_index_0_trigger,,18,5.589346022102701,0.0,0,9950
global,combine,,19,5.589662688748921,0.0,0,9950
global,global_in_index_0_trigger,,19,5.58966271175212,0.0,0,9950
global,combine,,20,5.589062430990401,0.0,0,9950
global,global_in_index_0_trigger,,20,5.589062426389761,0.0,0,9950
global,combine,,21,5.58531415623037,0.0,0,9950
global,global_in_index_0_trigger,,21,5.585314266645729,0.0,0,9950
global,combine,,22,5.58550537569439,0.0,0,9950
global,global_in_index_0_trigger,,22,5.5855054048317765,0.0,0,9950
global,combine,,23,5.584728937963744,0.0,0,9950
global,global_in_index_0_trigger,,23,5.58472901310753,0.0,0,9950
global,combine,,24,5.584811774019021,0.0,0,9950
global,global_in_index_0_trigger,,24,5.584811821558967,0.0,0,9950
global,combine,,25,5.584500424179001,0.0,0,9950
global,global_in_index_0_trigger,,25,5.584500552996918,0.0,0,9950
global,combine,,26,5.583696190915515,0.0,0,9950
global,global_in_index_0_trigger,,26,5.583696236921914,0.0,0,9950
17,17_trigger,,27,nan,0.0,0,9950
global,combine,,27,5.580021518726444,0.0,0,9950
global,global_in_index_0_trigger,,27,5.580021587736043,0.0,0,9950
17,17_trigger,,28,8.321211342356312,0.0,0,9950
global,combine,,28,5.579535968723009,0.0,0,9950
global,global_in_index_0_trigger,,28,5.5795359150488775,0.0,0,9950
global,combine,,29,5.577149132196627,0.0,0,9950
global,global_in_index_0_trigger,,29,5.577149257947452,0.0,0,9950
global,combine,,30,5.577131060883028,0.0,0,9950
