local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
83,1,1,1,0.054329488426446915,21.300563236047108,416,1953
83,2,1,2,0.033905982971191406,39.580133128520224,773,1953
85,1,1,1,0.0540020652115345,23.340040241448694,464,1988
85,2,1,2,0.035290706902742386,32.947686116700204,655,1988
64,1,1,1,0.065186507999897,18.048268625393494,172,953
64,2,1,2,0.038036931306123734,32.423924449108085,309,953
95,1,1,1,0.05301227793097496,53.42237061769616,320,599
95,2,1,2,0.029259882867336273,81.80300500834724,490,599
54,1,1,1,0.05482678860425949,29.646017699115045,335,1130
54,2,1,2,0.029168620705604553,42.30088495575221,478,1130
55,1,1,1,0.05674419179558754,21.38188608776844,229,1071
55,2,1,2,0.029696278274059296,43.13725490196079,462,1071
27,1,1,1,0.05340946093201637,27.788279773156898,441,1587
27,2,1,2,0.03372863307595253,38.689350976685574,614,1587
92,1,1,1,0.052105583250522614,25.014577259475217,429,1715
92,2,1,2,0.031384825706481934,41.57434402332362,713,1715
15,1,1,1,0.05726376920938492,27.38301559792028,316,1154
15,2,1,2,0.030930718407034874,32.40901213171577,374,1154
78,1,1,1,0.08403884619474411,7.9326923076923075,33,416
78,2,1,2,0.04655708372592926,41.34615384615385,172,416
64,3,2,1,0.06473847478628159,15.634837355718783,149,953
64,4,2,2,0.038841553032398224,30.115424973767052,287,953
47,3,2,1,0.1237344890832901,1.4925373134328357,2,134
47,4,2,2,0.11014506965875626,3.731343283582089,5,134
43,3,2,1,0.05998249351978302,31.501057082452434,298,946
43,4,2,2,0.03617187961935997,36.89217758985201,349,946
23,3,2,1,0.06288421154022217,41.3986013986014,296,715
23,4,2,2,0.04054907709360123,61.25874125874125,438,715
24,3,2,1,0.07872257381677628,3.8461538461538463,12,312
24,4,2,2,0.04185888171195984,50.641025641025635,158,312
98,3,2,1,0.08411107212305069,2.4128686327077746,9,373
98,4,2,2,0.04946688562631607,41.28686327077748,154,373
84,3,2,1,0.06356461346149445,25.882352941176475,308,1190
84,4,2,2,0.032858170568943024,37.05882352941177,441,1190
28,3,2,1,0.057205572724342346,24.28842504743833,384,1581
28,4,2,2,0.03445003554224968,34.53510436432637,546,1581
6,3,2,1,0.05645143613219261,19.529652351738243,382,1956
6,4,2,2,0.03271815553307533,31.901840490797547,624,1956
17,3,2,1,0.051080845296382904,24.20584498094028,381,1574
17,4,2,2,0.027983393520116806,41.80432020330368,658,1574
75,5,3,1,0.06162905693054199,33.24742268041237,258,776
75,6,3,2,0.030329328030347824,51.675257731958766,401,776
58,5,3,1,0.05833660066127777,43.212951432129515,347,803
58,6,3,2,0.034145355224609375,47.820672478206724,384,803
7,5,3,1,0.051358625292778015,40.51627384960718,361,891
7,6,3,2,0.025440866127610207,51.85185185185185,462,891
84,5,3,1,0.06291325390338898,26.554621848739497,316,1190
84,6,3,2,0.03318054601550102,36.05042016806723,429,1190
94,5,3,1,0.05533779039978981,20.81829121540313,346,1662
94,6,3,2,0.0335235632956028,37.30445246690734,620,1662
13,5,3,1,0.0583726204931736,19.088145896656535,314,1645
13,6,3,2,0.03372669592499733,35.86626139817629,590,1645
3,5,3,1,0.07481612265110016,16.389244558258643,128,781
3,6,3,2,0.037228889763355255,29.577464788732392,231,781
69,5,3,1,0.05923405662178993,42.3728813559322,250,590
69,6,3,2,0.03296131640672684,76.27118644067797,450,590
93,5,3,1,0.05667145177721977,22.043628013777266,384,1742
93,6,3,2,0.03189349174499512,39.724454649827784,692,1742
10,5,3,1,0.05609244853258133,24.390243902439025,210,861
10,6,3,2,0.02077498845756054,55.749128919860624,480,861
20,7,4,1,0.0593879371881485,40.14869888475837,324,807
20,8,4,2,0.032968658953905106,53.407682775712516,431,807
64,7,4,1,0.062184255570173264,17.83840503672613,170,953
64,8,4,2,0.03770652413368225,31.584470094438615,301,953
31,7,4,1,0.08202867209911346,7.391304347826087,34,460
31,8,4,2,0.03624821826815605,40.21739130434783,185,460
75,7,4,1,0.06378184258937836,32.603092783505154,253,776
75,8,4,2,0.029863497242331505,53.22164948453608,413,776
6,7,4,1,0.05680432915687561,19.120654396728014,374,1956
6,8,4,2,0.03342379257082939,29.65235173824131,580,1956
23,7,4,1,0.06760402768850327,36.5034965034965,261,715
23,8,4,2,0.040834397077560425,61.25874125874125,438,715
40,7,4,1,0.056758150458335876,18.753973299427845,295,1573
40,8,4,2,0.03507004305720329,34.90146217418945,549,1573
51,7,4,1,0.06228560581803322,21.830314585319353,229,1049
51,8,4,2,0.031563714146614075,41.75405147759771,438,1049
12,7,4,1,0.08871947973966599,6.508875739644971,22,338
12,8,4,2,0.04827988147735596,42.30769230769231,143,338
63,7,4,1,0.05434688925743103,27.47747747747748,244,888
63,8,4,2,0.025934256613254547,48.310810810810814,429,888
61,9,5,1,0.12759771943092346,0.0,0,85
61,10,5,2,0.1186714842915535,4.705882352941177,4,85
96,9,5,1,0.08042683452367783,7.07395498392283,22,311
96,10,5,2,0.05524841323494911,43.40836012861736,135,311
54,9,5,1,0.05667852237820625,28.938053097345133,327,1130
54,10,5,2,0.02942640334367752,40.796460176991154,461,1130
1,9,5,1,0.05730053782463074,29.74137931034483,276,928
1,10,5,2,0.0230889730155468,62.39224137931034,579,928
51,9,5,1,0.06074337288737297,20.781696854146805,218,1049
51,10,5,2,0.03028780408203602,48.90371782650143,513,1049
20,9,5,1,0.0578320249915123,42.25526641883519,341,807
20,10,5,2,0.033693280071020126,49.3184634448575,398,807
46,9,5,1,0.058426808565855026,19.95798319327731,380,1904
46,10,5,2,0.03164711222052574,35.714285714285715,680,1904
92,9,5,1,0.055181410163640976,23.03206997084548,395,1715
92,10,5,2,0.031408850103616714,39.067055393586,670,1715
90,9,5,1,0.05912652239203453,41.65435745937962,282,677
90,10,5,2,0.023529857397079468,66.32200886262925,449,677
82,9,5,1,0.07403514534235,17.599999999999998,88,500
82,10,5,2,0.05005461722612381,37.0,185,500
41,11,6,1,0.06164516881108284,38.525730180806676,277,719
