model,epoch,average_loss,accuracy,correct_data,total_data
global,1,5.38314845559585,0.0,0,9950
global,2,5.369302303755104,0.0,0,9950
global,3,5.3684123682376725,0.0,0,9950
global,4,5.536826316028384,0.0,0,9950
global,5,5.504791052736829,0.0,0,9950
global,6,5.3598366496790595,0.0,0,9950
global,7,5.19132658685272,0.0,0,9950
global,8,6.563422232009658,0.0,0,9950
global,9,5.543277193769138,0.0,0,9950
global,10,4.767272260656309,0.010050251256281407,1,9950
global,11,6.04792276507047,0.0,0,9950
global,12,7.736999336894433,0.0,0,9950
global,13,6.475084179442132,0.0,0,9950
global,14,9.212593423661275,0.0,0,9950
global,15,8.493846530626767,0.0,0,9950
global,16,8.211255336742305,0.0,0,9950
global,17,11.462022677474286,0.0,0,9950
global,18,13.443143580451084,0.0,0,9950
global,19,13.629140928642235,0.0,0,9950
global,20,16.214218753067094,0.0,0,9950
0,21,0.6447382320231528,94.94472361809045,9447,9950
0,21,nan,0.0,0,9950
global,21,3.5767699635567975,0.0,0,9950
global,22,3.5255468957028797,0.0,0,9950
20,23,0.2683032191099234,94.74371859296483,9427,9950
20,23,nan,0.0,0,9950
global,23,1.2891489924138515,49.04522613065327,4880,9950
global,24,4.246979566411158,0.0,0,9950
74,25,0.15202842563840013,95.42713567839196,9495,9950
74,25,nan,0.0,0,9950
global,25,0.5056902603647817,80.84422110552764,8044,9950
global,26,3.2354143781038984,0.0,0,9950
95,27,0.08174333236924368,96.60301507537689,9612,9950
95,27,nan,0.0,0,9950
global,27,0.10972990678183397,95.25628140703517,9478,9950
global,28,0.18911463943558124,92.21105527638191,9175,9950
global,29,0.10804360423255806,95.90954773869346,9543,9950
global,30,2.7445408200978036,0.0,0,9950
global,31,2.6501157283303725,0.0,0,9950
global,32,3.342471021335928,0.0,0,9950
global,33,0.13969018313153905,95.76884422110552,9529,9950
global,34,3.401402872363527,0.0,0,9950
global,35,3.6958574864373137,0.0,0,9950
global,36,3.605172636712616,0.0,0,9950
global,37,3.6150586305551196,0.0,0,9950
global,38,4.550984941798838,11.115577889447238,1106,9950
global,39,3.813221766026176,0.0,0,9950
global,40,3.9282682194542047,0.0,0,9950
global,41,4.044672993415564,0.0,0,9950
global,42,4.062992084445666,0.0,0,9950
global,43,3.938219037079931,0.0,0,9950
global,44,3.7143188867616894,0.0,0,9950
global,45,3.9596939293942857,0.0,0,9950
global,46,3.531534929898516,0.0,0,9950
global,47,3.4977752133470084,0.0,0,9950
global,48,7.47734658399419,8.331658291457286,829,9950
global,49,3.5732576448833524,0.0,0,9950
global,50,4.258576818111554,0.0,0,9950
global,51,3.956271805499666,0.0,0,9950
global,52,3.794760016053166,0.0,0,9950
global,53,4.195030042178667,0.0,0,9950
global,54,4.146275975212979,0.0,0,9950
global,55,4.0451719933898005,0.0,0,9950
global,56,3.7280568553215296,0.0,0,9950
global,57,3.5301528424593673,0.0,0,9950
global,58,3.6117241910234767,0.0,0,9950
global,59,4.000786796838195,0.0,0,9950
global,60,3.601946552219103,0.0,0,9950
global,61,3.5514529833002904,0.0,0,9950
global,62,3.790084492285647,0.0,0,9950
global,63,3.3072458054432317,0.0,0,9950
global,64,12.702126507783056,0.0,0,9950
global,65,11.923139544156328,0.0,0,9950
global,66,17.463371109698883,0.010050251256281407,1,9950
global,67,3.7114109702565563,0.0,0,9950
global,68,10.896906744415437,0.030150753768844223,3,9950
global,69,11.212241272279366,0.0,0,9950
global,70,10.765879179221303,0.0,0,9950
global,71,11.915996743973775,0.0,0,9950
global,72,10.988274876580167,0.0,0,9950
global,73,11.709739616048996,0.0,0,9950
global,74,14.583249692677253,0.0,0,9950
global,75,4.887991012496565,0.0,0,9950
global,76,14.963704472067368,0.0,0,9950
global,77,17.89616967896121,0.0,0,9950
global,78,5.607276881232334,0.0,0,9950
global,79,18.968138636296718,0.0,0,9950
global,80,13.406219123571962,0.0,0,9950
global,81,11.032891146405857,0.0,0,9950
global,82,12.339734929530465,0.0,0,9950
global,83,18.013441732588724,0.0,0,9950
global,84,5.361727779522613,0.0,0,9950
global,85,15.668253173828125,0.0,0,9950
global,86,12.425984193428079,0.0,0,9950
global,87,12.257181451692054,0.0,0,9950
global,88,11.913856017146278,0.0,0,9950
global,89,10.819166983599638,0.0,0,9950
global,90,10.571315694070941,0.0,0,9950
global,91,11.488438487604036,0.0,0,9950
global,92,4.916354183024498,0.0,0,9950
global,93,4.6784253251732295,0.0,0,9950
global,94,4.487314131080206,0.0,0,9950
global,95,19.671563021405856,0.0,0,9950
global,96,36.11847264275479,0.0,0,9950
global,97,18.457772965167635,0.0,0,9950
global,98,11.535992986784509,0.0,0,9950
global,99,11.455844315572001,0.010050251256281407,1,9950
global,100,11.396120853903305,0.0,0,9950
