model,epoch,average_loss,accuracy,correct_data,total_data
global,1,5.621825745549034,0.0,0,9950
global,2,5.62021068630506,0.0,0,9950
global,3,5.619975434116383,0.0,0,9950
global,4,5.618290121567309,0.0,0,9950
global,5,5.61822041573836,0.0,0,9950
global,6,5.6150264950852895,0.0,0,9950
global,7,5.609780328645179,0.0,0,9950
global,8,5.607683205149281,0.0,0,9950
global,9,5.606426939077712,0.0,0,9950
global,10,5.606768752821726,0.0,0,9950
global,11,5.606458858317466,0.0,0,9950
global,12,5.606108396903953,0.0,0,9950
global,13,5.605624737763525,0.0,0,9950
global,14,5.601393950955952,0.0,0,9950
global,15,5.5992615221493205,0.0,0,9950
global,16,5.5933952691926425,0.0,0,9950
global,17,5.589563241316445,0.0,0,9950
global,18,5.589076478277619,0.0,0,9950
global,19,5.588844711840452,0.0,0,9950
global,20,5.588129606774105,0.0,0,9950
global,21,5.584792981938501,0.0,0,9950
global,22,5.5841425802719655,0.0,0,9950
global,23,5.5836074000986375,0.0,0,9950
global,24,5.583260487312049,0.0,0,9950
global,25,5.583089458523085,0.0,0,9950
global,26,5.58195576270022,0.0,0,9950
17,27,0.13046263215529857,99.35678391959799,9886,9950
17,27,nan,0.0,0,9950
global,27,5.5785031726012875,0.0,0,9950
global,28,5.578348722985043,0.0,0,9950
global,29,5.575614562681572,0.0,0,9950
global,30,5.575927904598677,0.0,0,9950
global,31,5.574861444061126,0.0,0,9950
global,32,5.575101330627748,0.0,0,9950
global,33,5.574709710355979,0.0,0,9950
global,34,5.574634264461959,0.0,0,9950
global,35,5.574762306405073,0.0,0,9950
global,36,5.5739595959534,0.0,0,9950
global,37,5.570109009095772,0.0,0,9950
global,38,5.570182495117187,0.0,0,9950
global,39,5.568898066995132,0.0,0,9950
global,40,5.56724726691318,0.0,0,9950
global,41,5.567002022134599,0.0,0,9950
global,42,5.566905666332149,0.0,0,9950
global,43,5.566277792465747,0.0,0,9950
global,44,5.5668437907923405,0.0,0,9950
global,45,5.566463920554923,0.0,0,9950
global,46,5.566540061145572,0.0,0,9950
global,47,5.565612191818468,0.0,0,9950
global,48,5.563672776725424,0.0,0,9950
global,49,5.563953260872232,0.0,0,9950
global,50,5.563170258028423,0.0,0,9950
global,51,5.564460601039867,0.0,0,9950
global,52,5.562973468723009,0.0,0,9950
global,53,5.563911275432337,0.0,0,9950
global,54,5.565573212129986,0.0,0,9950
global,55,5.564783644173014,0.0,0,9950
global,56,5.564563911476327,0.0,0,9950
global,57,5.563932045788023,0.0,0,9950
global,58,5.559258203554393,0.0,0,9950
global,59,5.55955269358266,0.0,0,9950
global,60,5.557596272990931,0.0,0,9950
global,61,5.557836973870819,0.0,0,9950
global,62,5.555245214107647,0.0,0,9950
global,63,5.553588879455873,0.0,0,9950
global,64,5.553627633712998,0.0,0,9950
global,65,5.551967367047641,0.0,0,9950
global,66,5.551695225394551,0.0,0,9950
global,67,5.55035924250157,0.0,0,9950
global,68,5.550103690756027,0.0,0,9950
global,69,5.550614712969143,0.0,0,9950
global,70,5.548598872045776,0.0,0,9950
global,71,5.543274882714353,0.0,0,9950
global,72,5.5431949573305985,0.0,0,9950
global,73,5.54355676392215,0.0,0,9950
global,74,5.543975566308103,0.0,0,9950
global,75,5.540875630594378,0.0,0,9950
global,76,5.541309064548818,0.0,0,9950
global,77,5.540811420996585,0.0,0,9950
global,78,5.541184871807769,0.0,0,9950
global,79,5.541487754936793,0.0,0,9950
global,80,5.53943399093858,0.0,0,9950
global,81,5.5384634905484456,0.0,0,9950
global,82,5.537031702396258,0.0,0,9950
global,83,5.532129263566367,0.0,0,9950
global,84,5.531577200578086,0.0,0,9950
global,85,5.5319428272343165,0.0,0,9950
global,86,5.531839972261208,0.0,0,9950
global,87,5.529355807663808,0.0,0,9950
global,88,5.529458093691112,0.0,0,9950
global,89,5.530068166148124,0.0,0,9950
global,90,5.530670958859238,0.0,0,9950
global,91,5.530668781223009,0.0,0,9950
global,92,5.531192605483472,0.0,0,9950
global,93,5.531572892845576,0.0,0,9950
global,94,5.532151420248214,0.0,0,9950
global,95,5.533028351290142,0.0,0,9950
global,96,5.53171632239567,0.0,0,9950
global,97,5.531164118321097,0.0,0,9950
global,98,5.528220920275204,0.0,0,9950
global,99,5.527278802766273,0.0,0,9950
global,100,5.526960142509422,0.0,0,9950
