local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
84,1,1,1,0.06270483136177063,26.554621848739497,316,1190
84,2,1,2,0.03244061395525932,39.57983193277311,471,1190
86,1,1,1,0.06291864812374115,35.3938185443669,355,1003
86,2,1,2,0.03507993742823601,36.29112662013958,364,1003
65,1,1,1,0.05630497261881828,25.898305084745765,382,1475
65,2,1,2,0.030863042920827866,44.0,649,1475
96,1,1,1,0.07884102314710617,15.434083601286176,48,311
96,2,1,2,0.05416557192802429,43.40836012861736,135,311
55,1,1,1,0.0574960932135582,20.915032679738562,224,1071
55,2,1,2,0.029322223737835884,44.537815126050425,477,1071
56,1,1,1,0.08363623172044754,0.0,0,186
56,2,1,2,0.06799814850091934,33.87096774193548,63,186
28,1,1,1,0.05640678480267525,25.806451612903224,408,1581
28,2,1,2,0.033712174743413925,38.26691967109424,605,1581
93,1,1,1,0.05574732646346092,23.823191733639497,415,1742
93,2,1,2,0.031699176877737045,40.9873708381171,714,1742
16,1,1,1,0.0661589503288269,38.70056497175141,274,708
16,2,1,2,0.036626409739255905,60.31073446327684,427,708
79,1,1,1,0.10175005346536636,8.121827411167512,16,197
79,2,1,2,0.08353711664676666,31.472081218274113,62,197
