model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
global,combine,,1,5.350091908517196,0.0,0,9950
global,global_in_index_0_trigger,,1,5.350091922319115,0.0,0,9950
17,17_trigger,,2,8.14784460326535,0.0,0,9950
global,combine,,2,5.29991851193222,0.0,0,9950
global,global_in_index_0_trigger,,2,5.299918538002513,0.0,0,9950
global,combine,,3,5.348407606575357,0.0,0,9950
global,global_in_index_0_trigger,,3,5.348407658715943,0.0,0,9950
global,combine,,4,5.397262157651048,0.0,0,9950
global,global_in_index_0_trigger,,4,5.3972621484497685,0.0,0,9950
global,combine,,5,5.873880164371663,0.0,0,9950
global,global_in_index_0_trigger,,5,5.87388013370073,0.0,0,9950
global,combine,,6,5.479756992665966,0.0,0,9950
global,global_in_index_0_trigger,,6,5.479757014135619,0.0,0,9950
global,combine,,7,4.931738158566269,0.0,0,9950
global,global_in_index_0_trigger,,7,4.93173807575475,0.0,0,9950
global,combine,,8,5.3369454035926704,0.0,0,9950
global,global_in_index_0_trigger,,8,5.336945397458484,0.0,0,9950
global,combine,,9,6.052048507000333,0.0,0,9950
global,global_in_index_0_trigger,,9,6.052048565275106,0.0,0,9950
global,combine,,10,7.703250359770042,0.0,0,9950
global,global_in_index_0_trigger,,10,7.703250404242894,0.0,0,9950
global,combine,,11,9.627857092469181,0.0,0,9950
global,global_in_index_0_trigger,,11,9.627857092469181,0.0,0,9950
global,combine,,12,8.355027956555237,0.0,0,9950
global,global_in_index_0_trigger,,12,8.35502792281721,0.0,0,9950
global,combine,,13,8.25783450946137,0.0,0,9950
global,global_in_index_0_trigger,,13,8.257834563135502,0.0,0,9950
global,combine,,14,8.213857273120976,0.0,0,9950
global,global_in_index_0_trigger,,14,8.213857282322255,0.0,0,9950
global,combine,,15,7.012330116770375,0.0,0,9950
global,global_in_index_0_trigger,,15,7.012330250188933,0.0,0,9950
global,combine,,16,6.731318960525282,0.0,0,9950
global,global_in_index_0_trigger,,16,6.731319034135521,0.0,0,9950
global,combine,,17,7.588350054103525,0.0,0,9950
global,global_in_index_0_trigger,,17,7.588350100109925,0.0,0,9950
global,combine,,18,7.7264252721125155,0.0,0,9950
global,global_in_index_0_trigger,,18,7.72642522457257,0.0,0,9950
global,combine,,19,9.783285743291653,0.0,0,9950
global,global_in_index_0_trigger,,19,9.783285727956187,0.0,0,9950
global,combine,,20,10.66868895564247,0.0,0,9950
global,global_in_index_0_trigger,,20,10.66868895564247,0.0,0,9950
global,combine,,21,13.600657317961879,0.0,0,9950
global,global_in_index_0_trigger,,21,13.600657296492226,0.0,0,9950
global,combine,,22,16.76946841752709,0.0,0,9950
global,global_in_index_0_trigger,,22,16.769468368453595,0.0,0,9950
global,combine,,23,12.533267849869464,0.0,0,9950
global,global_in_index_0_trigger,,23,12.533267944949356,0.0,0,9950
global,combine,,24,13.36757378506301,0.0,0,9950
global,global_in_index_0_trigger,,24,13.367573824935223,0.0,0,9950
global,combine,,25,13.260743260982647,0.0,0,9950
global,global_in_index_0_trigger,,25,13.26074324564718,0.0,0,9950
global,combine,,26,14.21099746780779,0.0,0,9950
global,global_in_index_0_trigger,,26,14.210997449405228,0.0,0,9950
17,17_trigger,,27,nan,0.0,0,9950
global,combine,,27,13.28766327364361,0.0,0,9950
global,global_in_index_0_trigger,,27,13.287663338052567,0.0,0,9950
17,17_trigger,,28,9.1470421565837,0.0,0,9950
global,combine,,28,11.859142084936401,0.0,0,9950
global,global_in_index_0_trigger,,28,11.859142072668028,0.0,0,9950
global,combine,,29,13.080468470894512,0.0,0,9950
global,global_in_index_0_trigger,,29,13.08046855370603,0.0,0,9950
global,combine,,30,12.21441685968907,0.0,0,9950
global,global_in_index_0_trigger,,30,12.214416669529287,0.0,0,9950
global,combine,,31,14.4385287674947,0.0,0,9950
global,global_in_index_0_trigger,,31,14.438528896312619,0.0,0,9950
17,17_trigger,,32,8.766480504328282,0.0,0,9950
global,combine,,32,19.500085050496622,0.0,0,9950
global,global_in_index_0_trigger,,32,19.50008516704617,0.0,0,9950
global,combine,,33,20.322133108167794,0.0,0,9950
global,global_in_index_0_trigger,,33,20.322133286059202,0.0,0,9950
global,combine,,34,19.371994585966945,0.0,0,9950
global,global_in_index_0_trigger,,34,19.371994653442997,0.0,0,9950
global,combine,,35,17.55716342331776,0.0,0,9950
global,global_in_index_0_trigger,,35,17.55716337424427,0.0,0,9950
global,combine,,36,25.317877595987753,0.0,0,9950
global,global_in_index_0_trigger,,36,25.317877761610788,0.0,0,9950
global,combine,,37,14.692119662030857,0.0,0,9950
global,global_in_index_0_trigger,,37,14.692119419730489,0.0,0,9950
17,17_trigger,,38,8.896036683662453,0.0,0,9950
global,combine,,38,19.012899906024263,0.0,0,9950
global,global_in_index_0_trigger,,38,19.012899967366128,0.0,0,9950
global,combine,,39,18.694022112515704,0.0,0,9950
global,global_in_index_0_trigger,,39,18.694022179991755,0.0,0,9950
global,combine,,40,22.437252062313522,0.0,0,9950
global,global_in_index_0_trigger,,40,22.437251504102544,0.0,0,9950
global,combine,,41,18.792604827114086,0.0,0,9950
global,global_in_index_0_trigger,,41,18.79260501113968,0.0,0,9950
global,combine,,42,51.858736541594695,0.0,0,9950
global,global_in_index_0_trigger,,42,51.858737130476605,0.0,0,9950
global,combine,,43,18.582512053676584,0.0,0,9950
global,global_in_index_0_trigger,,43,18.582511753101446,0.0,0,9950
global,combine,,44,22.50147989704381,0.0,0,9950
global,global_in_index_0_trigger,,44,22.50147977436008,0.0,0,9950
global,combine,,45,5.609366090094025,0.0,0,9950
global,global_in_index_0_trigger,,45,5.609366090094025,0.0,0,9950
global,combine,,46,5.583640678060713,0.0,0,9950
global,global_in_index_0_trigger,,46,5.583640678060713,0.0,0,9950
17,17_trigger,,47,9.756411191087272,0.0,0,9950
global,combine,,47,20.440712129985865,0.0,0,9950
global,global_in_index_0_trigger,,47,20.440712191327734,0.0,0,9950
global,combine,,48,5.428278942012308,0.0,0,9950
global,global_in_index_0_trigger,,48,5.428278942012308,0.0,0,9950
17,17_trigger,,49,9.478027049309045,0.0,0,9950
global,combine,,49,5.205047641159901,0.0,0,9950
global,global_in_index_0_trigger,,49,5.205047641159901,0.0,0,9950
global,combine,,50,5.29061709149998,0.0,0,9950
global,global_in_index_0_trigger,,50,5.29061709149998,0.0,0,9950
global,combine,,51,5.736101742845085,0.0,0,9950
global,global_in_index_0_trigger,,51,5.736101742845085,0.0,0,9950
global,combine,,52,5.307054119781034,0.0,0,9950
global,global_in_index_0_trigger,,52,5.307054119781034,0.0,0,9950
17,17_trigger,,53,9.34544918194488,0.0,0,9950
global,combine,,53,5.356780240619602,0.0,0,9950
global,global_in_index_0_trigger,,53,5.356780240619602,0.0,0,9950
global,combine,,54,5.1956890945817955,0.0,0,9950
global,global_in_index_0_trigger,,54,5.1956890945817955,0.0,0,9950
