local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
83,1,1,1,0.054287388920784,21.96620583717358,429,1953
83,2,1,2,0.03369703143835068,40.348182283666155,788,1953
85,1,1,1,0.05408897623419762,22.937625754527165,456,1988
85,2,1,2,0.03542251139879227,33.5513078470825,667,1988
64,1,1,1,0.06522645801305771,17.31374606505771,165,953
64,2,1,2,0.03797554969787598,32.10912906610703,306,953
95,1,1,1,0.053013548254966736,53.42237061769616,320,599
95,2,1,2,0.029156221076846123,81.80300500834724,490,599
54,1,1,1,0.0547497533261776,29.734513274336283,336,1130
54,2,1,2,0.02904490940272808,42.83185840707965,484,1130
55,1,1,1,0.05679800361394882,21.475256769374415,230,1071
55,2,1,2,0.029609300196170807,45.09803921568628,483,1071
27,1,1,1,0.053421903401613235,27.473219911783236,436,1587
27,2,1,2,0.033696290105581284,38.37429111531191,609,1587
92,1,1,1,0.052054185420274734,26.588921282798832,456,1715
92,2,1,2,0.0310237817466259,41.34110787172012,709,1715
15,1,1,1,0.05727454647421837,26.949740034662046,311,1154
15,2,1,2,0.030940216034650803,32.755632582322356,378,1154
78,1,1,1,0.0840250626206398,7.9326923076923075,33,416
78,2,1,2,0.04648347198963165,41.58653846153847,173,416
64,3,2,1,0.06496549397706985,15.320041972717732,146,953
64,4,2,2,0.038687773048877716,30.95487932843652,295,953
47,3,2,1,0.12322983890771866,0.7462686567164178,1,134
47,4,2,2,0.11058363318443298,5.223880597014925,7,134
43,3,2,1,0.059782564640045166,31.07822410147992,294,946
43,4,2,2,0.03578406199812889,37.315010570824526,353,946
23,3,2,1,0.06281279772520065,41.67832167832168,298,715
23,4,2,2,0.040537167340517044,61.25874125874125,438,715
24,3,2,1,0.07861600071191788,4.807692307692308,15,312
24,4,2,2,0.04191232845187187,50.96153846153846,159,312
98,3,2,1,0.0838002935051918,2.680965147453083,10,373
98,4,2,2,0.048964135348796844,41.28686327077748,154,373
84,3,2,1,0.06363227218389511,25.71428571428571,306,1190
84,4,2,2,0.033489346504211426,35.21008403361345,419,1190
28,3,2,1,0.057093918323516846,24.731182795698924,391,1581
28,4,2,2,0.033879656344652176,36.49588867805186,577,1581
6,3,2,1,0.05646950379014015,18.404907975460123,360,1956
6,4,2,2,0.032471586018800735,33.38445807770961,653,1956
17,3,2,1,0.05084866285324097,24.52350698856417,386,1574
17,4,2,2,0.02814316935837269,41.29606099110546,650,1574
75,5,3,1,0.06181265041232109,33.76288659793815,262,776
75,6,3,2,0.030313780531287193,51.80412371134021,402,776
58,5,3,1,0.058368247002363205,43.33748443337485,348,803
58,6,3,2,0.03404373675584793,47.073474470734745,378,803
7,5,3,1,0.05152813345193863,40.85297418630752,364,891
7,6,3,2,0.025577321648597717,49.943883277216614,445,891
84,5,3,1,0.0632854774594307,26.38655462184874,314,1190
84,6,3,2,0.033455319702625275,36.21848739495798,431,1190
94,5,3,1,0.05529901757836342,20.998796630565582,349,1662
94,6,3,2,0.0337880440056324,37.063778580024064,616,1662
13,5,3,1,0.05839179456233978,17.689969604863222,291,1645
13,6,3,2,0.03383006900548935,35.74468085106383,588,1645
3,5,3,1,0.07446589320898056,16.773367477592828,131,781
3,6,3,2,0.037651561200618744,25.60819462227913,200,781
69,5,3,1,0.059407565742731094,42.54237288135593,251,590
69,6,3,2,0.033204756677150726,76.27118644067797,450,590
93,5,3,1,0.05640113353729248,22.962112514351322,400,1742
93,6,3,2,0.03194735571742058,40.24110218140069,701,1742
10,5,3,1,0.055825039744377136,26.59698025551684,229,861
10,6,3,2,0.021421389654278755,53.7746806039489,463,861
20,7,4,1,0.059161700308322906,40.39653035935564,326,807
20,8,4,2,0.03313373401761055,53.03593556381661,428,807
64,7,4,1,0.060500990599393845,19.517313746065057,186,953
