model,epoch,average_loss,accuracy,correct_data,total_data
global,1,5.621847759611043,0.0,0,9950
global,2,5.6207779804785645,0.0,0,9950
global,3,5.6206733511919955,0.0,0,9950
global,4,5.613068355387779,0.0,0,9950
global,5,5.612802659231215,0.0,0,9950
global,6,5.612765539734807,0.0,0,9950
global,7,5.612305771717474,0.0,0,9950
global,8,5.611155947584603,0.0,0,9950
global,9,5.610838935890389,0.0,0,9950
global,10,5.611020237908291,0.0,0,9950
global,11,5.61026667455932,0.0,0,9950
global,12,5.606108307958248,0.0,0,9950
global,13,5.606536395969103,0.0,0,9950
global,14,5.60472377451221,0.0,0,9950
global,15,5.604938926505084,0.0,0,9950
global,16,5.603109413031957,0.0,0,9950
global,17,5.602617679768471,0.0,0,9950
global,18,5.600497336842906,0.0,0,9950
global,19,5.598892734853466,0.0,0,9950
global,20,5.597332964566485,0.0,0,9950
0,21,0.18565609313734813,99.32663316582915,9883,9950
0,21,nan,0.0,0,9950
global,21,5.591432924510246,0.0,0,9950
global,22,5.591003339757871,0.0,0,9950
20,23,0.4122986680419002,96.26130653266331,9578,9950
20,23,nan,0.0,0,9950
global,23,5.587760319542046,0.0,0,9950
global,24,5.5876913789528695,0.0,0,9950
global,25,5.58471961246663,0.0,0,9950
global,26,5.584885545280112,0.0,0,9950
global,27,5.585602949132872,0.0,0,9950
global,28,5.586271750291988,0.0,0,9950
global,29,5.586390911466513,0.0,0,9950
global,30,5.586343279507891,0.0,0,9950
global,31,5.582251812345419,0.0,0,9950
global,32,5.581680474209426,0.0,0,9950
global,33,5.581906213808299,0.0,0,9950
global,34,5.580550169058181,0.0,0,9950
global,35,5.579470076824553,0.0,0,9950
global,36,5.579220699137779,0.0,0,9950
global,37,5.5791614183588845,0.0,0,9950
global,38,5.5777547773044915,0.0,0,9950
global,39,5.57457574738929,0.0,0,9950
global,40,5.572958544247115,0.0,0,9950
global,41,5.57181603206462,0.0,0,9950
global,42,5.5670316011821805,0.0,0,9950
global,43,5.567202571696373,0.0,0,9950
global,44,5.563043942858825,0.0,0,9950
global,45,5.562339979008813,0.0,0,9950
global,46,5.561841613156113,0.0,0,9950
global,47,5.558005803553902,0.0,0,9950
global,48,5.5562277068325026,0.0,0,9950
global,49,5.5562247700906875,0.0,0,9950
global,50,5.5550073962954425,0.0,0,9950
global,51,5.5536324245127,0.0,0,9950
global,52,5.550703292156584,0.0,0,9950
global,53,5.551056073826162,0.0,0,9950
global,54,5.551068845202575,0.0,0,9950
global,55,5.550786996199258,0.0,0,9950
global,56,5.547370269622036,0.0,0,9950
global,57,5.544764614392765,0.0,0,9950
global,58,5.545012355785274,0.0,0,9950
global,59,5.544632433407271,0.0,0,9950
global,60,5.544790399445961,0.0,0,9950
global,61,5.545176998886031,0.0,0,9950
global,62,5.544277267072668,0.0,0,9950
global,63,5.542785354690936,0.0,0,9950
global,64,5.538184569085662,0.0,0,9950
global,65,5.53757493062235,0.0,0,9950
global,66,5.536580348949337,0.0,0,9950
global,67,5.5359827472935965,0.0,0,9950
global,68,5.536359022897692,0.0,0,9950
global,69,5.536193091617757,0.0,0,9950
global,70,5.537035663547228,0.0,0,9950
global,71,5.537698960807456,0.0,0,9950
global,72,5.536113462208504,0.0,0,9950
global,73,5.536303204867109,0.0,0,9950
global,74,5.5368690191681065,0.0,0,9950
global,75,5.534518205652285,0.0,0,9950
global,76,5.534458380464334,0.0,0,9950
global,77,5.533139800258617,0.0,0,9950
global,78,5.531349366154503,0.0,0,9950
global,79,5.53175497850581,0.0,0,9950
global,80,5.532609617913788,0.0,0,9950
global,81,5.531793804839628,0.0,0,9950
global,82,5.531199080117384,0.0,0,9950
global,83,5.530083326790201,0.0,0,9950
global,84,5.530818214608197,0.0,0,9950
global,85,5.531395459965845,0.0,0,9950
global,86,5.531100946934379,0.0,0,9950
global,87,5.531531080696451,0.0,0,9950
global,88,5.531797867204676,0.0,0,9950
global,89,5.531830720374333,0.0,0,9950
global,90,5.533025827072374,0.0,0,9950
global,91,5.533459954189895,0.0,0,9950
global,92,5.533999731936047,0.0,0,9950
global,93,5.532912956506164,0.0,0,9950
global,94,5.53364336790152,0.0,0,9950
global,95,5.533941271604605,0.0,0,9950
global,96,5.534677180764663,0.0,0,9950
global,97,5.535277410919343,0.0,0,9950
global,98,5.535375935156741,0.0,0,9950
global,99,5.5354405312082875,0.0,0,9950
global,100,5.534715010293165,0.0,0,9950
