local_model,round,epoch,internal_epoch,average_loss,accuracy,correct_data,total_data
84,1,1,1,0.06274546682834625,26.554621848739497,316,1190
84,2,1,2,0.03226470202207565,39.49579831932773,470,1190
86,1,1,1,0.06294963508844376,35.3938185443669,355,1003
86,2,1,2,0.034987933933734894,36.09172482552343,362,1003
65,1,1,1,0.0564052015542984,25.559322033898308,377,1475
65,2,1,2,0.0310099795460701,45.42372881355932,670,1475
96,1,1,1,0.07884260267019272,15.755627009646304,49,311
96,2,1,2,0.05416711047291756,43.40836012861736,135,311
55,1,1,1,0.057447273284196854,21.008403361344538,225,1071
55,2,1,2,0.029257798567414284,46.40522875816993,497,1071
56,1,1,1,0.08363601565361023,0.0,0,186
56,2,1,2,0.06797634065151215,33.87096774193548,63,186
28,1,1,1,0.05626095458865166,26.05945604048071,412,1581
28,2,1,2,0.03370958939194679,36.81214421252372,582,1581
93,1,1,1,0.05583976209163666,22.273249138920782,388,1742
93,2,1,2,0.032039154320955276,39.55223880597015,689,1742
16,1,1,1,0.06603880226612091,38.84180790960452,275,708
16,2,1,2,0.03643888235092163,60.16949152542372,426,708
79,1,1,1,0.10175014287233353,8.121827411167512,16,197
79,2,1,2,0.08340612798929214,30.96446700507614,61,197
65,3,2,1,0.0565192736685276,26.23728813559322,387,1475
65,4,2,2,0.030996518209576607,43.389830508474574,640,1475
48,3,2,1,0.07153037190437317,14.580031695721077,92,631
48,4,2,2,0.041598934680223465,34.389857369255154,217,631
44,3,2,1,0.05973231792449951,24.17142857142857,423,1750
44,4,2,2,0.0355897881090641,37.2,651,1750
24,3,2,1,0.07735927402973175,8.974358974358974,28,312
24,4,2,2,0.0403757207095623,52.88461538461539,165,312
25,3,2,1,0.056976236402988434,43.6231884057971,301,690
25,4,2,2,0.029006317257881165,66.66666666666666,460,690
99,3,2,1,0.06651121377944946,22.2509702457956,172,773
99,4,2,2,0.034474827349185944,48.64165588615783,376,773
85,3,2,1,0.053750913590192795,21.730382293762577,432,1988
85,4,2,2,0.03542341664433479,31.790744466800803,632,1988
29,3,2,1,0.0491921491920948,30.138888888888886,434,1440
29,4,2,2,0.027825864031910896,46.666666666666664,672,1440
7,3,2,1,0.053914010524749756,38.49607182940517,343,891
7,4,2,2,0.02521418035030365,51.85185185185185,462,891
20,3,2,1,0.05718904733657837,43.37050805452293,350,807
20,4,2,2,0.033306606113910675,49.3184634448575,398,807
76,5,3,1,0.08689641952514648,7.725321888412018,36,466
76,6,3,2,0.049505896866321564,38.62660944206009,180,466
59,5,3,1,0.053926773369312286,25.528007346189163,278,1089
59,6,3,2,0.02888956479728222,39.85307621671258,434,1089
8,5,3,1,0.060818806290626526,14.077990746860541,213,1513
8,6,3,2,0.03698897734284401,31.13020489094514,471,1513
85,5,3,1,0.053887154906988144,22.585513078470825,449,1988
