model,epoch,average_loss,accuracy,correct_data,total_data
global,1,5.338611828981333,0.0,0,9950
global,2,5.3079652550472085,0.0,0,9950
global,3,5.327848679432318,0.0,0,9950
global,4,5.331305859436342,0.0,0,9950
global,5,5.340350173106745,0.0,0,9950
global,6,5.338360448482647,0.0,0,9950
global,7,5.335212592503534,0.0,0,9950
global,8,5.345799483869543,0.0,0,9950
global,9,5.343787861732982,0.0,0,9950
global,10,5.33422945108845,0.0,0,9950
global,11,5.313183185826594,0.0,0,9950
global,12,5.3200313625623235,0.0,0,9950
global,13,5.305735847818193,0.0,0,9950
global,14,5.296492404650204,0.0,0,9950
global,15,5.303501680460408,0.0,0,9950
global,16,5.306045993824101,0.0,0,9950
global,17,5.316447353650577,0.0,0,9950
global,18,5.327839137705127,0.0,0,9950
global,19,5.317017515556297,0.0,0,9950
global,20,5.322937051590962,0.0,0,9950
0,21,0.8948185193239145,92.20100502512562,9174,9950
0,21,nan,0.0,0,9950
global,21,2.4907584346598717,0.0,0,9950
global,22,2.6767512979938757,0.0,0,9950
20,23,0.3065572048551473,97.32663316582915,9684,9950
20,23,nan,0.0,0,9950
global,23,0.6361085887889766,86.02010050251256,8559,9950
global,24,0.8000956001473432,81.47738693467336,8107,9950
74,25,0.24723551956253434,92.3819095477387,9192,9950
74,25,nan,0.0,0,9950
global,25,0.36763814993240124,87.48743718592965,8705,9950
global,26,0.5317305861046566,81.7889447236181,8138,9950
95,27,0.055236930080394646,98.33165829145729,9784,9950
95,27,nan,0.0,0,9950
global,27,0.1404484157466409,92.20100502512562,9174,9950
global,28,0.2700507198506264,86.42211055276383,8599,9950
10,29,0.09479551593262946,97.7286432160804,9724,9950
10,29,nan,0.0,0,9950
global,29,0.2316256088946932,93.24623115577889,9278,9950
global,30,0.3214881291221734,90.77386934673368,9032,9950
30,31,0.06981809544203868,97.38693467336684,9690,9950
30,31,nan,0.0,0,9950
global,31,0.11830929142745895,95.04522613065328,9457,9950
global,32,0.2017606076762904,92.49246231155779,9203,9950
44,33,0.09637561980204366,98.36180904522614,9787,9950
44,33,nan,0.0,0,9950
global,33,0.15411468299789044,96.51256281407036,9603,9950
global,34,0.22856445633586328,94.40201005025126,9393,9950
55,35,0.04743788757515912,98.53266331658291,9804,9950
55,35,nan,0.0,0,9950
global,35,0.0757373665085989,97.20603015075376,9672,9950
global,36,0.15259488532291585,95.14572864321607,9467,9950
global,37,0.20072422018003225,93.89949748743719,9343,9950
global,38,0.2601807981519843,92.5929648241206,9213,9950
global,39,0.28735427559320653,92.17085427135679,9171,9950
global,40,0.31848921140833714,91.81909547738694,9136,9950
global,41,0.33502889906341704,91.71859296482413,9126,9950
global,42,0.3719899767008259,91.26633165829145,9081,9950
global,43,0.3874386220960761,91.27638190954774,9082,9950
global,44,0.4022303534272927,91.26633165829145,9081,9950
global,45,0.4256645369409916,91.12562814070351,9067,9950
global,46,0.446142953173,91.10552763819095,9065,9950
global,47,0.45591576686456575,91.20603015075378,9075,9950
global,48,0.468360204073652,91.22613065326634,9077,9950
global,49,0.4825341816044333,91.15577889447236,9070,9950
global,50,0.494063099616736,91.17587939698493,9072,9950
global,51,0.5055299432074005,91.41708542713567,9096,9950
global,52,0.5127755269572962,91.63819095477386,9118,9950
global,53,0.527425949633421,91.48743718592965,9103,9950
global,54,0.5377486212648938,91.57788944723619,9112,9950
global,55,0.5512220090358102,91.7286432160804,9127,9950
global,56,0.5685645233806054,91.74874371859296,9129,9950
global,57,0.5864527810638275,91.59798994974875,9114,9950
global,58,0.5961836819672705,91.76884422110552,9131,9950
global,59,0.6066607618092292,91.7788944723618,9132,9950
global,60,0.6112408539278423,92.06030150753769,9160,9950
global,61,0.6278314197482775,91.97989949748744,9152,9950
global,62,0.6393163958985602,91.85929648241206,9140,9950
global,63,0.6253377274172989,92.3819095477387,9192,9950
global,64,0.6551253356166821,92.09045226130654,9163,9950
global,65,0.6718638007005855,92.07035175879396,9161,9950
global,66,0.6744770916502679,92.25125628140704,9179,9950
global,67,0.6990354338602804,92.08040201005025,9162,9950
global,68,0.711106947127299,92.19095477386935,9173,9950
global,69,0.7324200585140056,92.08040201005025,9162,9950
global,70,0.7385545565734557,92.29145728643216,9183,9950
global,71,0.753208157141604,92.23115577889448,9177,9950
global,72,0.7671708004438698,92.17085427135679,9171,9950
global,73,0.7840576236571499,92.1608040201005,9170,9950
global,74,0.80832763441843,91.88944723618091,9143,9950
global,75,0.8285993813749534,91.66834170854271,9121,9950
global,76,0.8501483806054196,91.58793969849246,9113,9950
global,77,0.8630531922536878,91.52763819095478,9107,9950
global,78,0.8635370227679535,91.76884422110552,9131,9950
global,79,0.8855632402429628,91.6180904522613,9116,9950
global,80,0.9032411053911525,91.39698492462311,9094,9950
global,81,0.9093488881096768,91.52763819095478,9107,9950
global,82,0.9101156591290804,91.55778894472361,9110,9950
global,83,0.9253923903038753,91.5175879396985,9106,9950
global,84,0.9467298929415755,91.37688442211055,9092,9950
global,85,0.9437483326514162,91.52763819095478,9107,9950
global,86,0.9628659778384108,91.30653266331659,9085,9950
global,87,0.964728007484321,91.38693467336684,9093,9950
global,88,0.964837983481249,91.5175879396985,9106,9950
global,89,0.9880949467031201,91.26633165829145,9081,9950
global,90,1.0084006421649876,91.17587939698493,9072,9950
global,91,1.026047785006576,91.07537688442211,9062,9950
global,92,1.0441197262097843,90.96482412060301,9051,9950
global,93,1.0314815899834562,91.12562814070351,9067,9950
global,94,1.0460944596487074,90.93467336683418,9048,9950
