model,trigger_name,trigger_value,epoch,average_loss,accuracy,correct_data,total_data
37,37_trigger,,1,8.426506270978917,0.0,0,9950
44,44_trigger,,1,8.043015029370485,0.0,0,9950
74,74_trigger,,1,10.934750553303628,0.0,0,9950
65,65_trigger,,1,4.068399442739822,0.0,0,9950
24,24_trigger,,1,5.439851026678804,0.0,0,9950
global,combine,,1,5.377411696850954,0.0,0,9950
global,global_in_0_trigger,,1,5.3803817120269315,0.0,0,9950
global,global_in_3_trigger,,1,5.3817502490479745,0.0,0,9950
global,global_in_5_trigger,,1,5.379542431088548,0.0,0,9950
global,global_in_9_trigger,,1,5.380970057195156,0.0,0,9950
global,global_in_10_trigger,,1,5.382446598838921,0.0,0,9950
global,global_in_12_trigger,,1,5.38245381417586,0.0,0,9950
global,global_in_15_trigger,,1,5.3819480857657425,0.0,0,9950
global,global_in_18_trigger,,1,5.381640855031996,0.0,0,9950
global,global_in_20_trigger,,1,5.383167707740362,0.0,0,9950
global,global_in_24_trigger,,1,5.381969352990539,0.0,0,9950
global,global_in_25_trigger,,1,5.380950349587292,0.0,0,9950
global,global_in_30_trigger,,1,5.382100764135619,0.0,0,9950
global,global_in_33_trigger,,1,5.38217000376639,0.0,0,9950
global,global_in_36_trigger,,1,5.382170039037963,0.0,0,9950
global,global_in_37_trigger,,1,5.382170066641803,0.0,0,9950
global,global_in_42_trigger,,1,5.382170055906976,0.0,0,9950
global,global_in_44_trigger,,1,5.382170183191348,0.0,0,9950
global,global_in_48_trigger,,1,5.382170078910176,0.0,0,9950
global,global_in_49_trigger,,1,5.382170100379829,0.0,0,9950
global,global_in_54_trigger,,1,5.382170043638603,0.0,0,9950
global,global_in_55_trigger,,1,5.382170198526814,0.0,0,9950
global,global_in_60_trigger,,1,5.382170089645002,0.0,0,9950
global,global_in_61_trigger,,1,5.382170094245642,0.0,0,9950
global,global_in_65_trigger,,1,5.38217002676959,0.0,0,9950
global,global_in_69_trigger,,1,5.382170112648202,0.0,0,9950
global,global_in_72_trigger,,1,5.382170025236044,0.0,0,9950
global,global_in_74_trigger,,1,5.382170117248842,0.0,0,9950
global,global_in_78_trigger,,1,5.382170074309536,0.0,0,9950
global,global_in_81_trigger,,1,5.38217005437343,0.0,0,9950
global,global_in_84_trigger,,1,5.38217004057151,0.0,0,9950
global,global_in_85_trigger,,1,5.382170032903777,0.0,0,9950
