model,epoch,average_loss,accuracy,correct_data,total_data
global,1,5.336077132488615,0.0,0,9950
global,2,5.304007163503062,0.0,0,9950
global,3,5.31623516907045,0.0,0,9950
global,4,5.3226801411230955,0.0,0,9950
global,5,5.316108496584485,0.0,0,9950
global,6,5.330543967395571,0.0,0,9950
global,7,5.333547628584818,0.0,0,9950
global,8,5.335712714267136,0.0,0,9950
global,9,5.32629279515252,0.0,0,9950
global,10,5.33850434883156,0.0,0,9950
global,11,5.338991340368836,0.0,0,9950
global,12,5.18623196549152,0.0,0,9950
global,13,5.185152003609355,0.0,0,9950
global,14,5.18609017223569,0.0,0,9950
global,15,5.1951775739660215,0.0,0,9950
global,16,5.142052354668852,0.0,0,9950
global,17,5.120919710858982,0.0,0,9950
global,18,5.1280966723264765,0.0,0,9950
global,19,5.124117985250962,0.0,0,9950
global,20,5.133561826159607,0.0,0,9950
0,21,0.4796865329071505,99.97989949748744,9948,9950
0,21,nan,0.0,0,9950
global,21,5.1119949417497645,0.0,0,9950
global,22,4.971557526708248,0.07035175879396985,7,9950
3,23,0.4370084632221778,99.98994974874373,9949,9950
3,23,nan,0.0,0,9950
global,23,4.9242054035435965,0.2814070351758794,28,9950
global,24,4.924719275086369,0.10050251256281408,10,9950
5,25,0.4341197825676233,99.96984924623116,9947,9950
5,25,nan,0.0,0,9950
global,25,4.952623997980626,0.08040201005025126,8,9950
global,26,4.899905864773084,0.4020100502512563,40,9950
9,27,0.38565390189089366,99.95979899497488,9946,9950
9,27,nan,0.0,0,9950
global,27,4.8913945766429805,0.3417085427135678,34,9950
global,28,4.62980338245181,14.040201005025127,1397,9950
10,29,0.4178094835137602,99.95979899497488,9946,9950
10,29,nan,0.0,0,9950
global,29,4.63974007457944,13.487437185929648,1342,9950
global,30,4.473821690238301,41.427135678391956,4122,9950
12,31,0.23438998826185065,100.0,9950,9950
12,31,nan,0.0,0,9950
global,31,4.484556659334269,42.41206030150754,4220,9950
global,32,4.466231948622507,48.924623115577894,4868,9950
15,33,0.40774495580088554,99.87939698492461,9938,9950
15,33,nan,0.0,0,9950
global,33,4.456535547917812,52.87437185929649,5261,9950
global,34,4.478991700752297,49.03517587939699,4879,9950
18,35,0.3455186485405543,99.97989949748744,9948,9950
18,35,nan,0.0,0,9950
global,35,4.379872750900499,60.733668341708544,6043,9950
global,36,4.329896367518746,61.18592964824121,6088,9950
20,37,0.3868611505402991,99.76884422110552,9927,9950
20,37,nan,0.0,0,9950
global,37,4.2604835364566975,70.52261306532664,7017,9950
global,38,4.3014455870048485,63.437185929648244,6312,9950
24,39,0.3236882680384957,100.0,9950,9950
24,39,nan,0.0,0,9950
global,39,4.29073146340835,58.050251256281406,5776,9950
global,40,4.329338835903148,48.17085427135678,4793,9950
25,41,0.37934401334829665,99.07537688442211,9858,9950
25,41,nan,0.0,0,9950
global,41,4.371898000132498,36.33165829145729,3615,9950
global,42,4.213365527589118,56.462311557788944,5618,9950
30,43,0.44146520777563353,99.678391959799,9918,9950
30,43,nan,0.0,0,9950
global,43,4.231598995342925,56.16080402010051,5588,9950
global,44,4.261747168152776,55.628140703517595,5535,9950
33,45,0.450136135427197,100.0,9950,9950
33,45,nan,0.0,0,9950
global,45,4.303996623437009,52.482412060301506,5222,9950
global,46,4.349548462527481,42.070351758793976,4186,9950
36,47,0.3387031014600591,100.0,9950,9950
36,47,nan,0.0,0,9950
global,47,4.359574276718063,42.44221105527638,4223,9950
global,48,4.384126813878965,40.64321608040201,4044,9950
37,49,0.4182492410477681,99.02512562814071,9853,9950
37,49,nan,0.0,0,9950
global,49,4.397820857829185,40.24120603015076,4004,9950
global,50,4.424229448021356,38.502512562814076,3831,9950
42,51,0.4011370648331379,99.89949748743719,9940,9950
42,51,nan,0.0,0,9950
global,51,4.2655989956496345,62.93467336683417,6262,9950
global,52,4.075760184436588,80.92462311557789,8052,9950
44,53,0.40235143738176354,99.76884422110552,9927,9950
44,53,nan,0.0,0,9950
global,53,4.1044353519612224,72.28140703517589,7192,9950
